as_of,path_name,consensus,recommendation_mode,sell_pct,mean_predicted,mean_ic,mean_hit_rate,aggregate_oos_r2,aggregate_nw_ic,signal_agrees_with_shadow,mode_agrees_with_shadow,sell_agrees_with_shadow,signal_agrees_with_live,mode_agrees_with_live,sell_agrees_with_live
2017-09-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05784390013813643,0.2462618316078237,0.6224626068376068,-0.37632057355084836,0.22897250836678446,True,True,True,False,True,True
2017-09-29,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.018225191965113977,0.26697473966593555,0.7345276251526252,-0.7049426077201058,0.31463735217157857,False,True,True,True,True,True
2017-09-29,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04481619148001785,0.18589069679943837,0.7040725478225478,-0.593352739295633,0.21838121855242132,True,True,True,False,True,True
2017-09-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06399177571859321,0.10314633244293568,0.7086703805453806,-0.6847371449107849,0.20195352581363837,True,True,True,False,True,True
2017-09-29,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.045077207466322336,0.19968128179105452,0.7022537647537648,-0.6747683490894316,0.14562975332707587,True,True,True,False,True,True
2017-09-29,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05605931750924695,0.12930901076294637,0.705643315018315,-0.6453930283567646,0.13805326074896765,True,True,True,False,True,True
2017-10-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06940621342957584,0.27297562857104046,0.6257962829406336,-0.38349587566270427,0.24017733691389329,True,True,True,True,True,True
2017-10-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.01541786154254739,0.22227150914901292,0.7286071655371628,-0.7441091592568356,0.3071644151772848,True,True,True,True,True,True
2017-10-31,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.13315478903316386,0.24206813441220665,0.7120274277890124,-0.5822485799077912,0.23556817014760942,True,True,True,True,True,True
2017-10-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.17819905945088144,0.17289935808135093,0.7158905097493313,-0.6678263869130867,0.22258008576378424,True,True,True,True,True,True
