experiment_mode,model_type,feature,feature_in_baseline,horizon_months,n_benchmarks,mean_n_features,mean_ic,median_ic,mean_hit_rate,mean_oos_r2,mean_mae,mean_delta_ic,median_delta_ic,mean_delta_hit_rate,mean_delta_oos_r2,mean_delta_mae,positive_delta_ic_rate,positive_delta_oos_r2_rate,gate_pass_rate
add_to_baseline,elasticnet,underwriting_income_growth_yoy,False,6,8,15.0,0.09372494097936503,0.09680872544559208,0.56370523749556,-0.9536281323422534,0.16683686343430668,-0.006348864727220844,-1.3757764745235546e-05,-0.002618778645818512,-0.08854704135767955,0.002758587407443648,0.5,0.125,0.0
add_to_baseline,elasticnet,pe_ratio,False,6,8,15.0,0.0854949953514779,0.08843905325567436,0.564206089391099,-0.8897618202353443,0.1673069528278526,-0.014578810355107948,-0.005012473050810103,-0.0021179267502797056,-0.024680729250770528,0.0032286768009895765,0.5,0.625,0.0
add_to_baseline,elasticnet,pgr_vs_vfh_6m,False,6,8,15.0,0.08119235161465731,0.07566752037022158,0.5615317238490862,-0.9483143071484211,0.1675320052209479,-0.018881454091928547,-0.002537882974469139,-0.004792292292292284,-0.08323321616384727,0.0034537291940848897,0.25,0.375,0.0
add_to_baseline,elasticnet,combined_ratio_ttm,False,6,8,15.0,0.0797379494468736,0.08268380591078425,0.5584744326869564,-1.0126358065630447,0.16780990224417358,-0.020335856259712265,-0.006218346717746177,-0.007849583454422174,-0.14755471557847102,0.0037316262173105637,0.375,0.25,0.0
add_to_baseline,elasticnet,pif_growth_yoy,False,6,8,15.0,0.07760428108647358,0.10868261341400329,0.5790045382194339,-0.9211335962930056,0.16444628764907387,-0.022469524620112286,-0.020104721285627555,0.012680522078055277,-0.05605250530843178,0.0003680116222108433,0.375,0.5,0.0
add_to_baseline,elasticnet,high_52w,False,6,8,15.0,0.0745316465943095,0.0849840506536038,0.5503869595401853,-1.566076755746362,0.1836572411723073,-0.02554215911227637,-0.03460547316190998,-0.015937056601193246,-0.7009956647617882,0.019578965145444282,0.25,0.0,0.0
add_to_baseline,elasticnet,unearned_premium_growth_yoy,False,6,8,15.0,0.07191624664908006,0.08212930495571044,0.5688764689737176,-0.793284229153284,0.16587662540827175,-0.028157559057505804,-0.019383804618118797,0.0025524528323389653,0.07179686183128992,0.0017983493814087252,0.25,0.625,0.0
add_to_baseline,elasticnet,channel_mix_agency_pct,False,6,8,15.0,0.07120378959386678,0.09613806755023101,0.5606704688559527,-0.8797070346455345,0.16573221053724582,-0.028870016112719075,-0.01803584222524133,-0.005653547285425865,-0.014625943660960677,0.0016539345103827978,0.25,0.375,0.0
add_to_baseline,elasticnet,used_car_cpi_yoy,False,6,8,15.0,0.07025590096608694,0.08993665217180288,0.551568525356476,-0.9699674025915735,0.16933919345515333,-0.02981790474049891,-0.012605131019949423,-0.014755490784902556,-0.10488631160699968,0.005260917428290306,0.375,0.125,0.0
add_to_baseline,elasticnet,pgr_vs_kie_6m,False,6,8,15.0,0.06618020490400903,0.09049516078655234,0.5383145883074726,-1.0560384284605933,0.1733036252615005,-0.03389360080257682,-0.019163503005560474,-0.028009427833905996,-0.19095733747601942,0.009225349234637456,0.375,0.25,0.0
add_to_baseline,elasticnet,roe_trend,False,6,8,15.0,0.06153220019738535,0.04159730092986075,0.5677859619581631,-0.9221466614519596,0.1675674453999421,-0.03854160550920051,-0.04672872683029364,0.001461945816784535,-0.057065570467385696,0.0034891693730790714,0.25,0.25,0.0
add_to_baseline,elasticnet,investment_book_yield,False,6,8,15.0,0.04866826973308875,0.051895883422071215,0.554091658071734,-5544.606830834344,0.9171153638246744,-0.05140553597349711,-0.058414802321724094,-0.012232358069644594,-5543.74174974336,0.7530370877978113,0.125,0.0,0.0
add_to_baseline,elasticnet,ppi_auto_ins_yoy,False,6,8,15.0,0.04770844517905453,0.050035727095424296,0.5542158358548303,-0.9916135169507435,0.17210232475412207,-0.05236536052753133,-0.06408823375835523,-0.0121081802865484,-0.12653242596616962,0.008024048727259037,0.25,0.125,0.0
add_to_baseline,elasticnet,pb_ratio,False,6,8,15.0,-0.0040373221740421655,-0.02054624837865393,0.502948137891212,-1.4596298470690268,0.18983290423584565,-0.10411112788062801,-0.09565405231794538,-0.06337587825016669,-0.5945487560844529,0.02575462820898263,0.0,0.0,0.0
add_to_baseline,gbt,pif_growth_yoy,False,6,8,12.0,0.14511534336697104,0.14077737458047795,0.5992118446719964,-0.49381401851579887,0.15143624454675536,0.025622752466329477,0.026030764630265123,0.005173299485443678,0.6074689648554441,-0.014007096291304474,0.5,0.5,0.0
add_to_baseline,gbt,investment_book_yield,False,6,8,12.0,0.1444855534207855,0.15265636420266382,0.6127566489639544,-0.46141847136268177,0.14913558364052892,0.024992962520143942,0.007703736314410889,0.01871810377740167,0.6398645120085612,-0.01630775719753095,0.5,0.625,0.0
add_to_baseline,gbt,npw_growth_yoy,False,6,8,12.0,0.13597108385199566,0.13322671391405014,0.6095400452634798,-1.152276511470776,0.1678493485151814,0.016478492951354083,0.023633639195433577,0.015501500076927008,-0.05099352809953325,0.0024060076771215445,0.625,0.375,0.0
add_to_baseline,gbt,medical_cpi_yoy,False,6,8,12.0,0.13516183209561516,0.13058043976691064,0.6016049730945366,-1.2281091798717048,0.16771109993931105,0.015669241194973586,0.017776935456490266,0.007566427907983869,-0.1268261965004618,0.002267759101251196,0.625,0.25,0.0
add_to_baseline,gbt,unearned_premium_to_npw_ratio,False,6,8,12.0,0.13311180726044125,0.15157318388441865,0.6023322706007717,-1.1312224756131664,0.16510796162893987,0.013619216359799659,0.018090735892211378,0.008293725414218772,-0.029939492241923382,-0.00033537920911997504,0.75,0.375,0.0
add_to_baseline,gbt,underwriting_income_growth_yoy,False,6,8,12.0,0.1306250611978863,0.14033384115737602,0.5964431081935826,-0.5836480098980785,0.15563009408725742,0.01113247029724471,0.012800903210468312,0.002404563007029778,0.5176349734731643,-0.009813246750802418,0.75,0.5,0.0
add_to_baseline,gbt,underwriting_income_3m,False,6,8,12.0,0.13037993781383056,0.12281431808626858,0.5764863511519109,-1.106206659887029,0.16542671773846268,0.010887346913188998,0.0015188529382590445,-0.017552194034641866,-0.004923676515786207,-1.6623099597150304e-05,0.5,0.5,0.0
add_to_baseline,gbt,investment_income_growth_yoy,False,6,8,12.0,0.12970542121820683,0.11166116752601775,0.6000464482509075,-0.7426845260327974,0.15907992426333373,0.01021283031756526,0.031234406672641567,0.006007903064354697,0.3585984573384454,-0.006363416574726142,0.625,0.75,0.0
add_to_baseline,gbt,cr_acceleration,False,6,8,12.0,0.1251653013365395,0.15865995296144408,0.604548561844577,-0.7539132300859319,0.15777279690962587,0.005672710435897925,0.0038025888232950424,0.01051001665802423,0.34736975328531094,-0.0076705439284339705,0.5,0.5,0.0
add_to_baseline,gbt,ppi_auto_ins_yoy,False,6,8,12.0,0.125018539429899,0.13421294157595665,0.5966586771781269,-1.162594445822886,0.1666013162859205,0.0055259485292574306,-0.013118253861008369,0.0026201319915741123,-0.061311462451643206,0.0011579754478606569,0.375,0.375,0.0
add_to_baseline,gbt,buyback_yield,False,6,8,12.0,0.12492392691033553,0.13669674319957037,0.5941065068863931,-1.1308151452056503,0.16541494942097854,0.0054313360096939645,0.010909989263088228,6.796169984026046e-05,-0.029532161834407378,-2.839141708130266e-05,0.75,0.375,0.0
add_to_baseline,gbt,roe,False,6,8,12.0,0.12174078969409957,0.11026829287364714,0.5975919467854952,-1.127641060614277,0.1675991247505616,0.0022481987934580058,-0.010348339406774848,0.0035534015989423795,-0.026358077243034184,0.002155783912501749,0.375,0.125,0.0
add_to_baseline,gbt,underwriting_income,False,6,8,12.0,0.1203914414162388,0.11684800446609611,0.5906214991082164,-1.1582349271554526,0.16757122259722992,0.0008988505155972191,0.00888952872227964,-0.0034170460783364,-0.05695194378420981,0.002127881759170093,0.625,0.25,0.0
add_to_baseline,gbt,buyback_acceleration,False,6,8,12.0,0.11425643164184321,0.11240641810407073,0.5983532441359766,-1.0751255920749347,0.1653535743501917,-0.005236159258798366,-0.003951941408263285,0.004314698949423795,0.026157391296308147,-8.976648786814326e-05,0.5,0.75,0.0
add_to_baseline,gbt,used_car_cpi_yoy,False,6,8,12.0,0.11365386420606877,0.10014050626009935,0.5959997497497498,-1.1146783305969656,0.16616202659634965,-0.005838726694572801,-0.006729417528752557,0.0019612045631969693,-0.01339534722572272,0.000718685758289813,0.375,0.375,0.0
add_to_baseline,gbt,pgr_vs_peers_6m,False,6,8,12.0,0.11045186626180536,0.10779720428308279,0.5793332041719139,-1.1475722456902964,0.16753489850650755,-0.009040724638836197,-0.00016127146073367793,-0.014705341014638947,-0.046289262319053504,0.002091557668447725,0.5,0.375,0.0
add_to_baseline,gbt,roe_net_income_ttm,False,6,8,12.0,0.10958076451565103,0.128138000157782,0.5844150982101646,-0.9983589902470347,0.16630391497854075,-0.009911826384990545,-0.002160638034963816,-0.009623446976388172,0.10292399312420833,0.000860574140480911,0.375,0.375,0.0
add_to_baseline,gbt,channel_mix_agency_pct,False,6,8,12.0,0.10697054656672625,0.09653748837818343,0.5859123734740432,-1.1454762410387476,0.1693902161055416,-0.012522044333915312,-0.008845862801894235,-0.008126171712509483,-0.04419325766750462,0.003946875267481761,0.375,0.5,0.0
add_to_baseline,gbt,unearned_premium_growth_yoy,False,6,8,12.0,0.10672825920436725,0.10849688028989271,0.5933414937708107,-1.3218591680266103,0.17596543964040112,-0.012764331696274315,-0.011574130649950566,-0.0006970514157421254,-0.2205761846553673,0.010522098802341288,0.375,0.125,0.0
add_to_baseline,gbt,combined_ratio_ttm,False,6,8,12.0,0.1048993669397717,0.12682848171657443,0.5896979854617426,-1.1337266264171033,0.1725729159782817,-0.01459322396086986,-0.004080533807764103,-0.004340559724810213,-0.03244364304586056,0.007129575140221844,0.5,0.25,0.0
add_to_baseline,gbt,gainshare_est,False,6,8,12.0,0.1044072428037299,0.09183117151138337,0.5840999253522973,-1.0561785103142212,0.1639885879458266,-0.015085348096911684,-0.02139215953698976,-0.009938619834255508,0.045104473057021754,-0.0014547528922332457,0.375,0.5,0.0
add_to_baseline,gbt,pgr_vs_vfh_6m,False,6,8,12.0,0.09941055433626073,0.09517532167434961,0.5972674263447508,-1.2334375280462777,0.1686610185208993,-0.020082036564380838,-0.01278315406946686,0.003228881158198027,-0.1321545446750349,0.0032176776828394434,0.375,0.25,0.0
add_to_baseline,gbt,pe_ratio,False,6,8,12.0,0.09890963623527327,0.0824833212870317,0.5917391181504085,-1.1807621393054102,0.1666902190781387,-0.0205829546653683,-0.030689867460469283,-0.0022994270361443025,-0.07947915593416721,0.0012468782400788317,0.25,0.5,0.0
add_to_baseline,gbt,roe_trend,False,6,8,12.0,0.08608338292089543,0.07558775527368669,0.578325835322989,-0.8384772653531314,0.1647366159041574,-0.033409207979746135,-0.041607040935727424,-0.015712709863563767,0.2628057180181115,-0.0007067249339024508,0.25,0.25,0.0
add_to_baseline,gbt,high_52w,False,6,8,12.0,0.08597356186337027,0.0797999837099597,0.5692297397017512,-1.3268778911426955,0.17449296746536047,-0.0335190290372713,-0.01511164791499684,-0.024808805484801702,-0.22559490777145264,0.009049626627300647,0.25,0.0,0.0
add_to_baseline,gbt,pgr_vs_kie_6m,False,6,8,12.0,0.08063485516894275,0.06405836456055458,0.5741099543566337,-1.2367725992268979,0.1710233554443812,-0.03885773573169881,-0.043900111183261877,-0.019928590829919116,-0.13548961585565508,0.0055800146063213416,0.25,0.125,0.0
add_to_baseline,gbt,pb_ratio,False,6,8,12.0,0.04902683040126497,0.03609864249886007,0.5319791090901148,-1.0451801065021975,0.1684297986486235,-0.0704657604993766,-0.05564692278533204,-0.062059436096438,0.05610287686904539,0.0029864578105636627,0.0,0.375,0.0
add_to_baseline,ridge,high_52w,False,6,8,15.0,0.13032467962999408,0.13785645865416385,0.5340119816210898,-1.3860011274384283,0.17177661054912965,0.03358214098957375,0.015081885392359565,0.014447262727623263,-0.34134866794595553,0.006221384520671388,0.625,0.375,0.0
add_to_baseline,ridge,npw_growth_yoy,False,6,8,15.0,0.12205235691046938,0.15631806998282746,0.5560347729133308,-0.9205804251689789,0.1601960393586775,0.025309818270049057,0.03373836095721457,0.03647005401986426,0.12407203432349392,-0.0053591866697807605,0.75,0.875,0.0
add_to_baseline,ridge,underwriting_income,False,6,8,15.0,0.11238255688606781,0.11811599550181731,0.535321920592319,-1.109702455380555,0.1669912958092629,0.01564001824564747,0.013810364410419426,0.01575720169885255,-0.06504999588808233,0.0014360697808046136,0.625,0.375,0.0
add_to_baseline,ridge,channel_mix_agency_pct,False,6,8,15.0,0.10052240969823875,0.09874289955419263,0.524711682745364,-1.1054858805371097,0.16769042321886896,0.003779871057818418,0.0016278834028664842,0.005146963851897432,-0.06083342104463693,0.002135197190410682,0.5,0.25,0.0
add_to_baseline,ridge,pe_ratio,False,6,8,15.0,0.1001373489937583,0.10072497890334703,0.5284585130671469,-1.3512325478058285,0.17188554095511316,0.003394810353337955,-0.006634056812645124,0.008893794173680317,-0.3065800883133557,0.006330314926654881,0.375,0.125,0.0
add_to_baseline,ridge,medical_cpi_yoy,False,6,8,15.0,0.09343171499061184,0.08268015328739302,0.5315246294681779,-0.9593837739200105,0.16490757215189294,-0.0033108236498084866,-0.008677455110864374,0.011959910574711331,0.08526868557246225,-0.0006476538765653149,0.5,0.5,0.0
add_to_baseline,ridge,roe,False,6,8,15.0,0.08858763720448842,0.10811036947557288,0.5325285128582092,-0.8865032711059971,0.15957893495516826,-0.008154901435931915,-0.003375240842501866,0.012963793964742731,0.15814918838647557,-0.005976291073290011,0.375,1.0,0.0
add_to_baseline,ridge,underwriting_income_3m,False,6,8,15.0,0.08690005818204513,0.10447279894559656,0.5165002834903215,-1.0447575482756213,0.16685392588496317,-0.009842480458375198,-0.0012658711529228636,-0.0030644354031450632,-0.00010508878314854919,0.0012986998565048952,0.5,0.5,0.0
add_to_baseline,ridge,gainshare_est,False,6,8,15.0,0.08657510875734623,0.11829626136498235,0.5217230275816613,-1.0668395860395359,0.16663424537736785,-0.010167429883074102,-0.0011094814951147017,0.002158308688194832,-0.02218712654706312,0.001079019348909565,0.5,0.375,0.0
add_to_baseline,ridge,buyback_acceleration,False,6,8,15.0,0.0859058192492275,0.1306491241975113,0.5255859820921491,-1.0095967054969928,0.1653082655908944,-0.010836719391192844,-0.012940715307265184,0.006021263198682576,0.03505575399548,-0.0002469604375638715,0.125,0.75,0.0
add_to_baseline,ridge,unearned_premium_growth_yoy,False,6,8,15.0,0.08566629135657484,0.11221607730087255,0.5301449789447892,-1.0407725316275522,0.16797673293383114,-0.011076247283845493,-0.003844933331521194,0.010580260051322656,0.003879927864920585,0.0024215069053728708,0.375,0.625,0.0
add_to_baseline,ridge,unearned_premium_to_npw_ratio,False,6,8,15.0,0.08555059149830196,0.12393524009783746,0.5235969769579827,-1.0374757649174526,0.16524807015574203,-0.011191947142118377,-0.013870121804962332,0.004032258064516153,0.007176694575020265,-0.0003071558727162499,0.125,0.625,0.0
add_to_baseline,ridge,buyback_yield,False,6,8,15.0,0.08326834312600037,0.09331828569624254,0.5126893449426656,-11.539056282188444,0.20796080902589195,-0.013474195514419958,-0.006406121664569011,-0.0068753739508008935,-10.49440382269597,0.042405582997433675,0.375,0.0,0.0
add_to_baseline,ridge,investment_book_yield,False,6,8,15.0,0.07947681281634958,0.11015949535873633,0.5242369433000362,-5464.478145552377,1.016938500331796,-0.017265725824070752,-0.02237339102173113,0.00467222440656976,-5463.433493092885,0.8513832743033376,0.125,0.0,0.0
add_to_baseline,ridge,used_car_cpi_yoy,False,6,8,15.0,0.07905467814917802,0.11682591951461652,0.5210682717822187,-1.3491644285817226,0.17512114457765843,-0.017687860491242314,-0.013569737893523753,0.0015035528887521257,-0.3045119690892497,0.009565918549200171,0.25,0.125,0.0
add_to_baseline,ridge,pgr_vs_kie_6m,False,6,8,15.0,0.07649586473049133,0.08953093165616885,0.5265003570933362,-109.05712215071459,0.26453913255058537,-0.020246673909928993,-0.022823157426091915,0.006935638199869698,-108.01246969122211,0.09898390652212712,0.25,0.0,0.0
add_to_baseline,ridge,pgr_vs_peers_6m,False,6,8,15.0,0.07353993794353932,0.10352961736843272,0.536739583511405,-1.259548961086837,0.16810501964465574,-0.023202600696881022,-0.008084377206341645,0.017174864617938615,-0.214896501594364,0.0025497936161974905,0.375,0.375,0.0
add_to_baseline,ridge,underwriting_income_growth_yoy,False,6,8,15.0,0.07317039152224619,0.09741833218671128,0.5073126280929886,-2.1375617577490567,0.1766215864862413,-0.023572147118174153,-0.028001763152996274,-0.0122520908004779,-1.092909298256584,0.011066360457783041,0.25,0.125,0.0
add_to_baseline,ridge,pif_growth_yoy,False,6,8,15.0,0.07144331633682577,0.0930696047688577,0.5332241871852877,-1.0429317682876547,0.16630267691900658,-0.025299222303594573,-0.023177960662098353,0.013659468291821228,0.0017206912048181588,0.0007474508905483124,0.375,0.5,0.0
add_to_baseline,ridge,pgr_vs_vfh_6m,False,6,8,15.0,0.05966971048774119,0.09053242148311186,0.5216862996772864,-1.1716409667748473,0.17059791247260359,-0.03707282815267914,-0.018950864050210483,0.002121580783819861,-0.12698850728237446,0.00504268644414534,0.125,0.375,0.0
add_to_baseline,ridge,cr_acceleration,False,6,8,15.0,0.05959611795490247,0.06632090200036214,0.5183251918901824,-1.1515351611613127,0.1669255502608858,-0.037146420685517864,-0.04361295883216611,-0.0012395270032840994,-0.10688270166883995,0.0013703242324275104,0.25,0.5,0.0
add_to_baseline,ridge,ppi_auto_ins_yoy,False,6,8,15.0,0.05831434537850257,0.10187622275497765,0.5180266153250024,-1.054245452659695,0.1692159763382689,-0.03842819326191775,-0.03316714318662905,-0.0015381035684640942,-0.009592993167222341,0.003660750309810657,0.25,0.625,0.0
add_to_baseline,ridge,pb_ratio,False,6,8,15.0,0.05463919533631793,0.07210447043105211,0.4977223072218328,-1.614831152316368,0.18468973468648564,-0.0421033433041024,-0.047697946734071794,-0.0218424116716337,-0.5701786928238953,0.019134508658027363,0.25,0.0,0.0
add_to_baseline,ridge,roe_trend,False,6,8,15.0,0.040471272367488306,0.057360063543633405,0.5030312998007495,-1.1300045505335468,0.17127226425697306,-0.056271266272932025,-0.05098762378495187,-0.016533419092717015,-0.08535209104107408,0.005717038228514812,0.0,0.125,0.0
baseline,bayesian_ridge,__baseline__,True,6,8,16.0,0.2249698678613548,0.2394005836752828,0.5495478614287912,-7.19819928178593,0.2191921256592646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline,elasticnet,__baseline__,True,6,8,14.0,0.10007380570658586,0.10039494983446817,0.5663240161413785,-0.8650810909845739,0.16407827602686303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline,gbt,__baseline__,True,6,8,11.0,0.11949259090064157,0.11998507982797221,0.5940385451865529,-1.101282983371243,0.16544334083805984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baseline,ridge,__baseline__,True,6,8,14.0,0.09674253864042033,0.12389353300169238,0.5195647188934666,-1.0446524594924729,0.16555522602845826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drop_from_baseline,bayesian_ridge,mom_6m,True,6,8,15.0,0.29108464878832524,0.3038639370167687,0.6070355887196495,-8.957952794112932,0.21598877044102455,0.06611478092697043,0.06117581797715582,0.05748772729085825,-1.759753512327002,-0.003203355218240042,1.0,0.375,0.0
drop_from_baseline,bayesian_ridge,real_rate_10y,True,6,8,15.0,0.2648714547711399,0.2410333387793043,0.5578249098244356,-6.211458408188161,0.20936689705641975,0.03990158690978508,0.0237900275926919,0.008277048395644256,0.9867408735977694,-0.009825228602844828,0.875,0.625,0.0
drop_from_baseline,bayesian_ridge,vmt_yoy,True,6,8,15.0,0.2397285186767601,0.25354039928127503,0.5503754845927522,-8.2142442468482,0.22370386535976838,0.014758650815405302,0.014533353644021738,0.0008276231639609347,-1.016044965062271,0.00451173970050377,0.75,0.125,0.0
