universe_name,benchmark,horizon_months,candidate_type,candidate_name,policy_name,n_obs,avg_hold_fraction,mean_policy_return,median_policy_return,cumulative_policy_return,positive_utility_rate,regret_vs_oracle,uplift_vs_sell_all,uplift_vs_sell_50,uplift_vs_hold_all,capture_ratio
balanced_core7,VHT,6,ensemble,ensemble,sign_hold_vs_sell,186,0.5161290322580645,0.0376716575321703,0.0,7.006928300983676,0.3763440860215054,0.04387088962263068,0.0376716575321703,0.018319616078510802,-0.001032425375148694,0.46198774562013795
balanced_core7,VHT,6,ensemble,ensemble,tiered_25_50_100,186,0.14516129032258066,0.00948931870113982,0.0,1.7650132784120065,0.1989247311827957,0.07205322845366118,0.00948931870113982,-0.009862722752519678,-0.02921476420617917,0.11637260586335654
balanced_core7,VPU,6,heuristic,always_sell_100,always_sell_100,259,0.0,0.0,0.0,0.0,0.0,0.0737406631865803,0.0,-0.005447952104196244,-0.010895904208392489,0.0
balanced_core7,VPU,6,heuristic,always_sell_50,always_sell_50,259,0.5,0.005447952104196244,0.015202948683588402,1.4110195949868274,0.5752895752895753,0.06829271108238406,0.005447952104196244,0.0,-0.005447952104196244,0.07387989026368955
balanced_core7,VPU,6,heuristic,always_hold_100,always_hold_100,259,1.0,0.010895904208392489,0.030405897367176804,2.8220391899736548,0.5752895752895753,0.06284475897818781,0.010895904208392489,0.005447952104196244,0.0,0.1477597805273791
balanced_core7,VPU,6,baseline,historical_mean,sign_hold_vs_sell,186,0.8064516129032258,0.05240475493984338,0.030637832571720258,9.74728441881087,0.5645161290322581,0.032977021088555804,0.05240475493984338,0.028230869983734513,0.004056985027625644,0.6137697923080544
balanced_core7,VPU,6,baseline,historical_mean,tiered_25_50_100,186,0.24193548387096775,0.013785025701873684,0.0,2.564014780548505,0.3172043010752688,0.0715967503265255,0.013785025701873684,-0.010388859254235185,-0.03456274421034406,0.16145161582594147
balanced_core7,VPU,6,baseline,last_value,sign_hold_vs_sell,186,0.6774193548387096,0.028940819899277475,0.0,5.38299250126561,0.41397849462365593,0.056440956129121714,0.028940819899277475,0.004766934943168603,-0.019406950012940263,0.338957810969537
balanced_core7,VPU,6,baseline,last_value,tiered_25_50_100,186,0.3387096774193548,0.021337178701311216,0.0,3.9687152384438864,0.3548387096774194,0.06404459732708798,0.021337178701311216,-0.0028367062547976526,-0.02701059121090652,0.2499031959022985
balanced_core7,VPU,6,baseline,zero,sign_hold_vs_sell,186,0.0,0.0,0.0,0.0,0.0,0.08538177602839919,0.0,-0.02417388495610887,-0.04834776991221774,0.0
balanced_core7,VPU,6,baseline,zero,tiered_25_50_100,186,0.0,0.0,0.0,0.0,0.0,0.08538177602839919,0.0,-0.02417388495610887,-0.04834776991221774,0.0
balanced_core7,VPU,6,model,elasticnet,sign_hold_vs_sell,186,0.5752688172043011,0.046317968672292494,0.0,8.615142173046404,0.41397849462365593,0.03906380735610668,0.046317968672292494,0.02214408371618363,-0.002029801239925236,0.5424807356652606
balanced_core7,VPU,6,model,elasticnet,tiered_25_50_100,186,0.24596774193548387,0.024801764810302506,0.0,4.613128254716266,0.3387096774193548,0.06058001121809668,0.024801764810302506,0.000627879854193639,-0.023546005101915235,0.29048077896684993
balanced_core7,VPU,6,model,ridge,sign_hold_vs_sell,186,0.5860215053763441,0.03273129878273011,0.0,6.088021573587801,0.3870967741935484,0.052650477245669076,0.03273129878273011,0.008557413826621244,-0.015616471129487629,0.38335228318327813
balanced_core7,VPU,6,model,ridge,tiered_25_50_100,186,0.2056451612903226,0.019458506175403695,0.0,3.6192821486250875,0.2903225806451613,0.0659232698529955,0.019458506175403695,-0.004715378780705175,-0.028889263736814042,0.22789999318978235
balanced_core7,VPU,6,model,bayesian_ridge,sign_hold_vs_sell,186,0.510752688172043,0.04405427868347653,0.0,8.194095835126634,0.3602150537634409,0.041327497344922665,0.04405427868347653,0.019880393727367652,-0.004293491228741217,0.5159681694700687
balanced_core7,VPU,6,model,bayesian_ridge,tiered_25_50_100,186,0.25806451612903225,0.027239832046381435,0.0,5.066608760626947,0.2956989247311828,0.05814194398201775,0.027239832046381435,0.0030659470902725692,-0.021107937865836302,0.3190356691259395
balanced_core7,VPU,6,model,gbt,sign_hold_vs_sell,186,0.543010752688172,0.03803973657719548,0.0,7.0753910033583605,0.3709677419354839,0.0473420394512037,0.03803973657719548,0.013865851621086613,-0.010308033335022258,0.44552524375392394
balanced_core7,VPU,6,model,gbt,tiered_25_50_100,186,0.2567204301075269,0.0240975698787068,0.0,4.482147997439465,0.2956989247311828,0.061284206149692384,0.0240975698787068,-7.631507740206687e-05,-0.024250200033510937,0.2822331766756832
balanced_core7,VPU,6,ensemble,ensemble,sign_hold_vs_sell,186,0.5376344086021505,0.04045791418029805,0.0,7.525172037535437,0.3817204301075269,0.04492386184810115,0.04045791418029805,0.016284029224189173,-0.007889855731919694,0.47384718451910834
balanced_core7,VPU,6,ensemble,ensemble,tiered_25_50_100,186,0.21505376344086022,0.025135744652719214,0.0,4.675248505405774,0.27956989247311825,0.06024603137567998,0.025135744652719214,0.0009618596966103415,-0.023212025259498524,0.2943923846742039
balanced_core7,BNDX,6,heuristic,always_sell_100,always_sell_100,147,0.0,0.0,0.0,0.0,0.0,0.11713587236137497,0.0,-0.04955249304650134,-0.09910498609300268,0.0
balanced_core7,BNDX,6,heuristic,always_sell_50,always_sell_50,147,0.5,0.04955249304650134,0.04974437165997214,7.284216477835697,0.7619047619047619,0.06758337931487367,0.04955249304650134,0.0,-0.04955249304650134,0.42303431090372834
balanced_core7,BNDX,6,heuristic,always_hold_100,always_hold_100,147,1.0,0.09910498609300268,0.09948874331994428,14.568432955671394,0.7619047619047619,0.01803088626837233,0.09910498609300268,0.04955249304650134,0.0,0.8460686218074567
balanced_core7,BNDX,6,baseline,historical_mean,sign_hold_vs_sell,78,1.0,0.10008220932710617,0.11638719672988418,7.8064123275142805,0.7307692307692307,0.023693026911686257,0.10008220932710617,0.05004110466355308,0.0,0.8085802327536935
balanced_core7,BNDX,6,baseline,historical_mean,tiered_25_50_100,78,0.5,0.05004110466355308,0.05819359836494209,3.9032061637571402,0.7307692307692307,0.07373413157523932,0.05004110466355308,0.0,-0.05004110466355308,0.40429011637684675
balanced_core7,BNDX,6,baseline,last_value,sign_hold_vs_sell,78,0.7692307692307693,0.07495379101607699,0.06894685053044591,5.846395699254005,0.5769230769230769,0.048821445222715414,0.07495379101607699,0.024912686352523916,-0.025128418311029153,0.6055637080059615
balanced_core7,BNDX,6,baseline,last_value,tiered_25_50_100,78,0.4423076923076923,0.03464508457254944,9.782030619408244e-05,2.7023165966588563,0.5,0.08913015166624295,0.03464508457254944,-0.015396020091003635,-0.06543712475455671,0.2799031989380386
