experiment_mode,feature,feature_in_baseline,benchmark,horizon_months,model_type,n_features,feature_columns,gate_status,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value
add_to_baseline,cr_acceleration,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,cr_acceleration",FAIL,186,0.0024495428670001725,0.4731182795698925,0.15326721235525248,-0.7895910122466911,0.0024495428670001725,0.9864278207381614
single_feature,channel_mix_agency_pct,False,VFH,6,ridge,1,channel_mix_agency_pct,FAIL,186,-0.11091881571356656,0.5,0.1284759622264212,-0.23643414116318606,-0.11091881571356656,0.4463837241733607
add_to_baseline,channel_mix_agency_pct,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,channel_mix_agency_pct",FAIL,186,0.0980982707737926,0.4946236559139785,0.14094471675123119,-0.4817495433782464,0.0980982707737926,0.5031892143438087
single_feature,npw_growth_yoy,False,VFH,6,ridge,1,npw_growth_yoy,FAIL,186,-0.041375619056581964,0.5161290322580645,0.1331982821421221,-0.26435189709621487,-0.041375619056581964,0.7618155082028826
add_to_baseline,npw_growth_yoy,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",FAIL,186,0.15239662640042145,0.532258064516129,0.13480481524326796,-0.3639315335668021,0.15239662640042145,0.2720739859598984
single_feature,underwriting_income,False,VFH,6,ridge,1,underwriting_income,FAIL,186,-0.029609557419535547,0.5053763440860215,0.14100173265403015,-0.48757782776390024,-0.029609557419535547,0.8108869986952171
add_to_baseline,underwriting_income,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income",FAIL,186,0.11490472704893956,0.5053763440860215,0.1481139475245021,-0.6560289002085733,0.11490472704893956,0.42156255634002626
single_feature,underwriting_income_3m,False,VFH,6,ridge,1,underwriting_income_3m,FAIL,186,0.03984446754845236,0.5053763440860215,0.13983845553339358,-0.4392250532059985,0.03984446754845236,0.742774225605236
add_to_baseline,underwriting_income_3m,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income_3m",FAIL,186,0.056999659656206146,0.4838709677419355,0.1554501220078748,-0.7433022094883095,0.056999659656206146,0.6932267427487612
single_feature,underwriting_income_growth_yoy,False,VFH,6,ridge,1,underwriting_income_growth_yoy,FAIL,186,-0.1145521834880912,0.5483870967741935,0.14096153800550296,-0.8576933758189111,-0.1145521834880912,0.40200339419144177
add_to_baseline,underwriting_income_growth_yoy,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income_growth_yoy",FAIL,186,0.055183249490649865,0.45161290322580644,0.14194800967708301,-0.4951342253904454,0.055183249490649865,0.7084010808651557
single_feature,unearned_premium_growth_yoy,False,VFH,6,ridge,1,unearned_premium_growth_yoy,FAIL,186,-0.01931521169066165,0.5053763440860215,0.16471564085628346,-0.9240023552139704,-0.01931521169066165,0.8980137241143473
add_to_baseline,unearned_premium_growth_yoy,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,unearned_premium_growth_yoy",FAIL,186,0.05312440265001935,0.5053763440860215,0.15787605659259027,-0.8369803400361528,0.05312440265001935,0.7176180015079577
single_feature,unearned_premium_to_npw_ratio,False,VFH,6,ridge,1,unearned_premium_to_npw_ratio,FAIL,186,-0.128941538073105,0.521505376344086,0.13030719579062686,-0.1640300518727409,-0.128941538073105,0.3129372004681133
add_to_baseline,unearned_premium_to_npw_ratio,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,unearned_premium_to_npw_ratio",FAIL,186,0.1505541076698572,0.521505376344086,0.13645949574796937,-0.43458995681353696,0.1505541076698572,0.27715072293150333
single_feature,roe_net_income_ttm,True,VFH,6,ridge,1,roe_net_income_ttm,FAIL,186,-0.0716347208514097,0.532258064516129,0.1335631849418498,-0.254086675442627,-0.0716347208514097,0.6009207630451369
drop_from_baseline,roe_net_income_ttm,True,VFH,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy",FAIL,186,0.07310491447113837,0.478494623655914,0.13567085234929127,-0.3828665465525829,0.07310491447113837,0.628108777178271
single_feature,roe_trend,False,VFH,6,ridge,1,roe_trend,FAIL,186,-0.1837163069953653,0.45698924731182794,0.1378649349564883,-0.3143992945085472,-0.1837163069953653,0.17313201309710513
add_to_baseline,roe_trend,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,roe_trend",FAIL,186,0.09631356386574601,0.510752688172043,0.14157822662813016,-0.53716103459051,0.09631356386574601,0.47458824877266076
single_feature,investment_income_growth_yoy,True,VFH,6,ridge,1,investment_income_growth_yoy,FAIL,186,-0.025028987731062022,0.5591397849462365,0.12761352160672346,-0.18067841781844662,-0.025028987731062022,0.8507177461139478
drop_from_baseline,investment_income_growth_yoy,True,VFH,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,roe_net_income_ttm",FAIL,186,0.1366475670080983,0.521505376344086,0.13330062991368685,-0.4079109015211688,0.1366475670080983,0.3353960360436993
single_feature,investment_book_yield,False,VFH,6,ridge,1,investment_book_yield,FAIL,186,0.01345474790958842,0.5752688172043011,0.3169141562228851,-278.1970611744604,0.01345474790958842,0.927801398349206
add_to_baseline,investment_book_yield,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,investment_book_yield",FAIL,186,0.10547767018355252,0.4946236559139785,0.26977904324096075,-122.0527465908599,0.10547767018355252,0.464691059271834
single_feature,buyback_yield,False,VFH,6,ridge,1,buyback_yield,FAIL,186,-0.10069411930465422,0.532258064516129,0.12772177498529208,-0.13952774763590137,-0.10069411930465422,0.4944825981586224
add_to_baseline,buyback_yield,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield",FAIL,186,0.06960450186256638,0.4838709677419355,0.143938369393097,-0.5782578494632573,0.06960450186256638,0.6419453832573546
single_feature,buyback_acceleration,False,VFH,6,ridge,1,buyback_acceleration,FAIL,186,-0.11994313543422029,0.5376344086021505,0.12936513872541297,-0.18209456141492208,-0.11994313543422029,0.3744729774178384
add_to_baseline,buyback_acceleration,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_acceleration",FAIL,186,0.1172544978996592,0.4946236559139785,0.13620926685086332,-0.4361680349441657,0.1172544978996592,0.4226610859836777
single_feature,yield_slope,True,VFH,6,ridge,1,yield_slope,FAIL,186,-0.03878899776782518,0.5483870967741935,0.1248672005361035,-0.1350323302127745,-0.03878899776782518,0.7878558386287167
drop_from_baseline,yield_slope,True,VFH,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,186,0.07928518478803108,0.4946236559139785,0.1482258844998884,-0.7014391405676768,0.07928518478803108,0.5628380446662447
single_feature,yield_curvature,True,VFH,6,ridge,1,yield_curvature,FAIL,186,0.03048339270890395,0.521505376344086,0.13174148542130626,-0.25127323662680756,0.03048339270890395,0.8433459113444265
drop_from_baseline,yield_curvature,True,VFH,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,186,0.13747744639585247,0.532258064516129,0.13656152000529378,-0.3972419158133744,0.13747744639585247,0.3273201874119937
single_feature,real_rate_10y,True,VFH,6,ridge,1,real_rate_10y,FAIL,186,-0.13733505781487074,0.5053763440860215,0.1301883283259878,-0.1827210438552176,-0.13733505781487074,0.3235994521765268
drop_from_baseline,real_rate_10y,True,VFH,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,186,0.1283935306705705,0.4731182795698925,0.13494309314553116,-0.22329906106352326,0.1283935306705705,0.3339934459063013
single_feature,credit_spread_hy,True,VFH,6,ridge,1,credit_spread_hy,FAIL,186,0.016052449505846715,0.510752688172043,0.13239980597220724,-0.18192967798615434,0.016052449505846715,0.9024274050994915
drop_from_baseline,credit_spread_hy,True,VFH,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,186,0.05375846780021353,0.5,0.1386212031313065,-0.3979378980745456,0.05375846780021353,0.7132059882572384
single_feature,nfci,True,VFH,6,ridge,1,nfci,FAIL,186,-0.11900324920152126,0.42473118279569894,0.13997382500985964,-0.2935503463913569,-0.11900324920152126,0.4099666064235511
drop_from_baseline,nfci,True,VFH,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,186,0.08990764095128422,0.4946236559139785,0.1470080961690963,-0.6923015983955436,0.08990764095128422,0.5056769855227199
single_feature,vix,True,VFH,6,ridge,1,vix,FAIL,186,-0.08047186540009782,0.4838709677419355,0.1342876193207278,-0.20410643619741253,-0.08047186540009782,0.5080871430647252
drop_from_baseline,vix,True,VFH,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,186,0.11229573544564057,0.489247311827957,0.1367216802658638,-0.4082718157047074,0.11229573544564057,0.4300662652847744
single_feature,vmt_yoy,True,VFH,6,ridge,1,vmt_yoy,FAIL,186,-0.026116207238822686,0.5268817204301075,0.1253384219432732,-0.09256903247619097,-0.026116207238822686,0.8546026422311733
drop_from_baseline,vmt_yoy,True,VFH,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,186,0.14224598930481283,0.521505376344086,0.13630455470884734,-0.36691728156580994,0.14224598930481283,0.3006522701399409
single_feature,used_car_cpi_yoy,False,VFH,6,ridge,1,used_car_cpi_yoy,FAIL,186,-0.2725100530400575,0.46774193548387094,0.15008976941762162,-0.733808267932293,-0.2725100530400575,0.05707837334391272
add_to_baseline,used_car_cpi_yoy,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,used_car_cpi_yoy",FAIL,186,0.1294024402183795,0.532258064516129,0.14489070906452808,-0.552974088076883,0.1294024402183795,0.33468637679777513
single_feature,medical_cpi_yoy,False,VFH,6,ridge,1,medical_cpi_yoy,FAIL,186,0.04397645550547542,0.5161290322580645,0.132948365698777,-0.20938742453723025,0.04397645550547542,0.7409859363967211
add_to_baseline,medical_cpi_yoy,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,medical_cpi_yoy",FAIL,186,0.023565777265967015,0.478494623655914,0.15500858491586422,-0.6898414886183335,0.023565777265967015,0.8589672055169405
single_feature,ppi_auto_ins_yoy,False,VFH,6,ridge,1,ppi_auto_ins_yoy,FAIL,186,-0.22580980546945165,0.5,0.14032207130425303,-0.5134227353066736,-0.22580980546945165,0.10448720995535435
add_to_baseline,ppi_auto_ins_yoy,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,ppi_auto_ins_yoy",FAIL,186,0.00895990004149397,0.4838709677419355,0.14383518939502665,-0.5033485002772766,0.00895990004149397,0.949860180695656
single_feature,pgr_vs_kie_6m,False,VFH,6,ridge,1,pgr_vs_kie_6m,FAIL,186,-0.1956575964446318,0.5,0.12918501869627533,-0.17355017828469177,-0.1956575964446318,0.1347020047488073
add_to_baseline,pgr_vs_kie_6m,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,pgr_vs_kie_6m",FAIL,186,0.08374415471189664,0.4946236559139785,0.14620753931274666,-0.6340793303296488,0.08374415471189664,0.55348245983608
single_feature,pgr_vs_peers_6m,False,VFH,6,ridge,1,pgr_vs_peers_6m,FAIL,186,-0.14173678429369257,0.5053763440860215,0.13355255369584196,-0.2843847430984432,-0.14173678429369257,0.30900941004256155
add_to_baseline,pgr_vs_peers_6m,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,pgr_vs_peers_6m",FAIL,186,0.13547081668523792,0.510752688172043,0.1507352182471497,-1.1169578310921247,0.13547081668523792,0.3238805370628396
single_feature,pgr_vs_vfh_6m,False,VFH,6,ridge,1,pgr_vs_vfh_6m,FAIL,186,-0.1479432818151648,0.521505376344086,0.1294819445590072,-0.1606534719201591,-0.1479432818151648,0.30594750354274813
add_to_baseline,pgr_vs_vfh_6m,False,VFH,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,pgr_vs_vfh_6m",FAIL,186,0.10181687638993142,0.5053763440860215,0.1504666920694873,-0.9288111239723451,0.10181687638993142,0.46939294651583385
baseline,__baseline__,True,VFH,6,bayesian_ridge,16,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.1939073798656341,0.5483870967741935,0.18635168116979547,-3.714923696093396,0.1939073798656341,0.12821577357619943
single_feature,mom_3m,True,VFH,6,bayesian_ridge,1,mom_3m,FAIL,186,-0.15036948281730064,0.4731182795698925,0.14483829895077982,-0.4166889637052942,-0.15036948281730064,0.2505735706403148
drop_from_baseline,mom_3m,True,VFH,6,bayesian_ridge,15,"mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.20775424380737476,0.6021505376344086,0.214363538946233,-20.43787056485261,0.20775424380737476,0.09792922415974453
single_feature,mom_6m,True,VFH,6,bayesian_ridge,1,mom_6m,FAIL,186,0.012223470667493437,0.4838709677419355,0.145101494252285,-0.5486452952172423,0.012223470667493437,0.9261189138398216
drop_from_baseline,mom_6m,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.2659670192877024,0.6021505376344086,0.19261110869821507,-12.601097673285937,0.2659670192877024,0.048619670251951894
single_feature,mom_12m,True,VFH,6,bayesian_ridge,1,mom_12m,FAIL,186,0.06808647529710148,0.4946236559139785,0.14774040144561257,-0.5561108701271071,0.06808647529710148,0.5954556886073413
drop_from_baseline,mom_12m,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.12299092261141598,0.489247311827957,0.20484383751047455,-11.57576525327863,0.12299092261141598,0.33027391736843215
single_feature,vol_63d,True,VFH,6,bayesian_ridge,1,vol_63d,FAIL,186,-0.170974735301111,0.4946236559139785,0.14335965396197697,-0.4266655716054295,-0.170974735301111,0.17991063819907754
drop_from_baseline,vol_63d,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.23681494155877458,0.5967741935483871,0.16483016672939288,-1.4820676289971044,0.23681494155877458,0.05278701004067863
single_feature,high_52w,False,VFH,6,bayesian_ridge,1,high_52w,FAIL,186,-0.06878661361438693,0.5161290322580645,0.18411236764816627,-2.7220713651946613,-0.06878661361438693,0.5981325004665968
add_to_baseline,high_52w,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,high_52w",FAIL,186,0.13586990475036015,0.5483870967741935,0.24026503908660585,-14.61905572726221,0.13586990475036015,0.27376410830207293
single_feature,pe_ratio,False,VFH,6,bayesian_ridge,1,pe_ratio,FAIL,186,-0.07567339240648366,0.5053763440860215,0.17658984426383767,-2.376654528620949,-0.07567339240648366,0.5523414230146635
add_to_baseline,pe_ratio,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,pe_ratio",FAIL,186,0.1558690655464849,0.532258064516129,0.20578012741735502,-5.610039034442849,0.1558690655464849,0.21667490633388833
single_feature,pb_ratio,False,VFH,6,bayesian_ridge,1,pb_ratio,FAIL,186,-0.23910692044299878,0.5,0.14422491647438976,-0.4276742240591651,-0.23910692044299878,0.09112766460770529
add_to_baseline,pb_ratio,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,pb_ratio",FAIL,186,0.16180689918830338,0.5268817204301075,0.21978018707378702,-11.913793316459403,0.16180689918830338,0.19893887861911025
single_feature,roe,False,VFH,6,bayesian_ridge,1,roe,FAIL,186,0.04760947825541716,0.5860215053763441,0.1253974005786484,-0.0720142815744953,0.04760947825541716,0.6857403331361399
add_to_baseline,roe,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,roe",FAIL,186,0.19862743543957964,0.5591397849462365,0.18355874288013668,-3.65288873554562,0.19862743543957964,0.1095008116649232
single_feature,combined_ratio_ttm,True,VFH,6,bayesian_ridge,1,combined_ratio_ttm,FAIL,186,0.10142716010013741,0.5913978494623656,0.13157777835470247,-0.18630858913344928,0.10142716010013741,0.46625409461186396
drop_from_baseline,combined_ratio_ttm,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.2217391101641576,0.5483870967741935,0.18644254816238676,-4.028956415577025,0.2217391101641576,0.07899471801674825
single_feature,pif_growth_yoy,False,VFH,6,bayesian_ridge,1,pif_growth_yoy,FAIL,186,-0.05515941065701455,0.4838709677419355,0.1572427025067379,-0.67464057498186,-0.05515941065701455,0.6537383483200133
add_to_baseline,pif_growth_yoy,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,pif_growth_yoy",FAIL,186,0.1182540829599653,0.5161290322580645,0.1916028753827507,-4.746426014155304,0.1182540829599653,0.361556160313418
single_feature,gainshare_est,False,VFH,6,bayesian_ridge,1,gainshare_est,FAIL,186,0.11377128534065097,0.5268817204301075,0.13965626563164524,-0.3183822916747039,0.11377128534065097,0.328927466118289
add_to_baseline,gainshare_est,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,gainshare_est",FAIL,186,0.18638251845082965,0.5268817204301075,0.1787662821984791,-1.9271089337511333,0.18638251845082965,0.13301297426046274
single_feature,cr_acceleration,False,VFH,6,bayesian_ridge,1,cr_acceleration,FAIL,186,-0.011751651599848943,0.489247311827957,0.13741110271852902,-0.27451252572120577,-0.011751651599848943,0.9271262931479967
add_to_baseline,cr_acceleration,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,cr_acceleration",FAIL,186,0.14851950449673407,0.5376344086021505,0.19061872132283444,-3.8007409471043454,0.14851950449673407,0.24695092961072207
single_feature,channel_mix_agency_pct,False,VFH,6,bayesian_ridge,1,channel_mix_agency_pct,FAIL,186,-0.12581404372325544,0.4731182795698925,0.13303896207020402,-0.3136446415561829,-0.12581404372325544,0.3826527914203538
add_to_baseline,channel_mix_agency_pct,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,channel_mix_agency_pct",FAIL,186,0.19306631109287656,0.5698924731182796,0.230334664311333,-16.816781082575897,0.19306631109287656,0.12548300325802686
single_feature,npw_growth_yoy,False,VFH,6,bayesian_ridge,1,npw_growth_yoy,FAIL,186,-0.028774201136933346,0.5161290322580645,0.12875546404208058,-0.2014474133510178,-0.028774201136933346,0.8391286056782654
add_to_baseline,npw_growth_yoy,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,npw_growth_yoy",FAIL,186,0.17998592002387068,0.553763440860215,0.19022541965784406,-3.671985846072337,0.17998592002387068,0.15544525864681466
single_feature,underwriting_income,False,VFH,6,bayesian_ridge,1,underwriting_income,FAIL,186,0.061464495397937434,0.532258064516129,0.1423660876126854,-0.47244705048617197,0.061464495397937434,0.622988182276634
add_to_baseline,underwriting_income,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,underwriting_income",FAIL,186,0.20874450438017797,0.543010752688172,0.225591962919163,-18.783362575289125,0.20874450438017797,0.09524826533949364
single_feature,underwriting_income_3m,False,VFH,6,bayesian_ridge,1,underwriting_income_3m,FAIL,186,0.09763764109115151,0.5,0.14974790030972862,-0.58433351280386,0.09763764109115151,0.4344068551950122
add_to_baseline,underwriting_income_3m,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,underwriting_income_3m",FAIL,186,0.20189287096307967,0.553763440860215,0.20603318827260975,-6.858391866704311,0.20189287096307967,0.10458841045916585
single_feature,underwriting_income_growth_yoy,False,VFH,6,bayesian_ridge,1,underwriting_income_growth_yoy,FAIL,186,-0.09387218083934161,0.5591397849462365,0.13794619713649953,-0.6203107589941395,-0.09387218083934161,0.4750005595895705
add_to_baseline,underwriting_income_growth_yoy,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,underwriting_income_growth_yoy",FAIL,186,0.1545636372960851,0.5268817204301075,0.18165557603328578,-2.5152171088577577,0.1545636372960851,0.2255869860237469
single_feature,unearned_premium_growth_yoy,False,VFH,6,bayesian_ridge,1,unearned_premium_growth_yoy,FAIL,186,-0.05562005150741461,0.5053763440860215,0.17430711672268995,-1.175015467144978,-0.05562005150741461,0.6872792836704089
