horizon_months,model_name,target_kind,n_obs,fold_count,n_features,target_mae,target_rmse,growth_mae,growth_rmse,future_bvps_mae,future_bvps_rmse,directional_hit_rate,spearman_ic,mean_predicted_growth,mean_realized_growth,target_variant,feature_block
6,seasonal_month_drift,growth,174,29,0,0.050239311708095154,0.06772462231422922,0.050239311708095154,0.06772462231422922,2.18366154732152,3.5124093191117316,0.9080459770114943,-0.031755027576980614,0.056373951279338294,0.07129617755672589,persistent,baseline
6,ridge_bridge,growth,174,29,9,0.048237232747275066,0.06427978940563822,0.048237232747275066,0.06427978940563822,2.0743328043546576,3.3199618969802054,0.8735632183908046,0.0331319228907429,0.05775359350510764,0.07129617755672589,persistent,bvps_lags
6,elastic_net_bridge,growth,174,29,9,0.08581851594491378,0.11474732494506745,0.08581851594491378,0.11474732494506745,3.7953554417063255,6.030465492427728,0.6724137931034483,0.007172185996184401,0.047671661533876024,0.07129617755672589,persistent,bvps_lags
6,ridge_bridge,growth,174,29,11,0.21465121085651892,0.921863799634299,0.21465121085651892,0.921863799634299,12.958677052217187,60.15110144855927,0.8735632183908046,0.07445200603661835,0.23330489315640832,0.07129617755672589,persistent,accounting_core
6,elastic_net_bridge,growth,174,29,11,4.016345941266074,21.310535802666095,4.016345941266074,21.310535802666095,260.12730247859787,1390.865134515762,0.8448275862068966,0.2019681653805632,4.03957291927223,0.07129617755672589,persistent,accounting_core
6,ridge_bridge,growth,174,29,6,0.3802734745582187,1.8116701049637243,0.3802734745582187,1.8116701049637243,23.797161185867438,118.92741122550653,0.8735632183908046,0.054708847062843464,0.3961182867837637,0.07129617755672589,persistent,logical_interactions
6,elastic_net_bridge,growth,174,29,6,2.2819854104197947,12.054644872161525,2.2819854104197947,12.054644872161525,147.97253485227782,791.2533948386198,0.8390804597701149,0.17545032603434035,2.295728737952556,0.07129617755672589,persistent,logical_interactions
6,ridge_bridge,growth,174,29,26,0.4990081137163809,2.4573927987283555,0.4990081137163809,2.4573927987283555,31.547872093843036,161.02156572056938,0.8793103448275862,0.11430507702383326,0.5182103591629367,0.07129617755672589,persistent,bridge_combined
6,elastic_net_bridge,growth,174,29,26,2.382725660993312,12.450910404624514,2.382725660993312,12.450910404624514,153.98802272668155,817.2154186936615,0.7298850574712644,0.22558387197813146,2.3493570942995072,0.07129617755672589,persistent,bridge_combined
12,no_change_bvps,growth,162,27,0,0.15983157895157307,0.18316097896352132,0.15983157895157307,0.18316097896352132,6.0900148148148165,8.557905356647348,0.06790123456790123,,0.0,0.15206614475805127,persistent,baseline
12,drift_bvps_growth,growth,162,27,0,0.09957579473503052,0.12349960764983316,0.09957579473503052,0.12349960764983316,4.0440909283954944,5.811114092535271,0.8580246913580247,-0.12725530786255845,0.11910821701414083,0.15206614475805127,persistent,baseline
12,trailing_3m_growth,growth,162,27,0,0.10574938600001557,0.147306242925265,0.10574938600001557,0.147306242925265,4.74159426439345,7.48943417795624,0.8580246913580247,-0.04623151948982015,0.12629137616494118,0.15206614475805127,persistent,baseline
12,seasonal_month_drift,growth,162,27,0,0.10557990411456221,0.13182589612446233,0.10557990411456221,0.13182589612446233,4.153221741162445,5.833249292582663,0.8580246913580247,-0.2267344205477653,0.11644985562278723,0.15206614475805127,persistent,baseline
12,ridge_bridge,growth,162,27,9,0.10127729834001077,0.12642124297175314,0.10127729834001077,0.12642124297175314,4.164196049166714,6.038213710199151,0.8580246913580247,-0.09242817485015406,0.1194303996834645,0.15206614475805127,persistent,bvps_lags
12,elastic_net_bridge,growth,162,27,9,0.192381911577993,0.24952613812790522,0.192381911577993,0.24952613812790522,8.586392792887432,13.69800358501012,0.654320987654321,-0.20855649690005515,0.09878872996970776,0.15206614475805127,persistent,bvps_lags
12,ridge_bridge,growth,162,27,11,0.2190288764546338,0.6741612586164534,0.2190288764546338,0.6741612586164534,13.038709895422945,49.72948638216545,0.8950617283950617,-0.12392299322147282,0.2597078579549866,0.15206614475805127,persistent,accounting_core
12,elastic_net_bridge,growth,162,27,11,0.7329372748114998,3.198466463046435,0.7329372748114998,3.198466463046435,49.86667147186781,237.9500793576853,0.9012345679012346,-0.10038232417533564,0.801226103928932,0.15206614475805127,persistent,accounting_core
12,ridge_bridge,growth,162,27,6,0.30357028018432114,1.099329171034258,0.30357028018432114,1.099329171034258,19.260427366626953,81.81502962079988,0.8950617283950617,-0.08857529556382583,0.335642742874255,0.15206614475805127,persistent,logical_interactions
12,elastic_net_bridge,growth,162,27,6,3.6608193098086446,18.442226770236765,3.6608193098086446,18.442226770236765,269.01245238320615,1377.3756258882474,0.8518518518518519,-0.30697850996597326,3.663839947363495,0.15206614475805127,persistent,logical_interactions
12,ridge_bridge,growth,162,27,26,0.4450015092440237,1.8360103556650609,0.4450015092440237,1.8360103556650609,29.87732044111317,136.79716647991012,0.8950617283950617,-0.07185690434556799,0.48419041693553994,0.15206614475805127,persistent,bridge_combined
12,elastic_net_bridge,growth,162,27,26,1.3439952979615002,6.124138627416019,1.3439952979615002,6.124138627416019,94.95448352821033,455.80316943228945,0.7901234567901234,-0.16522077845097316,1.2810363560721052,0.15206614475805127,persistent,bridge_combined
