subset_label,bucket,benchmark,n_obs,n_features,ic,hit_rate,mae,oos_r2
B_plus_E__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VHT,259,14,0.16287942217430665,0.5913978494623656,0.14224361377616226,-0.6453189319949755
B_plus_E__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,GLD,250,14,0.06987527947798342,0.5666666666666667,0.18109030202345788,-0.8088768980381416
B_plus_E__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VNQ,251,14,0.21458699561042957,0.6111111111111112,0.1553805290243069,-0.615400939428222
B_plus_E__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VXUS,175,14,-0.13218868780767712,0.6470588235294118,0.17800997428871299,-0.6104277160753839
B_plus_E__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VTI,291,14,0.10345862103809897,0.536036036036036,0.18156367009207305,-1.4556235946494605
B_plus_E__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VOO,180,14,-0.0164631613581335,0.42592592592592593,0.18020095100472383,-0.9979080592107261
B_plus_E__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VFH,259,14,0.007192238599397659,0.478494623655914,0.17443405417525396,-1.3317829513327282
B_plus_E__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,BND,221,14,0.007799163678214004,0.6266666666666667,0.1371809691538222,-0.6135484511870024
B_plus_E__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VHT,259,14,0.10950227005978584,0.5645161290322581,0.15515756240147374,-0.7681483193373464
B_plus_E__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,GLD,250,14,0.03698962484251466,0.5555555555555556,0.1879991556114113,-0.9375192463844102
B_plus_E__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VNQ,251,14,0.19197468895174882,0.6111111111111112,0.17199894191915766,-0.8422432931829997
B_plus_E__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VXUS,175,14,-0.14350936974829032,0.6568627450980392,0.17563123266638672,-0.5591471039504277
B_plus_E__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VTI,291,14,0.12626307538086032,0.5495495495495496,0.1781266378222682,-1.3285171287433282
B_plus_E__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VOO,180,14,-0.07825758217564203,0.4074074074074074,0.1918962543499822,-1.3275034824618892
B_plus_E__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VFH,259,14,0.013963872996470585,0.46774193548387094,0.18857922331092322,-1.5857841710175347
B_plus_E__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,BND,221,14,-0.023411716595386586,0.6333333333333333,0.13936408101408135,-0.6510328511677166
B_plus_E__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VHT,259,14,0.10940146637930935,0.5645161290322581,0.1560615956765103,-0.8158419036449687
B_plus_E__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,GLD,250,14,0.08090685179264384,0.5722222222222222,0.18446551859718463,-0.870339550119479
B_plus_E__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VNQ,251,14,0.1887272188689634,0.6222222222222222,0.17931992517327966,-0.9351092170559525
B_plus_E__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VXUS,175,14,-0.1136783486983528,0.6372549019607843,0.18517315313806598,-0.6655192826244289
B_plus_E__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VTI,291,14,0.06815430190114882,0.5225225225225225,0.17522750243775778,-1.253640775869286
B_plus_E__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VOO,180,14,0.03710233166433608,0.4537037037037037,0.19481082958776194,-1.403032968561594
B_plus_E__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VFH,259,14,-0.042578730092305714,0.489247311827957,0.1722139437260094,-1.200181965677185
B_plus_E__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,BND,221,14,0.0154578636902453,0.66,0.13460310746807058,-0.5700534288200372
B_plus_E__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VHT,259,14,0.12440695482616868,0.5698924731182796,0.1508289326472009,-0.703310629800808
B_plus_E__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,GLD,250,14,0.20490038806965696,0.6333333333333333,0.167096869814757,-0.565023299105305
B_plus_E__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VNQ,251,14,0.18303997006951442,0.6,0.17053674759962043,-0.8150283852288169
B_plus_E__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VXUS,175,14,-0.11686336779636668,0.6372549019607843,0.17841847890715787,-0.5786537130625737
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VTI,291,15,0.04835448511749375,0.5045045045045045,0.181975760891916,-1.761200244956063
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VOO,180,15,0.05690433535762178,0.4444444444444444,0.18533636047384047,-1.2116147118379774
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VFH,259,15,0.04717897172100492,0.5268817204301075,0.16119548516864832,-0.9271344494993052
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,BND,221,15,0.13188560490339923,0.6266666666666667,0.1389393083901482,-0.7276661180039588
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VHT,259,15,0.19062203428435917,0.5913978494623656,0.14986714210170457,-0.6969028001689066
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,GLD,250,15,0.11615867208734768,0.55,0.17790851375770472,-0.7624240812191292
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VNQ,251,15,0.2530539463785225,0.6055555555555555,0.16413414693865228,-0.732966395706868
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__investment_book_yield,group_e_subset,VXUS,175,15,-0.14254156372516616,0.6274509803921569,0.17506174955396886,-0.549646125023141
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VTI,291,15,0.04207296734193212,0.49099099099099097,0.1816247014353474,-1.693412735100396
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VOO,180,15,0.0642853966355749,0.4537037037037037,0.17698669179206053,-1.055784890171111
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VFH,259,15,0.02653292544361818,0.5161290322580645,0.16501373947850398,-0.9991169911764186
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,BND,221,15,0.10398278219452926,0.6266666666666667,0.14085059525037777,-0.7621329725155657
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VHT,259,15,0.1997148049271438,0.5913978494623656,0.14334394317670773,-0.6154524574915299
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,GLD,250,15,0.17566326159795906,0.5666666666666667,0.1748468000164891,-0.7842838440256172
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VNQ,251,15,0.2633754199423887,0.5888888888888889,0.1578579610941075,-0.6592723689692586
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__underwriting_income,group_e_subset,VXUS,175,15,-0.12060754451636209,0.6078431372549019,0.1873335120567231,-0.7211229863264037
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VTI,291,15,0.11831226817142484,0.5135135135135135,0.18159799810970348,-1.3596671246520828
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VOO,180,15,0.10566894244867785,0.4166666666666667,0.17850042690833093,-0.9794345188869571
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VFH,259,15,0.046861295654774024,0.489247311827957,0.1768689007573265,-1.3726980914695037
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,BND,221,15,0.0651872975032042,0.6466666666666666,0.13256005556025685,-0.5011040779304667
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VHT,259,15,0.16694793142559414,0.5645161290322581,0.14457187601971377,-0.5352599119875228
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,GLD,250,15,0.06549669362502518,0.5722222222222222,0.18984891140375346,-0.9749519017505082
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VNQ,251,15,0.19857775982089007,0.55,0.17136422447901448,-0.7982141774343474
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income_3m__unearned_premium_growth_yoy,group_e_subset,VXUS,175,15,-0.1159749952733693,0.6372549019607843,0.1811755608058502,-0.5817133732508513
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VTI,291,15,0.0043165685102725835,0.4864864864864865,0.17023866601781315,-1.2399294490455897
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VOO,180,15,0.06920771786418513,0.4444444444444444,0.20884178310321422,-1.9123104164218763
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VFH,259,15,-0.009255610914902278,0.5268817204301075,0.16797007425878935,-1.0839486801471643
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,BND,221,15,0.126436405100129,0.64,0.138343370139393,-0.7065742193658502
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VHT,259,15,0.1702288812203276,0.5752688172043011,0.14587339322925802,-0.6663193400419531
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,GLD,250,15,0.1170550568887924,0.55,0.18133400194598898,-0.766733527796984
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VNQ,251,15,0.2861391310827783,0.6277777777777778,0.1536017266030953,-0.5526556512794376
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__underwriting_income,group_e_subset,VXUS,175,15,-0.11804009144944524,0.6274509803921569,0.1767660394584262,-0.5427650058510665
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VTI,291,15,0.04574223321748298,0.5045045045045045,0.1716738811191282,-1.0088520534864558
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VOO,180,15,0.04112875516806463,0.4444444444444444,0.21024672396914157,-1.963037340611692
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VFH,259,15,-0.012951488366329337,0.5268817204301075,0.1605697977916988,-1.0192208311263458
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,BND,221,15,0.12382809430501943,0.6866666666666666,0.12468895831330355,-0.3230219078981149
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VHT,259,15,0.13609612541257227,0.5752688172043011,0.14171451882017733,-0.48201494764348074
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,GLD,250,15,0.177364411808654,0.6166666666666667,0.17381651822890748,-0.6252494820147974
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VNQ,251,15,0.20356379572166394,0.6388888888888888,0.16412242075770267,-0.6868462338255594
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VXUS,175,15,-0.06724962959418952,0.7254901960784313,0.16792083427281884,-0.4421505107754373
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VTI,291,15,0.06779077269489367,0.4864864864864865,0.172274035573293,-1.0386873949874604
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VOO,180,15,0.08537039127811356,0.4074074074074074,0.1872876727273902,-1.1117512342718379
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VFH,259,15,-0.015273077965998121,0.532258064516129,0.16692341902033359,-1.0811896700058385
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,BND,221,15,0.08728819597383569,0.6866666666666666,0.12935364736718402,-0.42376615712800336
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VHT,259,15,0.14536959387172516,0.5698924731182796,0.14645341556424302,-0.6078013201047174
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,GLD,250,15,0.08948363252804198,0.6,0.18224569375947156,-0.7842065353720222
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VNQ,251,15,0.17087610351723592,0.5722222222222222,0.17507583377849084,-0.922033352661956
B_plus_E__investment_income_growth_yoy__roe_net_income_ttm__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VXUS,175,15,-0.10496601278471158,0.7058823529411765,0.1698529128957404,-0.4380254297487489
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VTI,291,15,0.0070072288568566645,0.5,0.18342669023722388,-1.9637561739247036
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VOO,180,15,0.10952011755648794,0.5462962962962963,0.17411224170962664,-0.998929945025137
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VFH,259,15,-0.013590336318077751,0.5268817204301075,0.17121125617478397,-1.0967442433748076
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,BND,221,15,0.07187010081279697,0.6533333333333333,0.1349033340122019,-0.6170759973876492
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VHT,259,15,0.18779997988194588,0.5913978494623656,0.14476736752073,-0.6217751360299715
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,GLD,250,15,0.05547566168870846,0.55,0.18205754337232782,-0.7910958165253414
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VNQ,251,15,0.23093996981292955,0.5944444444444444,0.16429717705273494,-0.7800766108913229
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VXUS,175,15,-0.1363185235561837,0.6470588235294118,0.1782558970163359,-0.6014767163798449
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VTI,291,15,0.049588948203627706,0.5,0.1811124626254516,-1.366228513622389
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VOO,180,15,0.06172657513168921,0.4444444444444444,0.17545357571850695,-0.9042688610075387
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VFH,259,15,0.024761961130612874,0.489247311827957,0.16944260529147215,-1.1017464155237824
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,BND,221,15,0.00016182050229166244,0.6533333333333333,0.13841201535488573,-0.6250257713213814
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VHT,259,15,0.15762018555599538,0.5645161290322581,0.14406931494253689,-0.524140526751447
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,GLD,250,15,0.03553453151862216,0.5555555555555556,0.18678034424644904,-0.8317584613385456
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VNQ,251,15,0.18003915497446937,0.5833333333333334,0.1720373979652366,-0.8169312435181004
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VXUS,175,15,-0.13985473763344047,0.6568627450980392,0.17134713450773517,-0.44879375387826004
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VTI,291,15,0.11943275752741513,0.536036036036036,0.1768318011182746,-1.2883608245324019
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VOO,180,15,0.08673277824904556,0.46296296296296297,0.1724709649668058,-0.8867607583533788
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VFH,259,15,0.009561207695041362,0.478494623655914,0.18308537136287747,-1.3783665025501488
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,BND,221,15,-0.023268365631718715,0.6466666666666666,0.13926936535401463,-0.6366186882298752
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VHT,259,15,0.1557788993784855,0.5645161290322581,0.146625254843902,-0.5972885866642681
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,GLD,250,15,0.07440425219052267,0.5666666666666667,0.18909495363968692,-0.9692326721421072
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VNQ,251,15,0.1754766168206644,0.5888888888888889,0.16997113059182578,-0.8066576395213465
B_plus_E__investment_income_growth_yoy__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VXUS,175,15,-0.11089522033651017,0.6372549019607843,0.1835541264551049,-0.6071959181522055
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VTI,291,15,0.0853960861728892,0.5135135135135135,0.17194243152559943,-1.113818784032789
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VOO,180,15,0.09012876885531866,0.4537037037037037,0.19079783468346398,-1.3120579007779143
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VFH,259,15,-0.03847863154355532,0.5053763440860215,0.16961338064637674,-1.146740146811771
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,BND,221,15,0.011736442471785387,0.6733333333333333,0.13472871999550393,-0.5517886375900056
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VHT,259,15,0.14381447840556508,0.5698924731182796,0.14592960151145343,-0.5960382185471889
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,GLD,250,15,0.10823682697028207,0.6,0.18270407080369033,-0.8106015211860544
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VNQ,251,15,0.18271686695903264,0.6,0.17467056539542544,-0.9179104725301839
B_plus_E__investment_income_growth_yoy__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VXUS,175,15,-0.12306379627604999,0.6568627450980392,0.1765641579956792,-0.515881037728561
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VTI,291,15,-0.03955886564504813,0.46396396396396394,0.18281714835919008,-1.8202487536101066
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VOO,180,15,-0.007114182317711523,0.49074074074074076,0.1869378588347834,-1.3027194400635476
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VFH,259,15,-0.004853425075437593,0.4731182795698925,0.16162020096113675,-0.9699653584879084
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,BND,221,15,0.1344356137677235,0.6133333333333333,0.14025666050852129,-0.7890480788843655
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VHT,259,15,0.17090019055017863,0.5913978494623656,0.1423455176293545,-0.6496129585775685
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,GLD,250,15,0.11534668132739058,0.5444444444444444,0.1772896215397482,-0.7498330344689366
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VNQ,251,15,0.28652560241964736,0.6222222222222222,0.15740801458758977,-0.6458582626065332
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__underwriting_income,group_e_subset,VXUS,175,15,-0.14228132749991781,0.6372549019607843,0.17812867712773334,-0.6171528498163086
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VTI,291,15,0.0939642483624028,0.5225225225225225,0.18700709948382327,-1.54947485440576
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VOO,180,15,0.030574615077170558,0.4537037037037037,0.18623191187263619,-1.1693654944873253
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VFH,259,15,0.007660405582916542,0.478494623655914,0.17995243463142438,-1.478095118278298
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,BND,221,15,0.0994965801789903,0.6333333333333333,0.13061399588849917,-0.47361392927830925
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VHT,259,15,0.15102121240402275,0.5645161290322581,0.15344919024949355,-0.7153995079433317
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,GLD,250,15,0.053416592644736666,0.5611111111111111,0.18214879895675762,-0.8258358118560374
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VNQ,251,15,0.21848916990058306,0.5722222222222222,0.16882282076456126,-0.7661699485623852
B_plus_E__roe_net_income_ttm__underwriting_income_3m__investment_book_yield__unearned_premium_growth_yoy,group_e_subset,VXUS,175,15,-0.13689029919972331,0.6568627450980392,0.1749742619871557,-0.5391657946895407
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VTI,291,15,0.1208307011561116,0.5225225225225225,0.19130910638232482,-1.601485882406799
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VOO,180,15,-0.0699430098589129,0.4074074074074074,0.18049573442110525,-0.9969780022000778
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VFH,259,15,-0.004484890485542446,0.46774193548387094,0.18956177943041527,-1.6227947437886585
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,BND,221,15,0.061264358411296294,0.6466666666666666,0.1332904509666229,-0.5249717357315529
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VHT,259,15,0.15367426316901298,0.5645161290322581,0.15682755037746135,-0.8451772559744328
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,GLD,250,15,0.1096620225333722,0.5777777777777777,0.17963240400885647,-0.8040294300182214
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VNQ,251,15,0.18708800267909692,0.5722222222222222,0.1729412783035938,-0.8666172485196506
B_plus_E__roe_net_income_ttm__underwriting_income_3m__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VXUS,175,15,-0.11495677758001223,0.6372549019607843,0.1850733117851209,-0.661774957011845
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VTI,291,15,0.11074354281354497,0.5315315315315315,0.1710663940231047,-1.0288581960626524
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VOO,180,15,0.01907289503689962,0.4444444444444444,0.21097597169742813,-1.884669284863032
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VFH,259,15,-0.05535188281039177,0.489247311827957,0.1747874089351511,-1.2705376469638492
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,BND,221,15,0.10524444195948988,0.6666666666666666,0.12994653923565577,-0.4525148183163963
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VHT,259,15,0.13207705848001647,0.5698924731182796,0.14990119220967738,-0.6759482419530081
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,GLD,250,15,0.18730039528627554,0.6111111111111112,0.1668132174064837,-0.5315603185680653
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VNQ,251,15,0.19087383127021812,0.6,0.1673847208745854,-0.7526209514416136
B_plus_E__roe_net_income_ttm__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VXUS,175,15,-0.12157026240868099,0.6372549019607843,0.1751618210592324,-0.5079507538919863
B_plus_E__underwriting_income_3m__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VTI,291,15,0.11306413362489844,0.5405405405405406,0.18108689810444298,-1.4327156527579943
B_plus_E__underwriting_income_3m__investment_book_yield__underwriting_income__unearned_premium_growth_yoy,group_e_subset,VOO,180,15,-0.009076615509117956,0.5092592592592593,0.1756471689520159,-1.0049331571283782
