candidate_name,model_type,benchmark,n_features,feature_columns,policy_return_sign,policy_uplift_vs_sell_50_sign,policy_return_neutral_3pct,policy_uplift_vs_sell_50_neutral_3pct,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value,strategy
gbt_lean_plus_two__v15_best,gbt,VOO,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield,underwriting_income_growth_yoy",0.0417433587655131,0.015812995591416606,0.04628576353891553,0.02035540036481905,108,0.161014103409325,0.6018518518518519,0.13845415815880713,-0.1988357686689397,0.161014103409325,0.2197704159461884,
gbt_lean_plus_two__v15_best,gbt,VXUS,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield,underwriting_income_growth_yoy",0.08049478627922678,0.04119755012874739,0.07436138336820519,0.03506414721772582,108,0.2823362408501559,0.6851851851851852,0.1395946780486636,0.0001863188850933506,0.2823362408501559,0.04148691168440703,
gbt_lean_plus_two__v15_best,gbt,VWO,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield,underwriting_income_growth_yoy",0.07510995803334923,0.03496958594734914,0.06918748254842771,0.02904711046242762,174,0.1894756025607989,0.6149425287356322,0.13909199057137267,-0.14330025286802273,0.1894756025607989,0.06848268552315531,
gbt_lean_plus_two__v15_best,gbt,VMBS,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield,underwriting_income_growth_yoy",0.10937959111963197,0.052577571589250825,0.1077370263218871,0.05093500679150594,120,0.15192075637374206,0.725,0.12766205374459266,-0.15674962168893014,0.15192075637374206,0.26073451905048867,
gbt_lean_plus_two__v15_best,gbt,BND,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield,underwriting_income_growth_yoy",0.0921932576245404,0.04257830251345807,0.084750925651348,0.03513597054026565,150,0.2555250055701195,0.6866666666666666,0.12434812120825008,-0.18115809792104143,0.2555250055701195,0.026082864124109085,
gbt_lean_plus_two__v15_best,gbt,GLD,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield,underwriting_income_growth_yoy",0.04863432699110274,0.018935637499709113,0.044944579027478365,0.015245889536084727,180,0.1417215088708571,0.6055555555555555,0.18055991111441577,-0.4737462402060073,0.1417215088708571,0.23667482293146533,
gbt_lean_plus_two__v15_best,gbt,DBC,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield,underwriting_income_growth_yoy",0.09710804566596895,0.046291201696280815,0.096015773834066,0.04519892986437786,168,0.14645254485111714,0.7023809523809523,0.1706788658341099,-0.2581170085251687,0.14645254485111714,0.2421941276561271,
gbt_lean_plus_two__v15_best,gbt,VDE,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield,underwriting_income_growth_yoy",0.04837471998760193,0.01641581887143051,0.04581598827627887,0.013857087160107463,180,0.009441843718239484,0.6,0.20228647238444453,-0.47214887019161567,0.009441843718239484,0.9418811661120297,
ridge_lean_v1__v15_best,ridge,VOO,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.03670627447710601,0.010775911303009526,0.03665347084365268,0.010723107669556194,108,0.26166318938332994,0.5555555555555556,0.19577948663811545,-1.754265836560394,0.26166318938332994,0.0480452246402127,
ridge_lean_v1__v15_best,ridge,VXUS,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,pgr_pe_vs_market_pe,npw_growth_yoy",0.09367645377334118,0.05437921762286182,0.09145399078308439,0.05215675463260502,108,0.4788647860756237,0.7685185185185185,0.1368744950364156,0.052822103679323495,0.4788647860756237,0.007144265078533711,
