benchmark,target_horizon,date,before,after,data_only,delta,status,sign_flip,delta_data,delta_window
VWO,6,2026-02-27,-0.01361839591,-0.02246732268,-0.01361839591,-0.008848926762,changed,False,0,-0.008848926762
VIG,6,2006-09-29,-0.1641873339,-0.1635163661,-0.1641873339,0.0006709678011,changed,False,0,0.0006709678011
VIG,6,2007-02-28,-0.04319493523,-0.07347498476,-0.04319493523,-0.03028004954,changed,False,0,-0.03028004954
VIG,6,2008-04-30,-0.03228080527,0.003622103639,-0.03228080527,0.03590290891,changed,True,0,0.03590290891
VIG,6,2008-11-28,0.08286426251,0.06859377587,0.08286426251,-0.01427048663,changed,False,0,-0.01427048663
VIG,6,2009-01-30,0.143955327,0.1272533289,0.143955327,-0.01670199811,changed,False,0,-0.01670199811
VIG,6,2009-02-27,0.1240280093,0.1088810621,0.1240280093,-0.01514694716,changed,False,0,-0.01514694716
VIG,6,2009-06-30,-0.006506019367,0.001030948304,-0.006506019367,0.007536967671,changed,True,0,0.007536967671
VIG,6,2010-01-29,0.1631269395,0.1512402602,0.1631269395,-0.01188667928,changed,False,0,-0.01188667928
VIG,6,2010-02-26,0.140693387,0.172383821,0.140693387,0.03169043403,changed,False,0,0.03169043403
VIG,6,2010-06-30,-0.1159889945,-0.107082147,-0.1159889945,0.008906847557,changed,False,0,0.008906847557
VIG,6,2012-02-29,-0.1119464271,-0.1200524108,-0.1119464271,-0.00810598373,changed,False,0,-0.00810598373
VIG,6,2012-11-30,0.06537676742,0.06978204472,0.06537676742,0.004405277292,changed,False,0,0.004405277292
VIG,6,2013-02-28,-0.05270610613,-0.05055092998,-0.05270610613,0.002155176152,changed,False,0,0.002155176152
VIG,6,2013-11-29,-0.104833084,-0.1186014391,-0.104833084,-0.01376835506,changed,False,0,-0.01376835506
VIG,6,2014-02-28,-0.03412187243,-0.03038634765,-0.03412187243,0.00373552478,changed,False,0,0.00373552478
VIG,6,2014-04-30,0.0537913733,0.05060203108,0.0537913733,-0.003189342223,changed,False,0,-0.003189342223
VIG,6,2014-11-28,0.01158879019,0.02451818791,0.01158879019,0.01292939773,changed,False,0,0.01292939773
VIG,6,2015-01-30,0.1878149578,0.1713021551,0.1878149578,-0.01651280268,changed,False,0,-0.01651280268
VIG,6,2015-02-27,0.1942785228,0.1977777509,0.1942785228,0.003499228108,changed,False,0,0.003499228108
VIG,6,2015-06-30,0.1392659483,0.1401656187,0.1392659483,0.000899670423,changed,False,0,0.000899670423
VIG,6,2016-09-30,0.197682731,0.1822390755,0.197682731,-0.01544365546,changed,False,0,-0.01544365546
VIG,6,2018-02-28,0.1027745397,0.1076121525,0.1027745397,0.004837612789,changed,False,0,0.004837612789
VIG,6,2018-09-28,0.08176701468,0.05281375149,0.08176701468,-0.02895326319,changed,False,0,-0.02895326319
VIG,6,2018-11-30,0.2214941732,0.2282798841,0.2214941732,0.006785710848,changed,False,0,0.006785710848
VIG,6,2019-02-28,-0.0220642347,-0.04394637398,-0.0220642347,-0.02188213928,changed,False,0,-0.02188213928
VIG,6,2020-06-30,0.03168866991,0.02183762919,0.03168866991,-0.009851040724,changed,False,0,-0.009851040724
VIG,6,2021-01-29,-0.08381743543,-0.08115571496,-0.08381743543,0.002661720474,changed,False,0,0.002661720474
VIG,6,2021-02-26,-0.03592402975,-0.03910152684,-0.03592402975,-0.003177497091,changed,False,0,-0.003177497091
VIG,6,2021-06-30,-0.04087283233,-0.04526729781,-0.04087283233,-0.004394465476,changed,False,0,-0.004394465476
VIG,6,2022-09-30,0.09440874709,0.08133108962,0.09440874709,-0.01307765746,changed,False,0,-0.01307765746
VIG,6,2023-11-30,0.1342845568,0.183367072,0.1342845568,0.04908251515,changed,False,0,0.04908251515
VIG,6,2024-02-29,0.1695863193,0.2126556293,0.1695863193,0.04306931002,changed,False,0,0.04306931002
VIG,6,2024-11-29,0.09357534727,0.1047649202,0.09357534727,0.01118957294,changed,False,0,0.01118957294
VIG,6,2025-02-28,-0.1657789934,-0.1710738588,-0.1657789934,-0.005294865348,changed,False,0,-0.005294865348
VIG,6,2025-04-30,-0.3404601218,-0.3821440477,-0.3404601218,-0.04168392592,changed,False,0,-0.04168392592
VIG,6,2025-10-31,-0.01964499528,-0.01094908173,-0.01094908173,0.008695913549,changed,False,0.008695913549,0
VIG,6,2025-11-28,-0.1226292851,-0.1720109614,-0.1226292851,-0.04938167624,changed,False,0,-0.04938167624
VIG,6,2026-01-30,-0.03675130364,-0.05066499763,-0.03675130364,-0.01391369399,changed,False,0,-0.01391369399
VIG,6,2026-02-27,-0.04436105411,-0.04366893696,-0.04436105411,0.0006921171427,changed,False,0,0.0006921171427
SCHD,6,2012-02-29,-0.1376261436,-0.1469900727,-0.1376261436,-0.00936392909,changed,False,0,-0.00936392909
SCHD,6,2012-11-30,0.02970079846,0.03645399493,0.02970079846,0.006753196469,changed,False,0,0.006753196469
SCHD,6,2013-02-28,-0.08419258321,-0.08256614684,-0.08419258321,0.001626436377,changed,False,0,0.001626436377
SCHD,6,2013-11-29,-0.117651866,-0.1313388122,-0.117651866,-0.01368694614,changed,False,0,-0.01368694614
SCHD,6,2014-02-28,-0.06419538316,-0.06204695658,-0.06419538316,0.002148426574,changed,False,0,0.002148426574
SCHD,6,2014-04-30,0.03981595902,0.034895363,0.03981595902,-0.004920596021,changed,False,0,-0.004920596021
SCHD,6,2014-11-28,0.02187026562,0.03114042069,0.02187026562,0.00927015507,changed,False,0,0.00927015507
SCHD,6,2015-01-30,0.2067524292,0.1932189435,0.2067524292,-0.01353348572,changed,False,0,-0.01353348572
SCHD,6,2015-02-27,0.2105678277,0.2109485958,0.2105678277,0.0003807680905,changed,False,0,0.0003807680905
SCHD,6,2015-06-30,0.1171312909,0.1199527763,0.1171312909,0.002821485376,changed,False,0,0.002821485376
SCHD,6,2016-09-30,0.2113982721,0.1952841073,0.2113982721,-0.01611416488,changed,False,0,-0.01611416488
SCHD,6,2018-02-28,0.1146931587,0.122281236,0.1146931587,0.007588077284,changed,False,0,0.007588077284
SCHD,6,2018-09-28,0.07524125785,0.05232600708,0.07524125785,-0.02291525077,changed,False,0,-0.02291525077
SCHD,6,2018-11-30,0.2460542069,0.2616343482,0.2460542069,0.01558014131,changed,False,0,0.01558014131
SCHD,6,2019-02-28,0.03536370895,0.01438464874,0.03536370895,-0.02097906021,changed,False,0,-0.02097906021
SCHD,6,2020-06-30,-0.03487301696,-0.03385150038,-0.03487301696,0.001021516579,changed,False,0,0.001021516579
SCHD,6,2021-01-29,-0.1211072473,-0.1209529177,-0.1211072473,0.0001543295536,changed,False,0,0.0001543295536
SCHD,6,2021-02-26,-0.01989550896,-0.03316686001,-0.01989550896,-0.01327135105,changed,False,0,-0.01327135105
SCHD,6,2021-06-30,-0.007581076912,-0.009426031705,-0.007581076912,-0.001844954793,changed,False,0,-0.001844954793
SCHD,6,2022-09-30,0.1254070189,0.1125424225,0.1254070189,-0.01286459633,changed,False,0,-0.01286459633
SCHD,6,2023-11-30,0.1450257453,0.1830120621,0.1450257453,0.03798631682,changed,False,0,0.03798631682
SCHD,6,2024-02-29,0.170304685,0.2143941591,0.170304685,0.04408947403,changed,False,0,0.04408947403
SCHD,6,2024-11-29,0.1591155278,0.1784022338,0.1591155278,0.01928670596,changed,False,0,0.01928670596
SCHD,6,2025-02-28,-0.1133557405,-0.1199145898,-0.1133557405,-0.006558849336,changed,False,0,-0.006558849336
SCHD,6,2025-04-30,-0.2459931695,-0.2843077897,-0.2459931695,-0.03831462024,changed,False,0,-0.03831462024
SCHD,6,2025-11-28,-0.2836232547,-0.3138329937,-0.2836232547,-0.03020973897,changed,False,0,-0.03020973897
SCHD,6,2026-01-30,-0.09724661219,-0.114926329,-0.09724661219,-0.01767971676,changed,False,0,-0.01767971676
SCHD,6,2026-02-27,-0.08764367192,-0.08397473258,-0.08764367192,0.003668939336,changed,False,0,0.003668939336
BND,6,2008-04-30,-0.330264315,-0.2094584997,-0.330264315,0.1208058153,changed,False,0,0.1208058153
BND,6,2008-11-28,0.01782722695,0.02738957686,0.01782722695,0.009562349914,changed,False,0,0.009562349914
BND,6,2009-01-30,0.2612169244,0.2461787055,0.2612169244,-0.01503821892,changed,False,0,-0.01503821892
BND,6,2009-02-27,0.410063596,0.3874450719,0.410063596,-0.02261852406,changed,False,0,-0.02261852406
BND,6,2009-06-30,0.1656171662,0.1605317618,0.1656171662,-0.005085404415,changed,False,0,-0.005085404415
BND,6,2010-01-29,0.1560105624,0.1376617714,0.1560105624,-0.01834879092,changed,False,0,-0.01834879092
BND,6,2010-02-26,0.0798395862,0.1071014728,0.0798395862,0.02726188656,changed,False,0,0.02726188656
BND,6,2010-06-30,0.05276200969,0.0535420999,0.05276200969,0.0007800902091,changed,False,0,0.0007800902091
BND,6,2012-02-29,-0.1027293546,-0.119026285,-0.1027293546,-0.01629693038,changed,False,0,-0.01629693038
BND,6,2012-11-30,0.2344922612,0.2264398472,0.2344922612,-0.008052413911,changed,False,0,-0.008052413911
BND,6,2013-02-28,0.05895584647,0.03989938677,0.05895584647,-0.0190564597,changed,False,0,-0.0190564597
BND,6,2013-11-29,-0.0934733762,-0.09858498817,-0.0934733762,-0.00511161197,changed,False,0,-0.00511161197
BND,6,2014-02-28,-0.01038000144,-0.00484176503,-0.01038000144,0.005538236406,changed,False,0,0.005538236406
BND,6,2014-04-30,0.06052953479,0.08909935453,0.06052953479,0.02856981974,changed,False,0,0.02856981974
BND,6,2014-11-28,0.02298669077,0.02181850441,0.02298669077,-0.001168186365,changed,False,0,-0.001168186365
BND,6,2015-01-30,0.2281327343,0.2246169339,0.2281327343,-0.00351580037,changed,False,0,-0.00351580037
BND,6,2015-02-27,0.1245453773,0.1338931371,0.1245453773,0.009347759794,changed,False,0,0.009347759794
BND,6,2015-06-30,0.1163554907,0.10979512,0.1163554907,-0.006560370649,changed,False,0,-0.006560370649
BND,6,2016-09-30,0.3029336167,0.2904200948,0.3029336167,-0.01251352184,changed,False,0,-0.01251352184
BND,6,2018-02-28,0.1465785061,0.1595693297,0.1465785061,0.01299082363,changed,False,0,0.01299082363
BND,6,2018-09-28,0.02020790231,0.006900727328,0.02020790231,-0.01330717499,changed,False,0,-0.01330717499
BND,6,2018-11-30,0.1996290428,0.1754069707,0.1996290428,-0.02422207207,changed,False,0,-0.02422207207
BND,6,2019-02-28,-0.03382579714,-0.02747084333,-0.03382579714,0.006354953808,changed,False,0,0.006354953808
BND,6,2020-06-30,0.2533885363,0.2586543901,0.2533885363,0.00526585382,changed,False,0,0.00526585382
BND,6,2021-01-29,0.08905723349,0.0913420166,0.08905723349,0.002284783105,changed,False,0,0.002284783105
BND,6,2021-02-26,0.1209191768,0.1203390698,0.1209191768,-0.0005801070839,changed,False,0,-0.0005801070839
BND,6,2021-06-30,0.05923486862,0.07488273332,0.05923486862,0.0156478647,changed,False,0,0.0156478647
BND,6,2022-09-30,0.1561421386,0.1836432495,0.1561421386,0.02750111093,changed,False,0,0.02750111093
BND,6,2023-11-30,0.2188387473,0.2639214929,0.2188387473,0.04508274557,changed,False,0,0.04508274557
BND,6,2024-02-29,0.2079513245,0.2707475911,0.2079513245,0.06279626661,changed,False,0,0.06279626661
BND,6,2024-11-29,0.05220638044,0.07311644407,0.05220638044,0.02091006363,changed,False,0,0.02091006363
BND,6,2025-02-28,-0.1361704514,-0.1446306031,-0.1361704514,-0.008460151736,changed,False,0,-0.008460151736
BND,6,2025-04-30,-0.2179339212,-0.2612365872,-0.2179339212,-0.04330266592,changed,False,0,-0.04330266592
BND,6,2025-11-28,-0.06040392267,-0.1090275895,-0.06040392267,-0.0486236668,changed,False,0,-0.0486236668
BND,6,2026-01-30,0.04823741492,0.03772951473,0.04823741492,-0.01050790019,changed,False,0,-0.01050790019
BND,6,2026-02-27,0.06302821047,0.05896378318,0.06302821047,-0.004064427297,changed,False,0,-0.004064427297
BNDX,6,2013-11-29,-0.09189724385,-0.09813002357,-0.09189724385,-0.006232779719,changed,False,0,-0.006232779719
BNDX,6,2014-02-28,-0.02468410137,-0.02047917784,-0.02468410137,0.004204923536,changed,False,0,0.004204923536
BNDX,6,2014-04-30,0.05185472071,0.07304617444,0.05185472071,0.02119145373,changed,False,0,0.02119145373
BNDX,6,2014-11-28,0.01875131185,0.01509034253,0.01875131185,-0.003660969319,changed,False,0,-0.003660969319
BNDX,6,2015-01-30,0.2219575746,0.2196995947,0.2219575746,-0.002257979909,changed,False,0,-0.002257979909
BNDX,6,2015-02-27,0.1330568598,0.1435309253,0.1330568598,0.0104740655,changed,False,0,0.0104740655
BNDX,6,2015-06-30,0.1050029373,0.09716490804,0.1050029373,-0.007838029228,changed,False,0,-0.007838029228
BNDX,6,2016-09-30,0.3014130894,0.2881155213,0.3014130894,-0.01329756804,changed,False,0,-0.01329756804
BNDX,6,2018-02-28,0.1425020407,0.1534437398,0.1425020407,0.01094169908,changed,False,0,0.01094169908
BNDX,6,2018-09-28,0.01700096483,0.005789799785,0.01700096483,-0.01121116504,changed,False,0,-0.01121116504
BNDX,6,2018-11-30,0.2065641242,0.186769873,0.2065641242,-0.01979425124,changed,False,0,-0.01979425124
BNDX,6,2019-02-28,-0.03350986382,-0.0288776248,-0.03350986382,0.00463223902,changed,False,0,0.00463223902
BNDX,6,2020-06-30,0.2450403626,0.2508049943,0.2450403626,0.005764631727,changed,False,0,0.005764631727
BNDX,6,2021-01-29,0.09068195044,0.09389745836,0.09068195044,0.003215507922,changed,False,0,0.003215507922
BNDX,6,2021-02-26,0.1186047884,0.1208342844,0.1186047884,0.002229496,changed,False,0,0.002229496
BNDX,6,2021-06-30,0.05862648566,0.07695679262,0.05862648566,0.01833030696,changed,False,0,0.01833030696
BNDX,6,2022-09-30,0.1681771111,0.1974082663,0.1681771111,0.02923115519,changed,False,0,0.02923115519
BNDX,6,2023-11-30,0.2182954805,0.2657121797,0.2182954805,0.04741669918,changed,False,0,0.04741669918
BNDX,6,2024-02-29,0.2264270809,0.2878691762,0.2264270809,0.06144209527,changed,False,0,0.06144209527
BNDX,6,2024-11-29,0.05045042558,0.07245903137,0.05045042558,0.02200860579,changed,False,0,0.02200860579
BNDX,6,2025-02-28,-0.1238553727,-0.1320989135,-0.1238553727,-0.008243540833,changed,False,0,-0.008243540833
BNDX,6,2025-04-30,-0.1929498137,-0.2438181216,-0.1929498137,-0.05086830791,changed,False,0,-0.05086830791
BNDX,6,2025-11-28,-0.06500465402,-0.1129784218,-0.06500465402,-0.04797376778,changed,False,0,-0.04797376778
BNDX,6,2026-01-30,0.04013035772,0.02915823548,0.04013035772,-0.01097212224,changed,False,0,-0.01097212224
BNDX,6,2026-02-27,0.05636862273,0.05438999692,0.05636862273,-0.001978625815,changed,False,0,-0.001978625815
VCIT,6,2010-01-29,0.1375217928,0.1108956942,0.1375217928,-0.02662609861,changed,False,0,-0.02662609861
VCIT,6,2010-02-26,0.04895697218,0.08081790431,0.04895697218,0.03186093214,changed,False,0,0.03186093214
VCIT,6,2010-06-30,0.02946201859,0.02725387233,0.02946201859,-0.002208146257,changed,False,0,-0.002208146257
VCIT,6,2012-02-29,-0.12264426,-0.1415242435,-0.12264426,-0.0188799835,changed,False,0,-0.0188799835
VCIT,6,2012-11-30,0.2196357766,0.2198599539,0.2196357766,0.0002241773361,changed,False,0,0.0002241773361
VCIT,6,2013-02-28,0.07392877776,0.05084517946,0.07392877776,-0.02308359831,changed,False,0,-0.02308359831
VCIT,6,2013-11-29,-0.1140363391,-0.1215077886,-0.1140363391,-0.007471449522,changed,False,0,-0.007471449522
VCIT,6,2014-02-28,-0.02136759292,-0.01770043507,-0.02136759292,0.003667157855,changed,False,0,0.003667157855
VCIT,6,2014-04-30,0.0547073582,0.08295287679,0.0547073582,0.02824551858,changed,False,0,0.02824551858
VCIT,6,2014-11-28,0.01866612187,0.01636223109,0.01866612187,-0.00230389078,changed,False,0,-0.00230389078
VCIT,6,2015-01-30,0.2326526005,0.2301955826,0.2326526005,-0.002457017896,changed,False,0,-0.002457017896
VCIT,6,2015-02-27,0.1381172878,0.1503090874,0.1381172878,0.01219179968,changed,False,0,0.01219179968
VCIT,6,2015-06-30,0.1159247474,0.1106681895,0.1159247474,-0.005256557941,changed,False,0,-0.005256557941
VCIT,6,2016-09-30,0.3001614767,0.2862422975,0.3001614767,-0.01391917918,changed,False,0,-0.01391917918
VCIT,6,2018-02-28,0.1483674989,0.1619322116,0.1483674989,0.01356471266,changed,False,0,0.01356471266
VCIT,6,2018-09-28,0.007965649986,-0.005409633359,0.007965649986,-0.01337528334,changed,True,0,-0.01337528334
VCIT,6,2018-11-30,0.1752709161,0.1512279447,0.1752709161,-0.02404297141,changed,False,0,-0.02404297141
VCIT,6,2019-02-28,-0.054643668,-0.04730013554,-0.054643668,0.007343532465,changed,False,0,0.007343532465
VCIT,6,2020-06-30,0.2251497155,0.2296937963,0.2251497155,0.004544080774,changed,False,0,0.004544080774
VCIT,6,2021-01-29,0.08258751307,0.08479966168,0.08258751307,0.002212148611,changed,False,0,0.002212148611
VCIT,6,2021-02-26,0.1165396453,0.115606956,0.1165396453,-0.0009326892725,changed,False,0,-0.0009326892725
VCIT,6,2021-06-30,0.06380032999,0.07925500628,0.06380032999,0.01545467629,changed,False,0,0.01545467629
VCIT,6,2022-09-30,0.1297873301,0.1550090515,0.1297873301,0.02522172134,changed,False,0,0.02522172134
VCIT,6,2023-11-30,0.2055073097,0.2490390162,0.2055073097,0.04353170652,changed,False,0,0.04353170652
VCIT,6,2024-02-29,0.198669517,0.2612094269,0.198669517,0.06253990982,changed,False,0,0.06253990982
VCIT,6,2024-11-29,0.04452608032,0.06350896247,0.04452608032,0.01898288216,changed,False,0,0.01898288216
VCIT,6,2025-02-28,-0.1558300485,-0.1639588313,-0.1558300485,-0.00812878279,changed,False,0,-0.00812878279
VCIT,6,2025-04-30,-0.237625544,-0.2781379678,-0.237625544,-0.0405124238,changed,False,0,-0.0405124238
VCIT,6,2025-10-31,0.03335440898,0.02850277116,0.02850277116,-0.004851637817,changed,False,-0.004851637817,0
VCIT,6,2025-11-28,-0.05902580219,-0.1089846805,-0.05902580219,-0.04995887826,changed,False,0,-0.04995887826
VCIT,6,2026-01-30,0.05416248532,0.04172991533,0.05416248532,-0.01243256999,changed,False,0,-0.01243256999
VCIT,6,2026-02-27,0.06673123753,0.06254971532,0.06673123753,-0.00418152221,changed,False,0,-0.00418152221
VMBS,6,2010-01-29,0.1631426117,0.1466968308,0.1631426117,-0.0164457809,changed,False,0,-0.0164457809
VMBS,6,2010-02-26,0.1004009183,0.1248253981,0.1004009183,0.02442447981,changed,False,0,0.02442447981
VMBS,6,2010-06-30,0.05472402214,0.05825582766,0.05472402214,0.003531805524,changed,False,0,0.003531805524
VMBS,6,2012-02-29,-0.09723369561,-0.1118576794,-0.09723369561,-0.01462398377,changed,False,0,-0.01462398377
VMBS,6,2012-11-30,0.237883175,0.2254523075,0.237883175,-0.01243086755,changed,False,0,-0.01243086755
VMBS,6,2013-02-28,0.05450936459,0.03451284282,0.05450936459,-0.01999652178,changed,False,0,-0.01999652178
VMBS,6,2013-11-29,-0.09432197864,-0.09907842743,-0.09432197864,-0.004756448795,changed,False,0,-0.004756448795
VMBS,6,2014-02-28,-0.008238583287,-0.0005350997236,-0.008238583287,0.007703483563,changed,False,0,0.007703483563
VMBS,6,2014-04-30,0.0603569618,0.08518804391,0.0603569618,0.02483108211,changed,False,0,0.02483108211
VMBS,6,2014-11-28,0.01686517899,0.01855633453,0.01686517899,0.001691155538,changed,False,0,0.001691155538
VMBS,6,2015-01-30,0.2075288646,0.203711889,0.2075288646,-0.003816975565,changed,False,0,-0.003816975565
VMBS,6,2015-02-27,0.1169808834,0.1219486432,0.1169808834,0.004967759809,changed,False,0,0.004967759809
VMBS,6,2015-06-30,0.116764343,0.1081624101,0.116764343,-0.00860193285,changed,False,0,-0.00860193285
VMBS,6,2016-09-30,0.2954743598,0.2813517082,0.2954743598,-0.01412265158,changed,False,0,-0.01412265158
VMBS,6,2018-02-28,0.1447570987,0.1561158705,0.1447570987,0.01135877182,changed,False,0,0.01135877182
VMBS,6,2018-09-28,0.02353302336,0.01145884387,0.02353302336,-0.01207417948,changed,False,0,-0.01207417948
VMBS,6,2018-11-30,0.2148731857,0.1941478342,0.2148731857,-0.02072535148,changed,False,0,-0.02072535148
VMBS,6,2019-02-28,0.00189286634,0.008170423541,0.00189286634,0.006277557202,changed,False,0,0.006277557202
VMBS,6,2020-06-30,0.2620513481,0.2682720835,0.2620513481,0.006220735465,changed,False,0,0.006220735465
VMBS,6,2021-01-29,0.09523296876,0.09850391286,0.09523296876,0.003270944104,changed,False,0,0.003270944104
VMBS,6,2021-02-26,0.1386636411,0.1362350813,0.1386636411,-0.002428559752,changed,False,0,-0.002428559752
VMBS,6,2021-06-30,0.06622189979,0.08016767313,0.06622189979,0.01394577334,changed,False,0,0.01394577334
VMBS,6,2022-09-30,0.1550998721,0.1856435377,0.1550998721,0.03054366559,changed,False,0,0.03054366559
VMBS,6,2023-11-30,0.2130432982,0.2583863032,0.2130432982,0.04534300502,changed,False,0,0.04534300502
VMBS,6,2024-02-29,0.2028608776,0.2651110407,0.2028608776,0.06225016311,changed,False,0,0.06225016311
VMBS,6,2024-11-29,0.05277567715,0.07290318367,0.05277567715,0.02012750652,changed,False,0,0.02012750652
VMBS,6,2025-02-28,-0.1382926552,-0.148120764,-0.1382926552,-0.009828108866,changed,False,0,-0.009828108866
VMBS,6,2025-04-30,-0.221956364,-0.2669585829,-0.221956364,-0.04500221886,changed,False,0,-0.04500221886
VMBS,6,2025-10-31,0.02621466576,0.02168413074,0.02168413074,-0.004530535014,changed,False,-0.004530535014,0
VMBS,6,2025-11-28,-0.06946814296,-0.1191462707,-0.06946814296,-0.04967812771,changed,False,0,-0.04967812771
VMBS,6,2026-01-30,0.04407886129,0.03525716033,0.04407886129,-0.008821700953,changed,False,0,-0.008821700953
VMBS,6,2026-02-27,0.05931654738,0.05569066438,0.05931654738,-0.003625882992,changed,False,0,-0.003625882992
VNQ,6,2005-09-30,-0.1604759557,-0.1641200128,-0.1604759557,-0.00364405708,changed,False,0,-0.00364405708
VNQ,6,2006-09-29,-0.2507536259,-0.2426621923,-0.2507536259,0.008091433667,changed,False,0,0.008091433667
VNQ,6,2007-02-28,0.143918646,0.1069609374,0.143918646,-0.03695770858,changed,False,0,-0.03695770858
VNQ,6,2008-04-30,0.128442272,0.1412175194,0.128442272,0.01277524732,changed,False,0,0.01277524732
VNQ,6,2008-11-28,0.06912923367,0.01160715036,0.06912923367,-0.05752208331,changed,False,0,-0.05752208331
VNQ,6,2009-01-30,0.145470747,0.09785298351,0.145470747,-0.04761776349,changed,False,0,-0.04761776349
VNQ,6,2009-02-27,-0.2257724794,-0.2929540462,-0.2257724794,-0.06718156684,changed,False,0,-0.06718156684
VNQ,6,2009-06-30,-0.3238336957,-0.2873849786,-0.3238336957,0.03644871711,changed,False,0,0.03644871711
VNQ,6,2010-01-29,-0.002594971788,-0.04087968764,-0.002594971788,-0.03828471585,changed,False,0,-0.03828471585
VNQ,6,2010-02-26,0.007186024887,0.01428992315,0.007186024887,0.00710389826,changed,False,0,0.00710389826
VNQ,6,2010-06-30,-0.06528385572,-0.08037647155,-0.06528385572,-0.01509261583,changed,False,0,-0.01509261583
VNQ,6,2012-02-29,-0.1692453836,-0.1877190082,-0.1692453836,-0.01847362455,changed,False,0,-0.01847362455
VNQ,6,2012-11-30,0.0445184624,0.09041704019,0.0445184624,0.04589857779,changed,False,0,0.04589857779
VNQ,6,2013-02-28,0.06734000709,0.07025223708,0.06734000709,0.002912229994,changed,False,0,0.002912229994
VNQ,6,2013-11-29,-0.221822551,-0.2330109938,-0.221822551,-0.01118844284,changed,False,0,-0.01118844284
VNQ,6,2014-02-28,-0.08989798538,-0.08668129717,-0.08989798538,0.00321668821,changed,False,0,0.00321668821
VNQ,6,2014-04-30,-0.001280655198,-0.005994137824,-0.001280655198,-0.004713482626,changed,False,0,-0.004713482626
VNQ,6,2014-11-28,0.01512126212,0.02889588571,0.01512126212,0.01377462359,changed,False,0,0.01377462359
VNQ,6,2015-01-30,0.2903746403,0.2790621336,0.2903746403,-0.01131250668,changed,False,0,-0.01131250668
VNQ,6,2015-02-27,0.1714685155,0.2043367563,0.1714685155,0.03286824076,changed,False,0,0.03286824076
VNQ,6,2015-06-30,0.05858198482,0.04733799367,0.05858198482,-0.01124399115,changed,False,0,-0.01124399115
VNQ,6,2016-09-30,0.3071165121,0.2873927585,0.3071165121,-0.01972375362,changed,False,0,-0.01972375362
VNQ,6,2018-02-28,0.02539006287,0.02739450346,0.02539006287,0.002004440587,changed,False,0,0.002004440587
VNQ,6,2018-09-28,-0.01738559079,-0.04390462039,-0.01738559079,-0.0265190296,changed,False,0,-0.0265190296
VNQ,6,2018-11-30,0.163770563,0.1635681468,0.163770563,-0.0002024161217,changed,False,0,-0.0002024161217
VNQ,6,2019-02-28,-0.0404112195,-0.04954304591,-0.0404112195,-0.009131826416,changed,False,0,-0.009131826416
VNQ,6,2020-06-30,0.1373752068,0.1305935185,0.1373752068,-0.006781688283,changed,False,0,-0.006781688283
VNQ,6,2021-01-29,-0.1733900404,-0.1736944782,-0.1733900404,-0.000304437783,changed,False,0,-0.000304437783
VNQ,6,2021-02-26,-0.09130667363,-0.09696610564,-0.09130667363,-0.005659432019,changed,False,0,-0.005659432019
VNQ,6,2021-06-30,-0.04319359429,-0.06701560874,-0.04319359429,-0.02382201445,changed,False,0,-0.02382201445
VNQ,6,2022-09-30,0.2042658288,0.1726631141,0.2042658288,-0.03160271474,changed,False,0,-0.03160271474
VNQ,6,2023-11-30,0.2046085539,0.2315957523,0.2046085539,0.02698719835,changed,False,0,0.02698719835
VNQ,6,2024-02-29,0.1211908231,0.1742720689,0.1211908231,0.05308124577,changed,False,0,0.05308124577
VNQ,6,2024-11-29,0.1468585971,0.1526276157,0.1468585971,0.005769018642,changed,False,0,0.005769018642
VNQ,6,2025-02-28,-0.1170202662,-0.1253018392,-0.1170202662,-0.008281572951,changed,False,0,-0.008281572951
VNQ,6,2025-04-30,-0.255374867,-0.2667368819,-0.255374867,-0.01136201486,changed,False,0,-0.01136201486
VNQ,6,2025-09-30,-0.1054710496,-0.1053728487,-0.1053728487,9.82008212e-05,changed,False,9.82008212e-05,0
VNQ,6,2025-10-31,-0.05163117935,-0.05152139053,-0.05152139053,0.0001097888234,changed,False,0.0001097888234,0
VNQ,6,2025-11-28,-0.1521144526,-0.1824521296,-0.1520056066,-0.03033767699,changed,False,0.0001088459895,-0.03044652298
VNQ,6,2025-12-31,-0.07076191498,-0.07064885606,-0.07064885606,0.0001130589252,changed,False,0.0001130589252,0
VNQ,6,2026-01-30,-0.09363046003,-0.08440702908,-0.09351741699,0.009223430946,changed,False,0.0001130430325,0.009110387914
VNQ,6,2026-02-27,-0.01361004837,-0.003194357229,-0.01350524006,0.01041569114,changed,False,0.0001048083078,0.01031088283
GLD,6,2005-09-30,-0.1999494879,-0.2484532851,-0.1999494879,-0.04850379716,changed,False,0,-0.04850379716
GLD,6,2006-09-29,-0.1941818101,-0.2159248173,-0.1941818101,-0.02174300718,changed,False,0,-0.02174300718
GLD,6,2007-02-28,0.007021787713,-0.03222863265,0.007021787713,-0.03925042037,changed,True,0,-0.03925042037
GLD,6,2008-04-30,-0.1697067854,-0.05190510581,-0.1697067854,0.1178016796,changed,False,0,0.1178016796
GLD,6,2008-11-28,-0.1097489903,-0.1239568344,-0.1097489903,-0.01420784407,changed,False,0,-0.01420784407
GLD,6,2009-01-30,0.2658903126,0.2599630526,0.2658903126,-0.005927259961,changed,False,0,-0.005927259961
GLD,6,2009-02-27,0.4444767806,0.4248156554,0.4444767806,-0.01966112519,changed,False,0,-0.01966112519
