candidate_name,candidate_type,model_type,benchmark,n_features,feature_columns,policy_return_sign,policy_return_neutral_2pct,policy_return_neutral_3pct,policy_return_tiered,avg_hold_sign,avg_hold_neutral_2pct,avg_hold_neutral_3pct,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value,strategy
elasticnet_lean_v1,model,elasticnet,VMBS,13,"mom_3m,mom_6m,mom_12m,yield_slope,yield_curvature,credit_spread_hy,nfci,vix,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income,medical_cpi_yoy,roe",0.09953680010675937,0.1008325059728428,0.10148579544135818,0.05198786717272845,0.75,0.7541666666666667,0.7541666666666667,120,0.16252555635993773,0.6833333333333333,0.13958762615410425,-0.5241959982286606,0.16252555635993773,0.2907322781012098,
ensemble_ridge_gbt,ensemble,ridge+gbt,VMBS,25,"ridge_lean_v1,gbt_lean_plus_two",0.12032536157489811,0.11545685033618805,0.113866035332626,0.060866958200980155,0.8583333333333333,0.8458333333333333,0.8333333333333334,120,0.3142718244322522,0.7916666666666666,0.1179526305714103,-0.009398087802131583,0.3142718244322522,0.026385133373974825,
ensemble_ridge_gbt_elasticnet,ensemble,ridge+gbt+elasticnet,VMBS,38,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.1127128892889595,0.11477354401265515,0.10797973888254778,0.05978639978490681,0.875,0.85,0.8291666666666667,120,0.36354607958886026,0.7583333333333333,0.12032367302488484,-0.03967921874290048,0.36354607958886026,0.007316446333119841,
baseline_historical_mean,baseline,baseline,VMBS,0,,0.11360403906076227,0.11360403906076227,0.11360403906076227,0.05686623132749132,1.0,1.0,1.0,120,-0.20392880932476717,0.75,0.12323531713504687,-0.1502628080895121,-0.20392880932476717,0.28240568048713943,historical_mean
ridge_lean_v1,model,ridge,BND,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",0.09263298066431477,0.09073045331296935,0.092386694560886,0.04597448150796958,0.7266666666666667,0.7233333333333334,0.7166666666666667,150,0.43988266145162014,0.7266666666666667,0.1285655119346581,-0.4406650109003325,0.43988266145162014,0.00017404456214897658,
gbt_lean_plus_two,model,gbt,BND,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",0.08848879283845884,0.08765835195216409,0.08733468403462068,0.04500950467936912,0.78,0.7733333333333333,0.77,150,0.2214496330256519,0.6466666666666666,0.12697016978529224,-0.23363332325461084,0.2214496330256519,0.038008760184417886,
elasticnet_lean_v1,model,elasticnet,BND,13,"mom_3m,mom_6m,mom_12m,yield_slope,yield_curvature,credit_spread_hy,nfci,vix,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income,medical_cpi_yoy,roe",0.07778471983875422,0.08091079658153744,0.08289984522098605,0.03886032254522193,0.76,0.7566666666666667,0.76,150,0.1441548645047678,0.6266666666666667,0.12505839084157225,-0.3350644644068226,0.1441548645047678,0.29263149933683585,
ensemble_ridge_gbt,ensemble,ridge+gbt,BND,25,"ridge_lean_v1,gbt_lean_plus_two",0.1039255729195069,0.09759521358235683,0.09474623745505215,0.04783655398817104,0.8066666666666666,0.77,0.7666666666666667,150,0.4051113382817014,0.7666666666666667,0.11533488340337908,-0.05210924117266558,0.4051113382817014,0.00046888057695232,
ensemble_ridge_gbt_elasticnet,ensemble,ridge+gbt+elasticnet,BND,38,"ridge_lean_v1,gbt_lean_plus_two,elasticnet_lean_v1",0.09634764435964233,0.09228921984726797,0.08953347846382656,0.04469598152785892,0.8133333333333334,0.7866666666666666,0.76,150,0.36934085959375973,0.7333333333333333,0.11382895737466635,-0.03846913181808409,0.36934085959375973,0.001768656211057786,
baseline_historical_mean,baseline,baseline,BND,0,,0.09922991022216468,0.09915367240042058,0.09915367240042058,0.05054623176914059,1.0,0.98,0.98,150,-0.008497656200825987,0.7466666666666667,0.11267042251140864,-0.08277969660567464,-0.008497656200825987,0.9617225424806114,historical_mean
