as_of,path_name,consensus,recommendation_mode,sell_pct,mean_predicted,mean_ic,mean_hit_rate,aggregate_oos_r2,universe_name,signal_agrees_with_shadow,mode_agrees_with_shadow,sell_agrees_with_shadow,signal_agrees_with_live,mode_agrees_with_live,sell_agrees_with_live
2023-10-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07328726518035739,-0.05991498851444937,0.6484312388812307,-0.20882838851675722,current_reduced,True,True,True,True,True,True
2023-10-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02363619395552683,0.11978921491311567,0.6377835576327652,-0.46905964277818235,current_reduced,False,True,True,True,True,True
2023-10-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.03441644906807419,0.15131164259470692,0.7097911553024394,-0.21928313909728003,current_reduced,True,True,True,False,True,True
2023-11-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07328726518035739,-0.060961024147348344,0.6514211299531616,-0.2093499978866289,current_reduced,True,True,True,True,True,True
2023-11-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.022392597872700395,0.11759121806319019,0.6371056607960803,-0.4721295026473835,current_reduced,False,True,True,True,True,True
2023-11-30,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.03380377638047666,0.14983240916284665,0.7106991003752521,-0.22221701370382907,current_reduced,False,True,True,True,True,True
2023-12-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07328726518035739,-0.062014015166420966,0.6543568621463449,-0.20991530503653122,current_reduced,True,True,True,True,True,True
2023-12-29,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.026448436457727764,0.10898011197116975,0.637918142892679,-0.4768517918491644,current_reduced,False,True,True,True,True,True
2023-12-29,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.037390550783446636,0.14021872304322652,0.7108133782916382,-0.2275522562270329,current_reduced,False,True,True,True,True,True
2024-01-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07328726518035739,-0.06293364783077476,0.6572399897399896,-0.21005846831070363,current_reduced,True,True,True,True,True,True
2024-01-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.029595257158555523,0.10688256985816971,0.6387190301252801,-0.47861112004803674,current_reduced,False,True,True,True,True,True
2024-01-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06908555096879788,0.1400582840219684,0.7109299695237195,-0.22853464628507125,current_reduced,True,True,True,False,True,True
2024-02-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07328726518035739,-0.06377340117064198,0.6600720050406472,-0.2108669289146785,current_reduced,True,True,True,True,True,True
2024-02-29,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.011456283327188144,0.10181243865976043,0.6363434218741563,-0.4834431467119287,current_reduced,False,True,True,True,True,True
2024-02-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06591756983522526,0.13798003902743552,0.711825085941981,-0.22943062194256525,current_reduced,True,True,True,False,True,True
2024-03-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07328726518035739,-0.06506758902235485,0.6628543415553219,-0.21180868891439952,current_reduced,True,True,True,True,True,True
2024-03-29,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.001839838551660514,0.10109627807578181,0.6327872173215311,-0.486463272952008,current_reduced,False,True,True,True,True,True
2024-03-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05242329428651489,0.13887288941816694,0.7119409657154756,-0.22955864791308422,current_reduced,True,True,True,False,True,True
2024-04-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07313861361260349,-0.06567883676695929,0.6655883769666633,-0.21221829846970497,current_reduced,True,True,True,True,True,True
2024-04-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.04014571002607862,0.10119065814145752,0.6336216274128493,-0.48582552382054356,current_reduced,False,True,True,True,True,True
2024-04-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08948339284521001,0.13904356686285133,0.7141991917350322,-0.22829502903929688,current_reduced,True,True,True,False,True,True
2024-05-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07313861361260349,-0.0657043160878465,0.6682754359247298,-0.213406965285736,current_reduced,True,True,True,True,True,True
2024-05-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.041167660886281085,0.0978079060304885,0.6352063402357275,-0.4878915427118884,current_reduced,True,True,True,True,True,True
2024-05-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1005504011926171,0.14163702499088465,0.7164198982946641,-0.22646750913715552,current_reduced,True,True,True,True,True,True
2024-06-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07313861361260349,-0.06519448682823861,0.6709167926686097,-0.2141795175488599,current_reduced,True,True,True,True,True,True
2024-06-28,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04974833188367876,0.09765023833081339,0.6367701757107793,-0.48835583573459473,current_reduced,True,True,True,True,True,True
2024-06-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06657703701362633,0.14316004023278828,0.7178464976798369,-0.22675341060662535,current_reduced,True,True,True,True,True,True
2024-07-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07313861361260349,-0.06416491140048053,0.6727606614418827,-0.21443238231727957,current_reduced,True,True,True,True,True,True
2024-07-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.03137669671483246,0.09713951389511644,0.6383135474083222,-0.48961238333360724,current_reduced,False,True,True,True,True,True
2024-07-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07484610064330396,0.14406948355868215,0.7192466447943209,-0.22702851100674049,current_reduced,True,True,True,False,True,True
2024-08-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07313861361260349,-0.06281884637684129,0.6753187560564474,-0.21452766334180629,current_reduced,True,True,True,True,True,True
2024-08-30,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.07565348788931998,0.09743328724677303,0.6349155349406455,-0.5000166564479451,current_reduced,False,True,True,True,True,True
2024-08-30,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.0403041373708847,0.14437116109927697,0.7159088808037403,-0.23475727545351832,current_reduced,False,True,True,True,True,True
2024-09-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07313861361260349,-0.061041972525071306,0.6770905913229283,-0.21441317506299895,current_reduced,True,True,True,True,True,True
2024-09-30,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.07845982966935851,0.09532831909830046,0.6323226663466699,-0.5118965280351457,current_reduced,False,True,True,True,True,True
2024-09-30,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.020514153511416673,0.1412549446309549,0.7133798711017914,-0.24145933243151418,current_reduced,False,True,True,True,True,True
2024-10-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.06180941563528258,0.6788301169250386,-0.21458395505832306,current_reduced,True,True,True,True,True,True
2024-10-31,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.18134503735731927,0.096456153572934,0.6297804073735711,-0.5340804154540013,current_reduced,False,True,True,True,True,True
2024-10-31,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.08970025693272003,0.14203318101606344,0.7101380116433615,-0.25072356582511124,current_reduced,False,True,True,True,True,True
2024-11-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.06450725378743999,0.6785005294323516,-0.21318745371676262,current_reduced,True,True,True,True,True,True
2024-11-29,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.17627967832138375,0.10374917908475319,0.6293249999486168,-0.5404016409164256,current_reduced,False,True,True,True,True,True
2024-11-29,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.07481994138784913,0.14933837562388025,0.7089955791320429,-0.24909599857181486,current_reduced,False,True,True,True,True,True
2024-12-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.0661786530763557,0.678932984411655,-0.21208133769931714,current_reduced,True,True,True,True,True,True
2024-12-31,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.6181690527944331,0.10324706933623812,0.6273651670432714,-0.8903429071570665,current_reduced,False,True,True,True,True,True
2024-12-31,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.09641176543415805,0.15485198694146834,0.7071205295195873,-0.2527688203792082,current_reduced,False,True,True,True,True,True
2025-01-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.07005433860935108,0.6753613089823616,-0.20882781026493769,current_reduced,True,True,True,True,True,True
2025-01-31,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.21496620247073436,0.11089544670034274,0.6266793202828628,-0.8983301095421588,current_reduced,False,True,True,True,True,True
2025-01-31,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.06348895800631134,0.1647692318359396,0.709278181258326,-0.24486124889379024,current_reduced,False,True,True,True,True,True
2025-02-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.07451462865643008,0.6703518262950837,-0.20105812695532377,current_reduced,True,True,True,True,True,True
2025-02-28,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.1961997165325428,0.12643617688715586,0.627986469942206,-0.8546623811184382,current_reduced,False,True,True,True,True,True
2025-02-28,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.14046785414957597,0.1797395073049493,0.7106799049911308,-0.2194820021163042,current_reduced,False,True,True,True,True,True
2025-03-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08143014963804117,-0.078735495364099,0.6654197649013225,-0.19208546148159722,current_reduced,True,True,True,True,True,True
2025-03-31,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.15750029340277039,0.14053218862118916,0.6292672216093536,-0.8005611656881675,current_reduced,False,True,True,True,True,True
2025-03-31,ensemble_ridge_gbt_v18,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.10925948593209761,0.19458024146987385,0.7112857557320165,-0.18888514557948866,current_reduced,False,True,True,True,True,True
2025-04-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.09057899846202955,0.6605632602778355,-0.18470886615630633,current_reduced,True,True,True,True,True,True
2025-04-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.038304477503565706,0.14194758781431016,0.62664544813003,-0.75302254075892,current_reduced,False,True,True,True,True,True
2025-04-30,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.016650828737105973,0.20230748568376405,0.7090875008382845,-0.16638816962664515,current_reduced,False,True,True,True,True,True
2025-05-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.10192682994423707,0.6557805097286842,-0.17827683249678672,current_reduced,True,True,True,True,True,True
2025-05-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0714689626553166,0.1385722518917734,0.6221235871819538,-0.7155188924929681,current_reduced,True,True,True,True,True,True
2025-05-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.03707596862013954,0.2068238992970019,0.7049815800647451,-0.14920589497675274,current_reduced,True,True,True,True,True,True
2025-06-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.112930466116731,0.6510697697584407,-0.17465603843884936,current_reduced,True,True,True,True,True,True
2025-06-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.05172594184461188,0.13753463534167604,0.6176695417774811,-0.6873898735803443,current_reduced,True,True,True,True,True,True
2025-06-30,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.03668766243724066,0.21144500719739828,0.7006252865976328,-0.13686472276993022,current_reduced,False,True,True,False,True,True
2025-07-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.1232825370549795,0.6464293535816434,-0.1709296577293402,current_reduced,True,True,True,True,True,True
2025-07-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1201648017386435,0.12808278046206634,0.6132817300643402,-0.6703712389004077,current_reduced,True,True,True,True,True,True
2025-07-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11202403068696823,0.20295045496569625,0.6955839919368043,-0.13661572416253898,current_reduced,True,True,True,True,True,True
2025-08-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.13311027652350835,0.6418576287601698,-0.1675813949004692,current_reduced,True,True,True,True,True,True
2025-08-29,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.12183973950765263,0.11878028214302119,0.6089586209434907,-0.6546691421688056,current_reduced,True,True,True,True,True,True
2025-08-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1084691674479574,0.1952191845316299,0.6906180812206734,-0.1362189349414693,current_reduced,True,True,True,True,True,True
2025-09-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.10099784840060741,-0.14237015009642612,0.6373530149607736,-0.16467405252520462,current_reduced,True,True,True,True,True,True
2025-09-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1249899035199535,0.110060344888251,0.6046987319832147,-0.6430452829613353,current_reduced,True,True,True,True,True,True
2025-09-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09384292950028798,0.19110054199654147,0.6857258027732166,-0.13260373398808478,current_reduced,True,True,True,True,True,True
2017-10-31,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02785516619780776,0.196489630310104,0.6559775167631099,-0.35602957912290645,buyable_only,True,True,True,True,True,True
2017-10-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.014489102279388433,0.1698509646117819,0.607338870186319,-0.5340009159001367,buyable_only,True,True,True,True,True,True
2017-10-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06689025168434741,0.17311479060514312,0.7492984635096079,-0.17820384361005925,buyable_only,False,True,True,False,True,True
2017-11-30,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02785516619780776,0.1998321152234964,0.6574404761904762,-0.3648676673657967,buyable_only,True,True,True,True,True,True
2017-11-30,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.015016378170502227,-0.0301767504359574,0.6115221088435374,-0.575798300663158,buyable_only,False,True,True,True,True,True
2017-11-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07431265514955694,0.01380087444144071,0.755484693877551,-0.16983664738463622,buyable_only,False,True,True,True,True,True
2017-12-29,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02785516619780776,0.15901173097644458,0.6572804064032135,-0.3659418057389787,buyable_only,True,True,True,True,True,True
2017-12-29,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.015147673600657158,0.06985620180213056,0.6168763659991731,-0.5984523538855682,buyable_only,True,True,True,True,True,True
2017-12-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07434880365369453,-0.031552268112629275,0.7594325319471519,-0.16660963456017908,buyable_only,False,True,True,False,True,True
2018-01-31,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02785516619780776,0.135337162510134,0.6588607373142698,-0.37344231608899525,buyable_only,True,True,True,True,True,True
2018-01-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.010719701548178704,0.09952035265707931,0.6217774039809364,-0.6309413371311978,buyable_only,False,True,True,True,True,True
2018-01-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.076841286394232,0.022934608850749893,0.7646201289599103,-0.16101344854277366,buyable_only,False,True,True,True,True,True
2018-02-28,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02785516619780776,0.11867444999144157,0.6604656387511686,-0.3771097337463927,buyable_only,True,True,True,True,True,True
2018-02-28,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.02433675851469984,0.12767071480794467,0.6246473510400447,-0.663615238053324,buyable_only,True,True,True,True,True,True
2018-02-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.0694260714778664,0.04219459973612369,0.7694194247350596,-0.15588542638361247,buyable_only,False,True,True,False,True,True
2018-03-30,shadow_baseline,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.02785516619780776,0.098953705530919,0.6604497354497354,-0.3741540520305151,buyable_only,True,True,True,True,True,True
2018-03-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.04671925758456025,0.22993962139272706,0.619600062247121,-0.6946483050720418,buyable_only,True,True,True,True,True,True
2018-03-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07344711044878814,0.018929755113502287,0.7722533457827575,-0.14812351194761675,buyable_only,False,True,True,False,True,True
2018-04-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04143061605557916,0.0697047008794865,0.6620882237143918,-0.37463255649329685,buyable_only,True,True,True,True,True,True
2018-04-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.03022491138004546,0.24511643345800002,0.5878593906379829,-0.7263120831447836,buyable_only,False,True,True,True,True,True
2018-04-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11516334136768537,0.04668494316452998,0.7764510423149465,-0.14886594091425676,buyable_only,True,True,True,False,True,True
2018-05-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04143061605557916,0.00345826203392309,0.6637243445476754,-0.37479701862294545,buyable_only,True,True,True,True,True,True
2018-05-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.004075844250069037,0.2568831294442721,0.571066324273376,-0.7377576589653592,buyable_only,False,True,True,True,True,True
2018-05-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11758126519741245,0.02518149148691029,0.7803989458903186,-0.1604750984346055,buyable_only,True,True,True,False,True,True
2018-06-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04143061605557916,-0.03689085454319572,0.6627075351213282,-0.3813916166102933,buyable_only,True,True,True,True,True,True
2018-06-29,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.003647405300958777,0.2626752956151211,0.555373107097245,-0.7544458668179335,buyable_only,False,True,True,True,True,True
2018-06-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11302954234780864,0.005699440735682311,0.7814814814814813,-0.17238804231872584,buyable_only,True,True,True,False,True,True
2018-07-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04143061605557916,-0.011446842760508858,0.6643662449971413,-0.39170449428450627,buyable_only,True,True,True,True,True,True
2018-07-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.018359490633937266,0.2711939903551394,0.5484214193825042,-0.7735695469815338,buyable_only,False,True,True,True,True,True
2018-07-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1198638891458219,0.015504962992772486,0.7850557461406519,-0.17883478705656097,buyable_only,True,True,True,False,True,True
2018-08-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04143061605557916,-0.0014016141132943266,0.6660093716661568,-0.4028683848492758,buyable_only,True,True,True,True,True,True
2018-08-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.0009129550012282883,0.26560642912266885,0.5398246835170712,-0.7960296034495895,buyable_only,False,True,True,True,True,True
2018-08-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08841850094650318,0.034819337818685424,0.7884543212928952,-0.18339692374127803,buyable_only,True,True,True,False,True,True
2018-09-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04143061605557916,-0.029536358267758786,0.6676346801346801,-0.4099213362051264,buyable_only,True,True,True,True,True,True
2018-09-28,live_production_ensemble_reduced,UNDERPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.04496346075648453,0.2815120067955295,0.5256593714927048,-0.8238598161324189,buyable_only,False,True,True,True,True,True
2018-09-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.09355273966334067,0.06276815937205195,0.7916947250280585,-0.19064880634031467,buyable_only,True,True,True,False,True,True
2018-10-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04134199597453649,-0.07779690868992496,0.6658799259073119,-0.4084025419742616,buyable_only,True,True,True,True,True,True
2018-10-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04378449406942967,0.20267048692446174,0.5341112664322305,-0.8175582149106109,buyable_only,True,True,True,True,True,True
2018-10-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07424778190329627,0.07131688158747074,0.7914313200606505,-0.18808175607945055,buyable_only,True,True,True,True,True,True
2018-11-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04134199597453649,0.008320256819734192,0.6674987629591209,-0.41651376258442085,buyable_only,True,True,True,True,True,True
2018-11-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.016804403066362456,0.2049228563546459,0.5417907752946115,-0.828071308728191,buyable_only,False,True,True,True,True,True
2018-11-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.07195164848326825,0.07501182696485754,0.7944318256338717,-0.18807407393497688,buyable_only,True,True,True,False,True,True
2018-12-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04134199597453649,0.08311063941730114,0.6690952289362762,-0.41699386072082345,buyable_only,True,True,True,True,True,True
2018-12-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.03540773083220989,0.23816340651280277,0.5547626167542016,-0.8158693206459349,buyable_only,False,True,True,True,True,True
2018-12-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06422035011160272,0.0715637762418714,0.7973122725343389,-0.18551523806164738,buyable_only,True,True,True,False,True,True
2019-01-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04134199597453649,0.11927991144818106,0.6706686930091186,-0.4192185355712361,buyable_only,True,True,True,True,True,True
2019-01-31,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.002418692245864207,0.23071314282496155,0.5484232522796354,-0.8277809769940836,buyable_only,False,True,True,True,True,True
2019-01-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.03991409008622302,0.0539930389841742,0.7926418439716313,-0.19288699204415383,buyable_only,True,True,True,False,True,True
2019-02-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04134199597453649,0.06994267421061896,0.6683963957524114,-0.4140347144005101,buyable_only,True,True,True,True,True,True
2019-02-28,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.003806220688364547,0.2207409004993728,0.5516831367212239,-0.8237632804063806,buyable_only,False,True,True,True,True,True
2019-02-28,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.006598822763305108,0.11291168645865785,0.7859589101780052,-0.1918723402160043,buyable_only,False,True,True,True,True,True
2019-03-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.04134199597453649,0.030925091852209218,0.6699683235867445,-0.4112337075502146,buyable_only,True,True,True,True,True,True
2019-03-29,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.010867873982465604,0.20810011707125042,0.5552997076023393,-0.8234796885363851,buyable_only,False,True,True,True,True,True
2019-03-29,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.010145911717192728,0.16135770078587763,0.7834186159844054,-0.1931987093521479,buyable_only,False,True,True,True,True,True
2019-04-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06819781147198871,-0.03542946595740284,0.6519165015564152,-0.38749052519330696,buyable_only,True,True,True,True,True,True
2019-04-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.005911281975342579,0.22390738542797498,0.561556048436223,-0.7549168787590861,buyable_only,False,True,True,True,True,True
2019-04-30,ensemble_ridge_gbt_v18,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,0.0019308909852255296,0.19610856892348696,0.7779553353735732,-0.1570317571444062,buyable_only,False,True,True,True,True,True
2019-05-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06819781147198871,-0.09443750276133382,0.6351748189956318,-0.3487244574025712,buyable_only,True,True,True,True,True,True
