benchmark,feature,feature_family,n_obs_total,n_obs_non_null,null_share,eligible,positive_rate
BND,auto_pricing_power_spread,inflation_insurance,204,108,0.47058823529411764,True,0.20098039215686275
BND,baa10y_spread,macro_rates_spreads,204,204,0.0,True,0.20098039215686275
BND,book_value_per_share_growth_yoy,"extended_pgr_operations,lean_baseline",204,202,0.009803921568627416,True,0.20098039215686275
BND,breakeven_inflation_10y,macro_rates_spreads,204,204,0.0,True,0.20098039215686275
BND,breakeven_momentum_3m,macro_rates_spreads,204,204,0.0,True,0.20098039215686275
BND,buyback_acceleration,investment_capital,204,201,0.014705882352941124,True,0.20098039215686275
BND,buyback_yield,investment_capital,204,199,0.02450980392156865,True,0.20098039215686275
BND,channel_mix_agency_pct,extended_pgr_operations,204,203,0.004901960784313708,True,0.20098039215686275
BND,channel_mix_direct_pct_yoy,extended_pgr_operations,204,198,0.02941176470588236,True,0.20098039215686275
BND,combined_ratio_ttm,"extended_pgr_operations,lean_baseline,regime_indicators",204,204,0.0,True,0.20098039215686275
BND,commodity_equity_momentum,macro_rates_spreads,204,157,0.23039215686274506,True,0.20098039215686275
BND,cr_acceleration,extended_pgr_operations,204,204,0.0,True,0.20098039215686275
BND,credit_spread_hy,"lean_baseline,macro_rates_spreads,regime_indicators",204,204,0.0,True,0.20098039215686275
BND,credit_spread_ratio,macro_rates_spreads,204,204,0.0,True,0.20098039215686275
BND,direct_channel_pif_share_ttm,extended_pgr_operations,204,204,0.0,True,0.20098039215686275
BND,duration_rate_shock_3m,investment_capital,204,203,0.004901960784313708,True,0.20098039215686275
BND,equity_risk_premium,valuation,204,194,0.0490196078431373,True,0.20098039215686275
BND,excess_bond_premium_proxy,macro_rates_spreads,204,204,0.0,True,0.20098039215686275
BND,gainshare_est,extended_pgr_operations,204,204,0.0,True,0.20098039215686275
BND,gasoline_retail_sales_delta,inflation_insurance,204,182,0.10784313725490191,True,0.20098039215686275
BND,gold_vs_treasury_6m,macro_rates_spreads,204,198,0.02941176470588236,True,0.20098039215686275
BND,high_52w,price_momentum,204,204,0.0,True,0.20098039215686275
BND,investment_book_yield,investment_capital,204,87,0.5735294117647058,True,0.20098039215686275
BND,investment_income_growth_yoy,"investment_capital,lean_baseline",204,204,0.0,True,0.20098039215686275
BND,legal_services_ppi_relative,inflation_insurance,204,168,0.17647058823529416,True,0.20098039215686275
BND,medical_cpi_yoy,inflation_insurance,204,204,0.0,True,0.20098039215686275
BND,mom_12m,"lean_baseline,price_momentum",204,204,0.0,True,0.20098039215686275
BND,mom_3m,price_momentum,204,204,0.0,True,0.20098039215686275
BND,mom_6m,price_momentum,204,204,0.0,True,0.20098039215686275
BND,monthly_combined_ratio_delta,extended_pgr_operations,204,204,0.0,True,0.20098039215686275
BND,mortgage_spread_30y_10y,macro_rates_spreads,204,194,0.0490196078431373,True,0.20098039215686275
BND,motor_vehicle_ins_cpi_yoy,inflation_insurance,204,108,0.47058823529411764,True,0.20098039215686275
BND,nfci,"lean_baseline,macro_rates_spreads",204,204,0.0,True,0.20098039215686275
BND,npw_growth_yoy,"extended_pgr_operations,lean_baseline",204,196,0.039215686274509776,True,0.20098039215686275
BND,npw_per_pif_yoy,extended_pgr_operations,204,198,0.02941176470588236,True,0.20098039215686275
BND,npw_vs_npe_spread_pct,extended_pgr_operations,204,204,0.0,True,0.20098039215686275
BND,pb_ratio,valuation,204,203,0.004901960784313708,True,0.20098039215686275
BND,pe_ratio,valuation,204,196,0.039215686274509776,True,0.20098039215686275
BND,pgr_pe_vs_market_pe,valuation,204,186,0.08823529411764708,True,0.20098039215686275
BND,pgr_premium_to_surplus,extended_pgr_operations,204,203,0.004901960784313708,True,0.20098039215686275
BND,pgr_price_to_book_relative,valuation,204,63,0.6911764705882353,True,0.20098039215686275
BND,pgr_vs_kie_6m,benchmark_context,204,204,0.0,True,0.20098039215686275
BND,pgr_vs_peers_6m,benchmark_context,204,204,0.0,True,0.20098039215686275
BND,pgr_vs_vfh_6m,benchmark_context,204,204,0.0,True,0.20098039215686275
BND,pif_growth_acceleration,extended_pgr_operations,204,195,0.044117647058823484,True,0.20098039215686275
BND,pif_growth_yoy,extended_pgr_operations,204,184,0.0980392156862745,True,0.20098039215686275
BND,ppi_auto_ins_yoy,inflation_insurance,204,204,0.0,True,0.20098039215686275
BND,rate_adequacy_gap_yoy,inflation_insurance,204,204,0.0,True,0.20098039215686275
BND,real_rate_10y,"lean_baseline,macro_rates_spreads",204,204,0.0,True,0.20098039215686275
BND,real_yield_change_6m,"lean_baseline,macro_rates_spreads",204,204,0.0,True,0.20098039215686275
BND,roe,valuation,204,194,0.0490196078431373,True,0.20098039215686275
BND,roe_net_income_ttm,valuation,204,195,0.044117647058823484,True,0.20098039215686275
BND,roe_trend,valuation,204,194,0.0490196078431373,True,0.20098039215686275
BND,severity_index_yoy,inflation_insurance,204,204,0.0,True,0.20098039215686275
BND,term_premium_10y,macro_rates_spreads,204,194,0.0490196078431373,True,0.20098039215686275
BND,underwriting_income,extended_pgr_operations,204,204,0.0,True,0.20098039215686275
BND,underwriting_income_3m,extended_pgr_operations,204,204,0.0,True,0.20098039215686275
BND,underwriting_income_growth_yoy,extended_pgr_operations,204,204,0.0,True,0.20098039215686275
BND,underwriting_margin_ttm,extended_pgr_operations,204,204,0.0,True,0.20098039215686275
BND,unearned_premium_growth_yoy,extended_pgr_operations,204,194,0.0490196078431373,True,0.20098039215686275
BND,unearned_premium_to_npw_ratio,extended_pgr_operations,204,203,0.004901960784313708,True,0.20098039215686275
BND,unrealized_gain_pct_equity,investment_capital,204,203,0.004901960784313708,True,0.20098039215686275
BND,usd_broad_return_3m,macro_rates_spreads,204,191,0.06372549019607843,True,0.20098039215686275
BND,usd_momentum_6m,macro_rates_spreads,204,188,0.07843137254901966,True,0.20098039215686275
BND,used_car_cpi_yoy,inflation_insurance,204,204,0.0,True,0.20098039215686275
BND,vix,"lean_baseline,macro_rates_spreads,regime_indicators",204,204,0.0,True,0.20098039215686275
BND,vmt_yoy,inflation_insurance,204,118,0.42156862745098034,True,0.20098039215686275
BND,vol_63d,"lean_baseline,price_momentum",204,204,0.0,True,0.20098039215686275
BND,vwo_vxus_spread_6m,benchmark_context,204,152,0.2549019607843137,True,0.20098039215686275
BND,wti_return_3m,macro_rates_spreads,204,191,0.06372549019607843,True,0.20098039215686275
BND,yield_curvature,macro_rates_spreads,204,204,0.0,True,0.20098039215686275
BND,yield_slope,"lean_baseline,macro_rates_spreads,regime_indicators",204,204,0.0,True,0.20098039215686275
DBC,auto_pricing_power_spread,inflation_insurance,218,108,0.5045871559633027,True,0.3348623853211009
DBC,baa10y_spread,macro_rates_spreads,218,218,0.0,True,0.3348623853211009
DBC,book_value_per_share_growth_yoy,"extended_pgr_operations,lean_baseline",218,214,0.01834862385321101,True,0.3348623853211009
DBC,breakeven_inflation_10y,macro_rates_spreads,218,218,0.0,True,0.3348623853211009
DBC,breakeven_momentum_3m,macro_rates_spreads,218,218,0.0,True,0.3348623853211009
DBC,buyback_acceleration,investment_capital,218,212,0.02752293577981646,True,0.3348623853211009
DBC,buyback_yield,investment_capital,218,210,0.03669724770642202,True,0.3348623853211009
DBC,channel_mix_agency_pct,extended_pgr_operations,218,204,0.06422018348623848,True,0.3348623853211009
DBC,channel_mix_direct_pct_yoy,extended_pgr_operations,218,212,0.02752293577981646,True,0.3348623853211009
DBC,combined_ratio_ttm,"extended_pgr_operations,lean_baseline,regime_indicators",218,218,0.0,True,0.3348623853211009
DBC,commodity_equity_momentum,macro_rates_spreads,218,157,0.2798165137614679,True,0.3348623853211009
DBC,cr_acceleration,extended_pgr_operations,218,218,0.0,True,0.3348623853211009
DBC,credit_spread_hy,"lean_baseline,macro_rates_spreads,regime_indicators",218,218,0.0,True,0.3348623853211009
DBC,credit_spread_ratio,macro_rates_spreads,218,218,0.0,True,0.3348623853211009
DBC,direct_channel_pif_share_ttm,extended_pgr_operations,218,218,0.0,True,0.3348623853211009
DBC,duration_rate_shock_3m,investment_capital,218,217,0.004587155963302725,True,0.3348623853211009
DBC,equity_risk_premium,valuation,218,194,0.11009174311926606,True,0.3348623853211009
DBC,excess_bond_premium_proxy,macro_rates_spreads,218,218,0.0,True,0.3348623853211009
DBC,gainshare_est,extended_pgr_operations,218,218,0.0,True,0.3348623853211009
DBC,gasoline_retail_sales_delta,inflation_insurance,218,182,0.1651376146788991,True,0.3348623853211009
DBC,gold_vs_treasury_6m,macro_rates_spreads,218,198,0.09174311926605505,True,0.3348623853211009
DBC,high_52w,price_momentum,218,218,0.0,True,0.3348623853211009
DBC,investment_book_yield,investment_capital,218,100,0.5412844036697247,True,0.3348623853211009
DBC,investment_income_growth_yoy,"investment_capital,lean_baseline",218,218,0.0,True,0.3348623853211009
DBC,legal_services_ppi_relative,inflation_insurance,218,168,0.22935779816513757,True,0.3348623853211009
DBC,medical_cpi_yoy,inflation_insurance,218,218,0.0,True,0.3348623853211009
DBC,mom_12m,"lean_baseline,price_momentum",218,218,0.0,True,0.3348623853211009
DBC,mom_3m,price_momentum,218,218,0.0,True,0.3348623853211009
DBC,mom_6m,price_momentum,218,218,0.0,True,0.3348623853211009
DBC,monthly_combined_ratio_delta,extended_pgr_operations,218,218,0.0,True,0.3348623853211009
DBC,mortgage_spread_30y_10y,macro_rates_spreads,218,194,0.11009174311926606,True,0.3348623853211009
DBC,motor_vehicle_ins_cpi_yoy,inflation_insurance,218,108,0.5045871559633027,True,0.3348623853211009
DBC,nfci,"lean_baseline,macro_rates_spreads",218,218,0.0,True,0.3348623853211009
DBC,npw_growth_yoy,"extended_pgr_operations,lean_baseline",218,210,0.03669724770642202,True,0.3348623853211009
DBC,npw_per_pif_yoy,extended_pgr_operations,218,212,0.02752293577981646,True,0.3348623853211009
DBC,npw_vs_npe_spread_pct,extended_pgr_operations,218,218,0.0,True,0.3348623853211009
DBC,pb_ratio,valuation,218,217,0.004587155963302725,True,0.3348623853211009
DBC,pe_ratio,valuation,218,210,0.03669724770642202,True,0.3348623853211009
DBC,pgr_pe_vs_market_pe,valuation,218,186,0.14678899082568808,True,0.3348623853211009
DBC,pgr_premium_to_surplus,extended_pgr_operations,218,217,0.004587155963302725,True,0.3348623853211009
DBC,pgr_price_to_book_relative,valuation,218,63,0.7110091743119267,True,0.3348623853211009
DBC,pgr_vs_kie_6m,benchmark_context,218,215,0.013761467889908285,True,0.3348623853211009
DBC,pgr_vs_peers_6m,benchmark_context,218,218,0.0,True,0.3348623853211009
DBC,pgr_vs_vfh_6m,benchmark_context,218,218,0.0,True,0.3348623853211009
DBC,pif_growth_acceleration,extended_pgr_operations,218,209,0.041284403669724745,True,0.3348623853211009
DBC,pif_growth_yoy,extended_pgr_operations,218,198,0.09174311926605505,True,0.3348623853211009
DBC,ppi_auto_ins_yoy,inflation_insurance,218,218,0.0,True,0.3348623853211009
DBC,rate_adequacy_gap_yoy,inflation_insurance,218,218,0.0,True,0.3348623853211009
DBC,real_rate_10y,"lean_baseline,macro_rates_spreads",218,218,0.0,True,0.3348623853211009
DBC,real_yield_change_6m,"lean_baseline,macro_rates_spreads",218,218,0.0,True,0.3348623853211009
DBC,roe,valuation,218,194,0.11009174311926606,True,0.3348623853211009
DBC,roe_net_income_ttm,valuation,218,209,0.041284403669724745,True,0.3348623853211009
DBC,roe_trend,valuation,218,208,0.04587155963302747,True,0.3348623853211009
DBC,severity_index_yoy,inflation_insurance,218,218,0.0,True,0.3348623853211009
DBC,term_premium_10y,macro_rates_spreads,218,194,0.11009174311926606,True,0.3348623853211009
DBC,underwriting_income,extended_pgr_operations,218,218,0.0,True,0.3348623853211009
DBC,underwriting_income_3m,extended_pgr_operations,218,218,0.0,True,0.3348623853211009
DBC,underwriting_income_growth_yoy,extended_pgr_operations,218,218,0.0,True,0.3348623853211009
DBC,underwriting_margin_ttm,extended_pgr_operations,218,218,0.0,True,0.3348623853211009
DBC,unearned_premium_growth_yoy,extended_pgr_operations,218,206,0.05504587155963303,True,0.3348623853211009
DBC,unearned_premium_to_npw_ratio,extended_pgr_operations,218,217,0.004587155963302725,True,0.3348623853211009
DBC,unrealized_gain_pct_equity,investment_capital,218,217,0.004587155963302725,True,0.3348623853211009
DBC,usd_broad_return_3m,macro_rates_spreads,218,191,0.12385321100917435,True,0.3348623853211009
DBC,usd_momentum_6m,macro_rates_spreads,218,188,0.13761467889908252,True,0.3348623853211009
DBC,used_car_cpi_yoy,inflation_insurance,218,218,0.0,True,0.3348623853211009
DBC,vix,"lean_baseline,macro_rates_spreads,regime_indicators",218,218,0.0,True,0.3348623853211009
DBC,vmt_yoy,inflation_insurance,218,132,0.39449541284403666,True,0.3348623853211009
DBC,vol_63d,"lean_baseline,price_momentum",218,218,0.0,True,0.3348623853211009
DBC,vwo_vxus_spread_6m,benchmark_context,218,152,0.3027522935779816,True,0.3348623853211009
DBC,wti_return_3m,macro_rates_spreads,218,191,0.12385321100917435,True,0.3348623853211009
DBC,yield_curvature,macro_rates_spreads,218,218,0.0,True,0.3348623853211009
DBC,yield_slope,"lean_baseline,macro_rates_spreads,regime_indicators",218,218,0.0,True,0.3348623853211009
GLD,auto_pricing_power_spread,inflation_insurance,233,108,0.5364806866952789,True,0.3562231759656652
GLD,baa10y_spread,macro_rates_spreads,233,233,0.0,True,0.3562231759656652
GLD,book_value_per_share_growth_yoy,"extended_pgr_operations,lean_baseline",233,218,0.06437768240343344,True,0.3562231759656652
GLD,breakeven_inflation_10y,macro_rates_spreads,233,233,0.0,True,0.3562231759656652
GLD,breakeven_momentum_3m,macro_rates_spreads,233,233,0.0,True,0.3562231759656652
GLD,buyback_acceleration,investment_capital,233,215,0.07725321888412018,True,0.3562231759656652
GLD,buyback_yield,investment_capital,233,215,0.07725321888412018,True,0.3562231759656652
GLD,channel_mix_agency_pct,extended_pgr_operations,233,219,0.06008583690987124,True,0.3562231759656652
GLD,channel_mix_direct_pct_yoy,extended_pgr_operations,233,216,0.07296137339055797,True,0.3562231759656652
GLD,combined_ratio_ttm,"extended_pgr_operations,lean_baseline,regime_indicators",233,229,0.01716738197424894,True,0.3562231759656652
GLD,commodity_equity_momentum,macro_rates_spreads,233,157,0.32618025751072965,True,0.3562231759656652
GLD,cr_acceleration,extended_pgr_operations,233,226,0.030042918454935674,True,0.3562231759656652
GLD,credit_spread_hy,"lean_baseline,macro_rates_spreads,regime_indicators",233,233,0.0,True,0.3562231759656652
GLD,credit_spread_ratio,macro_rates_spreads,233,233,0.0,True,0.3562231759656652
GLD,direct_channel_pif_share_ttm,extended_pgr_operations,233,229,0.01716738197424894,True,0.3562231759656652
GLD,duration_rate_shock_3m,investment_capital,233,225,0.03433476394849788,True,0.3562231759656652
GLD,equity_risk_premium,valuation,233,194,0.1673819742489271,True,0.3562231759656652
GLD,excess_bond_premium_proxy,macro_rates_spreads,233,233,0.0,True,0.3562231759656652
GLD,gainshare_est,extended_pgr_operations,233,233,0.0,True,0.3562231759656652
GLD,gasoline_retail_sales_delta,inflation_insurance,233,182,0.2188841201716738,True,0.3562231759656652
GLD,gold_vs_treasury_6m,macro_rates_spreads,233,198,0.15021459227467815,True,0.3562231759656652
GLD,high_52w,price_momentum,233,233,0.0,True,0.3562231759656652
GLD,investment_book_yield,investment_capital,233,107,0.5407725321888412,True,0.3562231759656652
GLD,investment_income_growth_yoy,"investment_capital,lean_baseline",233,222,0.047210300429184504,True,0.3562231759656652
GLD,legal_services_ppi_relative,inflation_insurance,233,168,0.27896995708154504,True,0.3562231759656652
GLD,medical_cpi_yoy,inflation_insurance,233,233,0.0,True,0.3562231759656652
GLD,mom_12m,"lean_baseline,price_momentum",233,233,0.0,True,0.3562231759656652
GLD,mom_3m,price_momentum,233,233,0.0,True,0.3562231759656652
GLD,mom_6m,price_momentum,233,233,0.0,True,0.3562231759656652
GLD,monthly_combined_ratio_delta,extended_pgr_operations,233,233,0.0,True,0.3562231759656652
GLD,mortgage_spread_30y_10y,macro_rates_spreads,233,194,0.1673819742489271,True,0.3562231759656652
GLD,motor_vehicle_ins_cpi_yoy,inflation_insurance,233,108,0.5364806866952789,True,0.3562231759656652
GLD,nfci,"lean_baseline,macro_rates_spreads",233,233,0.0,True,0.3562231759656652
GLD,npw_growth_yoy,"extended_pgr_operations,lean_baseline",233,214,0.08154506437768239,True,0.3562231759656652
GLD,npw_per_pif_yoy,extended_pgr_operations,233,215,0.07725321888412018,True,0.3562231759656652
GLD,npw_vs_npe_spread_pct,extended_pgr_operations,233,233,0.0,True,0.3562231759656652
GLD,pb_ratio,valuation,233,230,0.012875536480686733,True,0.3562231759656652
GLD,pe_ratio,valuation,233,215,0.07725321888412018,True,0.3562231759656652
GLD,pgr_pe_vs_market_pe,valuation,233,186,0.20171673819742486,True,0.3562231759656652
GLD,pgr_premium_to_surplus,extended_pgr_operations,233,226,0.030042918454935674,True,0.3562231759656652
GLD,pgr_price_to_book_relative,valuation,233,63,0.7296137339055794,True,0.3562231759656652
GLD,pgr_vs_kie_6m,benchmark_context,233,215,0.07725321888412018,True,0.3562231759656652
GLD,pgr_vs_peers_6m,benchmark_context,233,233,0.0,True,0.3562231759656652
GLD,pgr_vs_vfh_6m,benchmark_context,233,233,0.0,True,0.3562231759656652
GLD,pif_growth_acceleration,extended_pgr_operations,233,212,0.09012875536480691,True,0.3562231759656652
GLD,pif_growth_yoy,extended_pgr_operations,233,201,0.13733905579399142,True,0.3562231759656652
GLD,ppi_auto_ins_yoy,inflation_insurance,233,233,0.0,True,0.3562231759656652
GLD,rate_adequacy_gap_yoy,inflation_insurance,233,233,0.0,True,0.3562231759656652
GLD,real_rate_10y,"lean_baseline,macro_rates_spreads",233,233,0.0,True,0.3562231759656652
GLD,real_yield_change_6m,"lean_baseline,macro_rates_spreads",233,233,0.0,True,0.3562231759656652
GLD,roe,valuation,233,194,0.1673819742489271,True,0.3562231759656652
GLD,roe_net_income_ttm,valuation,233,222,0.047210300429184504,True,0.3562231759656652
GLD,roe_trend,valuation,233,217,0.06866952789699576,True,0.3562231759656652
GLD,severity_index_yoy,inflation_insurance,233,233,0.0,True,0.3562231759656652
GLD,term_premium_10y,macro_rates_spreads,233,194,0.1673819742489271,True,0.3562231759656652
GLD,underwriting_income,extended_pgr_operations,233,233,0.0,True,0.3562231759656652
GLD,underwriting_income_3m,extended_pgr_operations,233,233,0.0,True,0.3562231759656652
GLD,underwriting_income_growth_yoy,extended_pgr_operations,233,222,0.047210300429184504,True,0.3562231759656652
GLD,underwriting_margin_ttm,extended_pgr_operations,233,229,0.01716738197424894,True,0.3562231759656652
GLD,unearned_premium_growth_yoy,extended_pgr_operations,233,210,0.09871244635193133,True,0.3562231759656652
GLD,unearned_premium_to_npw_ratio,extended_pgr_operations,233,230,0.012875536480686733,True,0.3562231759656652
GLD,unrealized_gain_pct_equity,investment_capital,233,230,0.012875536480686733,True,0.3562231759656652
GLD,usd_broad_return_3m,macro_rates_spreads,233,191,0.1802575107296137,True,0.3562231759656652
GLD,usd_momentum_6m,macro_rates_spreads,233,188,0.19313304721030045,True,0.3562231759656652
GLD,used_car_cpi_yoy,inflation_insurance,233,233,0.0,True,0.3562231759656652
GLD,vix,"lean_baseline,macro_rates_spreads,regime_indicators",233,233,0.0,True,0.3562231759656652
GLD,vmt_yoy,inflation_insurance,233,147,0.36909871244635195,True,0.3562231759656652
GLD,vol_63d,"lean_baseline,price_momentum",233,233,0.0,True,0.3562231759656652
GLD,vwo_vxus_spread_6m,benchmark_context,233,152,0.3476394849785408,True,0.3562231759656652
GLD,wti_return_3m,macro_rates_spreads,233,191,0.1802575107296137,True,0.3562231759656652
GLD,yield_curvature,macro_rates_spreads,233,233,0.0,True,0.3562231759656652
GLD,yield_slope,"lean_baseline,macro_rates_spreads,regime_indicators",233,233,0.0,True,0.3562231759656652
VDE,auto_pricing_power_spread,inflation_insurance,234,108,0.5384615384615384,True,0.38461538461538464
VDE,baa10y_spread,macro_rates_spreads,234,234,0.0,True,0.38461538461538464
VDE,book_value_per_share_growth_yoy,"extended_pgr_operations,lean_baseline",234,218,0.06837606837606836,True,0.38461538461538464
VDE,breakeven_inflation_10y,macro_rates_spreads,234,234,0.0,True,0.38461538461538464
VDE,breakeven_momentum_3m,macro_rates_spreads,234,234,0.0,True,0.38461538461538464
VDE,buyback_acceleration,investment_capital,234,215,0.08119658119658124,True,0.38461538461538464
VDE,buyback_yield,investment_capital,234,216,0.07692307692307687,True,0.38461538461538464
VDE,channel_mix_agency_pct,extended_pgr_operations,234,219,0.0641025641025641,True,0.38461538461538464
VDE,channel_mix_direct_pct_yoy,extended_pgr_operations,234,216,0.07692307692307687,True,0.38461538461538464
VDE,combined_ratio_ttm,"extended_pgr_operations,lean_baseline,regime_indicators",234,229,0.021367521367521403,True,0.38461538461538464
VDE,commodity_equity_momentum,macro_rates_spreads,234,157,0.3290598290598291,True,0.38461538461538464
VDE,cr_acceleration,extended_pgr_operations,234,226,0.03418803418803418,True,0.38461538461538464
VDE,credit_spread_hy,"lean_baseline,macro_rates_spreads,regime_indicators",234,234,0.0,True,0.38461538461538464
VDE,credit_spread_ratio,macro_rates_spreads,234,234,0.0,True,0.38461538461538464
VDE,direct_channel_pif_share_ttm,extended_pgr_operations,234,229,0.021367521367521403,True,0.38461538461538464
VDE,duration_rate_shock_3m,investment_capital,234,226,0.03418803418803418,True,0.38461538461538464
VDE,equity_risk_premium,valuation,234,194,0.1709401709401709,True,0.38461538461538464
VDE,excess_bond_premium_proxy,macro_rates_spreads,234,234,0.0,True,0.38461538461538464
VDE,gainshare_est,extended_pgr_operations,234,234,0.0,True,0.38461538461538464
VDE,gasoline_retail_sales_delta,inflation_insurance,234,182,0.2222222222222222,True,0.38461538461538464
VDE,gold_vs_treasury_6m,macro_rates_spreads,234,198,0.15384615384615385,True,0.38461538461538464
VDE,high_52w,price_momentum,234,234,0.0,True,0.38461538461538464
VDE,investment_book_yield,investment_capital,234,107,0.5427350427350428,True,0.38461538461538464
VDE,investment_income_growth_yoy,"investment_capital,lean_baseline",234,222,0.05128205128205132,True,0.38461538461538464
VDE,legal_services_ppi_relative,inflation_insurance,234,168,0.28205128205128205,True,0.38461538461538464
VDE,medical_cpi_yoy,inflation_insurance,234,234,0.0,True,0.38461538461538464
VDE,mom_12m,"lean_baseline,price_momentum",234,234,0.0,True,0.38461538461538464
VDE,mom_3m,price_momentum,234,234,0.0,True,0.38461538461538464
VDE,mom_6m,price_momentum,234,234,0.0,True,0.38461538461538464
VDE,monthly_combined_ratio_delta,extended_pgr_operations,234,233,0.004273504273504258,True,0.38461538461538464
VDE,mortgage_spread_30y_10y,macro_rates_spreads,234,194,0.1709401709401709,True,0.38461538461538464
VDE,motor_vehicle_ins_cpi_yoy,inflation_insurance,234,108,0.5384615384615384,True,0.38461538461538464
VDE,nfci,"lean_baseline,macro_rates_spreads",234,234,0.0,True,0.38461538461538464
VDE,npw_growth_yoy,"extended_pgr_operations,lean_baseline",234,214,0.0854700854700855,True,0.38461538461538464
VDE,npw_per_pif_yoy,extended_pgr_operations,234,215,0.08119658119658124,True,0.38461538461538464
VDE,npw_vs_npe_spread_pct,extended_pgr_operations,234,234,0.0,True,0.38461538461538464
VDE,pb_ratio,valuation,234,231,0.012820512820512775,True,0.38461538461538464
VDE,pe_ratio,valuation,234,215,0.08119658119658124,True,0.38461538461538464
VDE,pgr_pe_vs_market_pe,valuation,234,186,0.20512820512820518,True,0.38461538461538464
VDE,pgr_premium_to_surplus,extended_pgr_operations,234,226,0.03418803418803418,True,0.38461538461538464
VDE,pgr_price_to_book_relative,valuation,234,63,0.7307692307692308,True,0.38461538461538464
VDE,pgr_vs_kie_6m,benchmark_context,234,215,0.08119658119658124,True,0.38461538461538464
VDE,pgr_vs_peers_6m,benchmark_context,234,234,0.0,True,0.38461538461538464
VDE,pgr_vs_vfh_6m,benchmark_context,234,234,0.0,True,0.38461538461538464
VDE,pif_growth_acceleration,extended_pgr_operations,234,212,0.09401709401709402,True,0.38461538461538464
VDE,pif_growth_yoy,extended_pgr_operations,234,201,0.14102564102564108,True,0.38461538461538464
VDE,ppi_auto_ins_yoy,inflation_insurance,234,234,0.0,True,0.38461538461538464
VDE,rate_adequacy_gap_yoy,inflation_insurance,234,234,0.0,True,0.38461538461538464
VDE,real_rate_10y,"lean_baseline,macro_rates_spreads",234,234,0.0,True,0.38461538461538464
VDE,real_yield_change_6m,"lean_baseline,macro_rates_spreads",234,234,0.0,True,0.38461538461538464
VDE,roe,valuation,234,194,0.1709401709401709,True,0.38461538461538464
VDE,roe_net_income_ttm,valuation,234,223,0.047008547008547064,True,0.38461538461538464
VDE,roe_trend,valuation,234,217,0.07264957264957261,True,0.38461538461538464
VDE,severity_index_yoy,inflation_insurance,234,234,0.0,True,0.38461538461538464
VDE,term_premium_10y,macro_rates_spreads,234,194,0.1709401709401709,True,0.38461538461538464
VDE,underwriting_income,extended_pgr_operations,234,234,0.0,True,0.38461538461538464
VDE,underwriting_income_3m,extended_pgr_operations,234,233,0.004273504273504258,True,0.38461538461538464
VDE,underwriting_income_growth_yoy,extended_pgr_operations,234,222,0.05128205128205132,True,0.38461538461538464
VDE,underwriting_margin_ttm,extended_pgr_operations,234,229,0.021367521367521403,True,0.38461538461538464
VDE,unearned_premium_growth_yoy,extended_pgr_operations,234,210,0.10256410256410253,True,0.38461538461538464
VDE,unearned_premium_to_npw_ratio,extended_pgr_operations,234,231,0.012820512820512775,True,0.38461538461538464
VDE,unrealized_gain_pct_equity,investment_capital,234,230,0.017094017094017144,True,0.38461538461538464
VDE,usd_broad_return_3m,macro_rates_spreads,234,191,0.18376068376068377,True,0.38461538461538464
VDE,usd_momentum_6m,macro_rates_spreads,234,188,0.19658119658119655,True,0.38461538461538464
VDE,used_car_cpi_yoy,inflation_insurance,234,234,0.0,True,0.38461538461538464
VDE,vix,"lean_baseline,macro_rates_spreads,regime_indicators",234,234,0.0,True,0.38461538461538464
VDE,vmt_yoy,inflation_insurance,234,148,0.36752136752136755,True,0.38461538461538464
VDE,vol_63d,"lean_baseline,price_momentum",234,234,0.0,True,0.38461538461538464
VDE,vwo_vxus_spread_6m,benchmark_context,234,152,0.3504273504273504,True,0.38461538461538464
VDE,wti_return_3m,macro_rates_spreads,234,191,0.18376068376068377,True,0.38461538461538464
VDE,yield_curvature,macro_rates_spreads,234,234,0.0,True,0.38461538461538464
VDE,yield_slope,"lean_baseline,macro_rates_spreads,regime_indicators",234,234,0.0,True,0.38461538461538464
VGT,auto_pricing_power_spread,inflation_insurance,242,108,0.5537190082644627,True,0.41735537190082644
VGT,baa10y_spread,macro_rates_spreads,242,242,0.0,True,0.41735537190082644
VGT,book_value_per_share_growth_yoy,"extended_pgr_operations,lean_baseline",242,218,0.09917355371900827,True,0.41735537190082644
VGT,breakeven_inflation_10y,macro_rates_spreads,242,242,0.0,True,0.41735537190082644
VGT,breakeven_momentum_3m,macro_rates_spreads,242,242,0.0,True,0.41735537190082644
VGT,buyback_acceleration,investment_capital,242,215,0.11157024793388426,True,0.41735537190082644
VGT,buyback_yield,investment_capital,242,216,0.1074380165289256,True,0.41735537190082644
VGT,channel_mix_agency_pct,extended_pgr_operations,242,219,0.0950413223140496,True,0.41735537190082644
