model_family,benchmark,model_type,experiment_mode,feature,replaced_feature,n_features,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value,brier_score,accuracy,balanced_accuracy,precision,recall,base_rate,predicted_positive_rate,feature_group,family,baseline_ic,baseline_oos_r2,baseline_hit_rate,baseline_balanced_accuracy,baseline_brier_score,delta_ic,delta_oos_r2,delta_hit_rate,delta_balanced_accuracy,delta_brier_score
regression,BND,ridge,add_feature,ta_dbc_roc_6m,,13,150.0,0.2250393350815592,0.6733333333333333,0.1350302592925462,-0.4239936179572341,0.2250393350815592,0.0573899504739448,,,,,,,,benchmark_regime,momentum,0.3093417485221565,-0.271983057095313,0.7666666666666667,,,-0.0843024134405973,-0.1520105608619211,-0.09333333333333338,,
regression,BND,gbt,add_feature,ta_dbc_roc_6m,,13,150.0,0.322373778225784,0.6666666666666666,0.1129154223955186,0.0122260730465638,0.322373778225784,0.0035037418030169,,,,,,,,benchmark_regime,momentum,0.3845057714787546,0.0002040091252319,0.68,,,-0.062131993252970585,0.012022063921331901,-0.01333333333333342,,
classification,BND,ridge,add_feature,ta_dbc_roc_6m,,13,150.0,,,,,,,0.2963153186118897,0.6066666666666667,0.6322838345864662,0.8441558441558441,0.5803571428571429,0.7466666666666667,0.5133333333333333,benchmark_regime,momentum,,,,0.6672932330827068,0.2587742124121741,,,,-0.03500939849624063,0.037541106199715624
regression,BND,ridge,replace_mom_12m,ta_dbc_roc_6m,mom_12m,12,150.0,0.0498813280590248,0.6933333333333334,0.1332193997778452,-0.4824462856301872,0.0498813280590248,0.71529576247094,,,,,,,,benchmark_regime,momentum,0.3093417485221565,-0.271983057095313,0.7666666666666667,,,-0.2594604204631317,-0.2104632285348742,-0.07333333333333336,,
regression,BND,gbt,replace_mom_12m,ta_dbc_roc_6m,mom_12m,12,150.0,0.345299950694513,0.7066666666666667,0.1102421352249425,0.0255047884963933,0.345299950694513,0.001031739508878,,,,,,,,benchmark_regime,momentum,0.3845057714787546,0.0002040091252319,0.68,,,-0.03920582078424156,0.0253007793711614,0.026666666666666616,,
classification,BND,ridge,replace_mom_12m,ta_dbc_roc_6m,mom_12m,12,150.0,,,,,,,0.2447293869832589,0.68,0.6640037593984962,0.8478260869565217,0.6964285714285714,0.7466666666666667,0.6133333333333333,benchmark_regime,momentum,,,,0.6672932330827068,0.2587742124121741,,,,-0.00328947368421062,-0.014044825428915164
regression,BND,ridge,replace_vol_63d,ta_dbc_roc_6m,vol_63d,12,150.0,0.229768434152629,0.6533333333333333,0.1377232988512948,-0.5554166485130307,0.229768434152629,0.0627653203285833,,,,,,,,benchmark_regime,momentum,0.3093417485221565,-0.271983057095313,0.7666666666666667,,,-0.07957331436952753,-0.28343359141771773,-0.1133333333333334,,
regression,BND,gbt,replace_vol_63d,ta_dbc_roc_6m,vol_63d,12,150.0,0.3566237813954174,0.7,0.1087687941297729,0.06985797148637,0.3566237813954174,0.0015758411074848,,,,,,,,benchmark_regime,momentum,0.3845057714787546,0.0002040091252319,0.68,,,-0.027881990083337194,0.0696539623611381,0.019999999999999907,,
classification,BND,ridge,replace_vol_63d,ta_dbc_roc_6m,vol_63d,12,150.0,,,,,,,0.2950603314813493,0.6133333333333333,0.6280545112781954,0.8375,0.5982142857142857,0.7466666666666667,0.5333333333333333,benchmark_regime,momentum,,,,0.6672932330827068,0.2587742124121741,,,,-0.03923872180451138,0.03628611906917523
regression,BND,ridge,replace_vix,ta_dbc_roc_6m,vix,12,150.0,0.2329045735366016,0.68,0.1284769884917065,-0.2784322262799719,0.2329045735366016,0.0567114007965887,,,,,,,,benchmark_regime,momentum,0.3093417485221565,-0.271983057095313,0.7666666666666667,,,-0.07643717498555491,-0.006449169184658876,-0.08666666666666667,,
regression,BND,gbt,replace_vix,ta_dbc_roc_6m,vix,12,150.0,0.2783929738410138,0.6933333333333334,0.1147778800352716,-0.0185112483537823,0.2783929738410138,0.0135782071395123,,,,,,,,benchmark_regime,momentum,0.3845057714787546,0.0002040091252319,0.68,,,-0.10611279763774079,-0.0187152574790142,0.013333333333333308,,
classification,BND,ridge,replace_vix,ta_dbc_roc_6m,vix,12,150.0,,,,,,,0.2567812650685735,0.6266666666666667,0.6282894736842105,0.8333333333333334,0.625,0.7466666666666667,0.56,benchmark_regime,momentum,,,,0.6672932330827068,0.2587742124121741,,,,-0.03900375939849632,-0.0019929473436005596
regression,BND,ridge,add_feature,ta_vde_roc_6m,,13,150.0,0.2724761100493355,0.7133333333333334,0.1346021195108342,-0.4524767399343177,0.2724761100493355,0.0228678521262677,,,,,,,,benchmark_regime,momentum,0.3093417485221565,-0.271983057095313,0.7666666666666667,,,-0.03686563847282104,-0.1804936828390047,-0.053333333333333344,,
regression,BND,gbt,add_feature,ta_vde_roc_6m,,13,150.0,0.3485297399109283,0.6866666666666666,0.1113970277567519,0.0463767147809418,0.3485297399109283,0.0003322596520574,,,,,,,,benchmark_regime,momentum,0.3845057714787546,0.0002040091252319,0.68,,,-0.035976031567826305,0.0461727056557099,0.006666666666666599,,
classification,BND,ridge,add_feature,ta_vde_roc_6m,,13,150.0,,,,,,,0.2979898600103297,0.5933333333333334,0.6320488721804511,0.8493150684931506,0.5535714285714286,0.7466666666666667,0.4866666666666667,benchmark_regime,momentum,,,,0.6672932330827068,0.2587742124121741,,,,-0.03524436090225569,0.0392156475981556
regression,BND,ridge,replace_mom_12m,ta_vde_roc_6m,mom_12m,12,150.0,0.0624472198764389,0.72,0.1380580997674159,-0.6086207780502231,0.0624472198764389,0.6381776685820204,,,,,,,,benchmark_regime,momentum,0.3093417485221565,-0.271983057095313,0.7666666666666667,,,-0.24689452864571762,-0.33663772095491007,-0.046666666666666745,,
regression,BND,gbt,replace_mom_12m,ta_vde_roc_6m,mom_12m,12,150.0,0.3580897046864847,0.7066666666666667,0.1101436825115279,0.0223972947244607,0.3580897046864847,0.0006512589348875,,,,,,,,benchmark_regime,momentum,0.3845057714787546,0.0002040091252319,0.68,,,-0.026416066792269877,0.022193285599228802,0.026666666666666616,,
classification,BND,ridge,replace_mom_12m,ta_vde_roc_6m,mom_12m,12,150.0,,,,,,,0.2477020080052198,0.62,0.6325187969924813,0.8395061728395061,0.6071428571428571,0.7466666666666667,0.54,benchmark_regime,momentum,,,,0.6672932330827068,0.2587742124121741,,,,-0.03477443609022557,-0.011072204406954278
regression,BND,ridge,replace_vol_63d,ta_vde_roc_6m,vol_63d,12,150.0,0.2785030445797591,0.6533333333333333,0.1342705362393767,-0.4535617922328352,0.2785030445797591,0.0228986757676228,,,,,,,,benchmark_regime,momentum,0.3093417485221565,-0.271983057095313,0.7666666666666667,,,-0.030838703942397405,-0.1815787351375222,-0.1133333333333334,,
regression,BND,gbt,replace_vol_63d,ta_vde_roc_6m,vol_63d,12,150.0,0.3737721589296446,0.7066666666666667,0.1080014232684796,0.1115962109793144,0.3737721589296446,0.0001885328324843,,,,,,,,benchmark_regime,momentum,0.3845057714787546,0.0002040091252319,0.68,,,-0.010733612549109983,0.1113922018540825,0.026666666666666616,,
classification,BND,ridge,replace_vol_63d,ta_vde_roc_6m,vol_63d,12,150.0,,,,,,,0.2930376962513326,0.6066666666666667,0.6322838345864662,0.8441558441558441,0.5803571428571429,0.7466666666666667,0.5133333333333333,benchmark_regime,momentum,,,,0.6672932330827068,0.2587742124121741,,,,-0.03500939849624063,0.034263483839158504
regression,BND,ridge,replace_vix,ta_vde_roc_6m,vix,12,150.0,0.2872180985821592,0.7266666666666667,0.1294340971615059,-0.336027156993202,0.2872180985821592,0.0200565579856695,,,,,,,,benchmark_regime,momentum,0.3093417485221565,-0.271983057095313,0.7666666666666667,,,-0.022123649939997325,-0.064044099897889,-0.040000000000000036,,
regression,BND,gbt,replace_vix,ta_vde_roc_6m,vix,12,150.0,0.2879074772246229,0.66,0.1170221808987392,-0.0118622628886528,0.2879074772246229,0.005454921998048,,,,,,,,benchmark_regime,momentum,0.3845057714787546,0.0002040091252319,0.68,,,-0.09659829425413169,-0.0120662720138847,-0.020000000000000018,,
classification,BND,ridge,replace_vix,ta_vde_roc_6m,vix,12,150.0,,,,,,,0.2593505976042595,0.5933333333333334,0.5972744360902256,0.8148148148148148,0.5892857142857143,0.7466666666666667,0.54,benchmark_regime,momentum,,,,0.6672932330827068,0.2587742124121741,,,,-0.07001879699248126,0.0005763851920854157
regression,GLD,ridge,baseline,__baseline__,,12,180.0,0.2123645791536775,0.5777777777777777,0.1905656872091575,-0.7766847838210735,0.2123645791536775,0.105897928124757,,,,,,,,,,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.0,0.0,0.0,,
regression,GLD,gbt,baseline,__baseline__,,12,180.0,0.2361867880429047,0.6055555555555555,0.1719277819705989,-0.4412171354534386,0.2361867880429047,0.0425699825346534,,,,,,,,,,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.0,0.0,0.0,,
classification,GLD,ridge,baseline,__baseline__,,12,180.0,,,,,,,0.2974192251282321,0.5888888888888889,0.6541666666666667,0.859375,0.4583333333333333,0.6666666666666666,0.3555555555555555,,,,,,0.6541666666666667,0.2974192251282321,,,,0.0,0.0
regression,GLD,ridge,add_feature,ta_ratio_roc_6m_voo,,13,180.0,0.2304700762369208,0.5777777777777777,0.1884268325326953,-0.7740778719793129,0.2304700762369208,0.0407116486790213,,,,,,,,ratio_momentum,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.0181054970832433,0.0026069118417606507,0.0,,
regression,GLD,gbt,add_feature,ta_ratio_roc_6m_voo,,13,180.0,0.2081018641250034,0.5611111111111111,0.1827436824260531,-0.5776927155568727,0.2081018641250034,0.0772542310238087,,,,,,,,ratio_momentum,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.028084923917901294,-0.13647558010343414,-0.0444444444444444,,
classification,GLD,ridge,add_feature,ta_ratio_roc_6m_voo,,13,180.0,,,,,,,0.3075108651152011,0.6,0.6666666666666667,0.875,0.4666666666666667,0.6666666666666666,0.3555555555555555,ratio_momentum,momentum,,,,0.6541666666666667,0.2974192251282321,,,,0.012500000000000067,0.010091639986968992
regression,GLD,ridge,replace_mom_12m,ta_ratio_roc_6m_voo,mom_12m,12,180.0,0.1596633640955996,0.5722222222222222,0.1681713835533651,-0.3644870266714082,0.1596633640955996,0.1715871878656815,,,,,,,,ratio_momentum,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,-0.0527012150580779,0.41219775714966533,-0.005555555555555536,,
regression,GLD,gbt,replace_mom_12m,ta_ratio_roc_6m_voo,mom_12m,12,180.0,0.245508966638,0.5944444444444444,0.1672872740480775,-0.322899173836052,0.245508966638,0.0359044029725009,,,,,,,,ratio_momentum,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.00932217859509532,0.11831796161738661,-0.011111111111111072,,
classification,GLD,ridge,replace_mom_12m,ta_ratio_roc_6m_voo,mom_12m,12,180.0,,,,,,,0.2651483249601623,0.6277777777777778,0.675,0.8533333333333334,0.5333333333333333,0.6666666666666666,0.4166666666666667,ratio_momentum,momentum,,,,0.6541666666666667,0.2974192251282321,,,,0.02083333333333337,-0.03227090016806983
regression,GLD,ridge,replace_vol_63d,ta_ratio_roc_6m_voo,vol_63d,12,180.0,0.1943701966110065,0.5722222222222222,0.1900602395132055,-0.7183430676184246,0.1943701966110065,0.1004254326823438,,,,,,,,ratio_momentum,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,-0.017994382542671022,0.05834171620264894,-0.005555555555555536,,
regression,GLD,gbt,replace_vol_63d,ta_ratio_roc_6m_voo,vol_63d,12,180.0,0.2648557609771937,0.6,0.1808998100617493,-0.6431539101352726,0.2648557609771937,0.0241809513552741,,,,,,,,ratio_momentum,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.028668972934289022,-0.20193677468183396,-0.005555555555555536,,
classification,GLD,ridge,replace_vol_63d,ta_ratio_roc_6m_voo,vol_63d,12,180.0,,,,,,,0.2796840124348532,0.6222222222222222,0.6666666666666667,0.8421052631578947,0.5333333333333333,0.6666666666666666,0.4222222222222222,ratio_momentum,momentum,,,,0.6541666666666667,0.2974192251282321,,,,0.012500000000000067,-0.01773521269337891
regression,GLD,ridge,replace_vix,ta_ratio_roc_6m_voo,vix,12,180.0,0.248145518894616,0.6166666666666667,0.1722563404921378,-0.5726693446405897,0.248145518894616,0.0422565461850616,,,,,,,,ratio_momentum,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.03578093974093849,0.20401543918048382,0.03888888888888897,,
regression,GLD,gbt,replace_vix,ta_ratio_roc_6m_voo,vix,12,180.0,0.1959326578339597,0.5777777777777777,0.177234047666623,-0.5174227206816722,0.1959326578339597,0.0926251391491654,,,,,,,,ratio_momentum,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.040254130208945,-0.07620558522823356,-0.02777777777777779,,
classification,GLD,ridge,replace_vix,ta_ratio_roc_6m_voo,vix,12,180.0,,,,,,,0.2928642046733193,0.6111111111111112,0.6708333333333333,0.8676470588235294,0.4916666666666666,0.6666666666666666,0.3777777777777777,ratio_momentum,momentum,,,,0.6541666666666667,0.2974192251282321,,,,0.016666666666666607,-0.004555020454912795
regression,GLD,ridge,add_feature,ta_ratio_ema_gap_12m_voo,,13,180.0,0.2139880860520386,0.5611111111111111,0.1901060087229638,-0.7516470066139198,0.2139880860520386,0.1131814317472985,,,,,,,,ratio_trend,trend,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.0016235068983610768,0.025037777207153722,-0.016666666666666607,,
regression,GLD,gbt,add_feature,ta_ratio_ema_gap_12m_voo,,13,180.0,0.266083725964687,0.6055555555555555,0.1753078618801934,-0.5137385785333719,0.266083725964687,0.0210338972785115,,,,,,,,ratio_trend,trend,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.0298969379217823,-0.0725214430799333,0.0,,
classification,GLD,ridge,add_feature,ta_ratio_ema_gap_12m_voo,,13,180.0,,,,,,,0.3419509208509173,0.5555555555555556,0.6333333333333333,0.8571428571428571,0.4,0.6666666666666666,0.3111111111111111,ratio_trend,trend,,,,0.6541666666666667,0.2974192251282321,,,,-0.02083333333333337,0.04453169572268517
regression,GLD,ridge,replace_mom_12m,ta_ratio_ema_gap_12m_voo,mom_12m,12,180.0,0.2704939452863771,0.6222222222222222,0.1626296706885737,-0.2787827452559368,0.2704939452863771,0.0203633259784386,,,,,,,,ratio_trend,trend,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.05812936613269959,0.4979020385651367,0.04444444444444451,,
regression,GLD,gbt,replace_mom_12m,ta_ratio_ema_gap_12m_voo,mom_12m,12,180.0,0.302097860370603,0.6222222222222222,0.1584081700052833,-0.2682943776675626,0.302097860370603,0.0078677416973321,,,,,,,,ratio_trend,trend,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.0659110723276983,0.172922757785876,0.01666666666666672,,
classification,GLD,ridge,replace_mom_12m,ta_ratio_ema_gap_12m_voo,mom_12m,12,180.0,,,,,,,0.3010028774274547,0.5888888888888889,0.6458333333333333,0.8382352941176471,0.475,0.6666666666666666,0.3777777777777777,ratio_trend,trend,,,,0.6541666666666667,0.2974192251282321,,,,-0.008333333333333415,0.003583652299222584
regression,GLD,ridge,replace_vol_63d,ta_ratio_ema_gap_12m_voo,vol_63d,12,180.0,0.2145251396648045,0.5833333333333334,0.1910881195993994,-0.7357477132815962,0.2145251396648045,0.1101753755706788,,,,,,,,ratio_trend,trend,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.00216056051112698,0.04093707053947737,0.005555555555555647,,
regression,GLD,gbt,replace_vol_63d,ta_ratio_ema_gap_12m_voo,vol_63d,12,180.0,0.3217871416252449,0.6277777777777778,0.173429250838571,-0.5783481390751064,0.3217871416252449,0.0046193038243223,,,,,,,,ratio_trend,trend,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.08560035358234022,-0.1371310036216678,0.022222222222222254,,
classification,GLD,ridge,replace_vol_63d,ta_ratio_ema_gap_12m_voo,vol_63d,12,180.0,,,,,,,0.3170665684726176,0.5777777777777777,0.6375,0.8333333333333334,0.4583333333333333,0.6666666666666666,0.3666666666666666,ratio_trend,trend,,,,0.6541666666666667,0.2974192251282321,,,,-0.01666666666666672,0.019647343344385504
regression,GLD,ridge,replace_vix,ta_ratio_ema_gap_12m_voo,vix,12,180.0,0.2313507618547897,0.6166666666666667,0.1737475456955149,-0.5502721970453675,0.2313507618547897,0.0999961932963489,,,,,,,,ratio_trend,trend,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.018986182701112186,0.22641258677570608,0.03888888888888897,,
regression,GLD,gbt,replace_vix,ta_ratio_ema_gap_12m_voo,vix,12,180.0,0.3018502199956113,0.6166666666666667,0.1685487153759802,-0.431959248119163,0.3018502199956113,0.0087311508555697,,,,,,,,ratio_trend,trend,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.0656634319527066,0.009257887334275627,0.011111111111111183,,
classification,GLD,ridge,replace_vix,ta_ratio_ema_gap_12m_voo,vix,12,180.0,,,,,,,0.3255049299564455,0.5777777777777777,0.6458333333333333,0.8548387096774194,0.4416666666666666,0.6666666666666666,0.3444444444444444,ratio_trend,trend,,,,0.6541666666666667,0.2974192251282321,,,,-0.008333333333333415,0.028085704828213376
regression,GLD,ridge,add_feature,ta_ratio_rsi_6m_voo,,13,180.0,0.275393273454942,0.6388888888888888,0.1824577899549732,-0.6868181338199488,0.275393273454942,0.0208293074064967,,,,,,,,ratio_oscillator,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.06302869430126451,0.0898666500011247,0.061111111111111116,,
regression,GLD,gbt,add_feature,ta_ratio_rsi_6m_voo,,13,180.0,0.1694251565637249,0.5722222222222222,0.1826868362507201,-0.5846501942080595,0.1694251565637249,0.1680847367312778,,,,,,,,ratio_oscillator,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.0667616314791798,-0.14343305875462092,-0.033333333333333326,,
classification,GLD,ridge,add_feature,ta_ratio_rsi_6m_voo,,13,180.0,,,,,,,0.3154741541718202,0.5833333333333334,0.6375,0.8260869565217391,0.475,0.6666666666666666,0.3833333333333333,ratio_oscillator,momentum,,,,0.6541666666666667,0.2974192251282321,,,,-0.01666666666666672,0.018054929043588075
regression,GLD,ridge,replace_mom_12m,ta_ratio_rsi_6m_voo,mom_12m,12,180.0,0.1582394518349331,0.6222222222222222,0.1755207196741018,-0.4939622815585807,0.1582394518349331,0.18713223106968,,,,,,,,ratio_oscillator,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,-0.054125127318744415,0.28272250226249285,0.04444444444444451,,
regression,GLD,gbt,replace_mom_12m,ta_ratio_rsi_6m_voo,mom_12m,12,180.0,0.2404556944846,0.6,0.1665500998130893,-0.3091602922328254,0.2404556944846,0.0416058378608511,,,,,,,,ratio_oscillator,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.004268906441695308,0.13205684322061323,-0.005555555555555536,,
classification,GLD,ridge,replace_mom_12m,ta_ratio_rsi_6m_voo,mom_12m,12,180.0,,,,,,,0.267553884315471,0.6222222222222222,0.6583333333333334,0.825,0.55,0.6666666666666666,0.4444444444444444,ratio_oscillator,momentum,,,,0.6541666666666667,0.2974192251282321,,,,0.004166666666666763,-0.0298653408127611
regression,GLD,ridge,replace_vol_63d,ta_ratio_rsi_6m_voo,vol_63d,12,180.0,0.231439241951912,0.6,0.1886368013157786,-0.6741799851701777,0.231439241951912,0.0611842641998243,,,,,,,,ratio_oscillator,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.0190746627982345,0.10250479865089579,0.022222222222222254,,
