universe_name,benchmark,horizon_months,candidate_type,candidate_name,policy_name,n_obs,avg_hold_fraction,mean_policy_return,median_policy_return,cumulative_policy_return,positive_utility_rate,regret_vs_oracle,uplift_vs_sell_all,uplift_vs_sell_50,uplift_vs_hold_all,capture_ratio
full21,VWO,6,model,gbt,sign_hold_vs_sell,174,0.8218390804597702,0.06978284898051304,0.05721228647148402,12.142215722609269,0.5632183908045977,0.0468917239274838,0.06978284898051304,0.02897831003212312,-0.011826228916266793,0.5980981737601042
full21,VWO,6,model,gbt,tiered_25_50_100,174,0.34339080459770116,0.03148856146398812,0.0,5.479009694733932,0.39655172413793105,0.08518601144400871,0.03148856146398812,-0.0093159774844018,-0.050120516432791716,0.2698836659879464
full21,VWO,6,ensemble,ensemble,sign_hold_vs_sell,174,0.7126436781609196,0.0600398052675272,0.0,10.446926116549733,0.4827586206896552,0.05663476764046964,0.0600398052675272,0.01923526631913729,-0.021569272629252626,0.514592029532187
full21,VWO,6,ensemble,ensemble,tiered_25_50_100,174,0.2974137931034483,0.024092693029568193,0.0,4.1921285871448655,0.3620689655172414,0.09258187987842864,0.024092693029568193,-0.01671184591882172,-0.05751638486721164,0.20649480370128603
full21,VIG,6,heuristic,always_sell_100,always_sell_100,232,0.0,0.0,0.0,0.0,0.0,0.06960210920401441,0.0,-0.0151217366118809,-0.0302434732237618,0.0
full21,VIG,6,heuristic,always_sell_50,always_sell_50,232,0.5,0.0151217366118809,0.018204746518364123,3.508242893956369,0.5775862068965517,0.05448037259213351,0.0151217366118809,0.0,-0.0151217366118809,0.2172597466487227
full21,VIG,6,heuristic,always_hold_100,always_hold_100,232,1.0,0.0302434732237618,0.03640949303672825,7.016485787912738,0.5775862068965517,0.039358635980252604,0.0302434732237618,0.0151217366118809,0.0,0.4345194932974454
full21,VIG,6,baseline,historical_mean,sign_hold_vs_sell,162,0.8518518518518519,0.04117081329778607,0.02684030368490975,6.669671754241342,0.5493827160493827,0.04327898924171129,0.04117081329778607,0.01593319535849113,-0.0093044225808038,0.48751817126547325
full21,VIG,6,baseline,historical_mean,tiered_25_50_100,162,0.25925925925925924,0.011434242765368852,0.0,1.852347327989754,0.3148148148148148,0.07301555977412849,0.011434242765368852,-0.013803375173926082,-0.03904099311322102,0.13539691534531456
full21,VIG,6,baseline,last_value,sign_hold_vs_sell,162,0.6666666666666666,0.0214836054502843,0.0,3.4803440829460563,0.3950617283950617,0.06296619708921304,0.0214836054502843,-0.0037540124890106316,-0.028991630428305565,0.25439497552686846
