target_variant,item_type,item_name,benchmark,horizon_months,gate_status,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value,strategy,n_features,model_type,brier_score,accuracy,balanced_accuracy,precision,recall,base_rate,predicted_positive_rate
binary_outperform,model,elasticnet,VPU,6,FAIL,186,0.16689497348261084,0.6129032258064516,0.47556050182329673,-0.33355955888616995,0.16689497348261084,0.1359007948434544,,14.0,elasticnet,0.2580696969991775,0.6559139784946236,0.6071742129687696,0.7099236641221374,0.7815126050420168,0.6397849462365591,0.7043010752688172
binary_outperform,model,ridge,VPU,6,FAIL,186,0.06684995316966655,0.6021505376344086,0.5044353885535146,-0.4176250516828124,0.06684995316966655,0.5129454640667565,,14.0,ridge,0.29112231244982295,0.5376344086021505,0.517998244073749,0.6542056074766355,0.5882352941176471,0.6397849462365591,0.5752688172043011
binary_outperform,model,bayesian_ridge,VPU,6,FAIL,186,0.11565771929042153,0.5967741935483871,0.7182511755859783,-24.98117974279512,0.11565771929042153,0.27402727471057114,,16.0,bayesian_ridge,0.29825986016928524,0.553763440860215,0.5371252978803461,0.6698113207547169,0.5966386554621849,0.6397849462365591,0.5698924731182796
binary_outperform,model,gbt,VPU,6,FAIL,186,-0.04150829137431288,0.6021505376344086,0.49372670275346403,-0.5864335842382149,-0.04150829137431288,0.6815187216170611,,11.0,gbt,0.3500061892164899,0.5161290322580645,0.49140850369998745,0.6330275229357798,0.5798319327731093,0.6397849462365591,0.5860215053763441
binary_outperform,ensemble,ensemble,VPU,6,FAIL,222,0.10388788225607476,0.6036036036036037,0.5413721566865756,-1.0203586806050993,0.10388788225607476,0.28088068765650503,,13.0,ensemble,0.29912151152817457,0.5540540540540541,0.5543735224586288,0.6842105263157895,0.5531914893617021,0.6351351351351351,0.5135135135135135
binary_outperform,baseline,historical_mean,KIE,6,FAIL,168,-0.17672677348451996,0.6369047619047619,0.4871031746031746,-0.17453020447515044,-0.17672677348451996,0.17662438075642958,historical_mean,,,0.2632539682539683,0.5059523809523809,0.44300597518002144,0.6,0.6728971962616822,0.6369047619047619,0.7142857142857143
binary_outperform,baseline,last_value,KIE,6,FAIL,168,0.19593656221623867,0.6369047619047619,0.3630952380952381,-0.6199806106342516,0.19593656221623867,0.15421509175395917,last_value,,,0.3630952380952381,0.6369047619047619,0.5951432511107706,0.7017543859649122,0.7476635514018691,0.6369047619047619,0.6785714285714286
binary_outperform,baseline,zero,KIE,6,FAIL,168,,0.3630952380952381,0.6369047619047619,-1.8416053334076214,,3.3274988475418584e-30,zero,,,0.6369047619047619,0.3630952380952381,0.5,0.0,0.0,0.6369047619047619,0.0
binary_outperform,model,elasticnet,KIE,6,FAIL,168,-0.03931723441806444,0.6130952380952381,0.508110574405858,-0.524117213130497,-0.03931723441806444,0.7360403891328573,,14.0,elasticnet,0.29864906856334705,0.4880952380952381,0.4219396353608089,0.5867768595041323,0.6635514018691588,0.6369047619047619,0.7202380952380952
binary_outperform,model,ridge,KIE,6,FAIL,168,0.08818206821266014,0.5952380952380952,0.5157349909760586,-0.7349292543142016,0.08818206821266014,0.47795368118797793,,14.0,ridge,0.2876007432067914,0.5714285714285714,0.5261222613758235,0.6548672566371682,0.6915887850467289,0.6369047619047619,0.6726190476190477
binary_outperform,model,bayesian_ridge,KIE,6,FAIL,168,0.10630341942278713,0.5833333333333334,0.5699076279466151,-1.2828620445057646,0.10630341942278713,0.3731204411886823,,16.0,bayesian_ridge,0.3248909816405993,0.5773809523809523,0.558985751493795,0.6836734693877551,0.6261682242990654,0.6369047619047619,0.5833333333333334
binary_outperform,model,gbt,KIE,6,FAIL,168,0.2201439329570377,0.6369047619047619,0.41018243635597634,-0.13841963014877834,0.2201439329570377,0.06888212418959044,,11.0,gbt,0.2548191073697119,0.6190476190476191,0.5916960318676268,0.7047619047619048,0.6915887850467289,0.6369047619047619,0.625
binary_outperform,ensemble,ensemble,KIE,6,FAIL,222,0.03308989499255571,0.581081081081081,0.5023614077206509,-0.47846987674976194,0.03308989499255571,0.7507531796883594,,13.0,ensemble,0.3195307484957472,0.5135135135135135,0.5023767605633803,0.6416666666666667,0.5422535211267606,0.6396396396396397,0.5405405405405406
binary_outperform,baseline,historical_mean,VXUS,6,FAIL,102,-0.2317139320460513,0.696078431372549,0.42581699346405244,-0.12170996617382723,-0.2317139320460513,0.13239573335700017,historical_mean,,,0.23251633986928097,0.696078431372549,0.5,0.696078431372549,1.0,0.696078431372549,1.0
binary_outperform,baseline,last_value,VXUS,6,FAIL,102,-0.08222527643025025,0.5980392156862745,0.4019607843137255,-0.9391472359716206,-0.08222527643025025,0.5612363723554287,last_value,,,0.4019607843137255,0.5980392156862745,0.46592457973648344,0.6785714285714286,0.8028169014084507,0.696078431372549,0.8235294117647058
binary_outperform,baseline,zero,VXUS,6,FAIL,102,,0.30392156862745096,0.696078431372549,-2.3580354574142692,,1.686272915233052e-20,zero,,,0.696078431372549,0.30392156862745096,0.5,0.0,0.0,0.696078431372549,0.0
binary_outperform,model,elasticnet,VXUS,6,FAIL,102,-0.008704053743279995,0.6666666666666666,0.4356759461740248,-0.2686422865667488,-0.008704053743279995,0.9582565002432368,,14.0,elasticnet,0.25292634036383876,0.6176470588235294,0.5072694229895501,0.7,0.7887323943661971,0.696078431372549,0.7843137254901961
binary_outperform,model,ridge,VXUS,6,FAIL,102,0.10967658903496363,0.5686274509803921,0.6140378280153587,-1.9666341825522355,0.10967658903496363,0.477261565098403,,14.0,ridge,0.3327234511236719,0.5588235294117647,0.5013630168105407,0.696969696969697,0.647887323943662,0.696078431372549,0.6470588235294118
binary_outperform,model,bayesian_ridge,VXUS,6,FAIL,102,0.19075763175388064,0.5588235294117647,1.176529566417009,-122.94063511583357,0.19075763175388064,0.2090463771644257,,16.0,bayesian_ridge,0.3322040562919267,0.4803921568627451,0.4995456610631531,0.6956521739130435,0.4507042253521127,0.696078431372549,0.45098039215686275
binary_outperform,model,gbt,VXUS,6,FAIL,102,0.19909361249580568,0.696078431372549,0.3852413356889132,-0.10065435529822953,0.19909361249580568,0.14886052407341535,,11.0,gbt,0.2272341929659603,0.7352941176470589,0.6644706951385734,0.7894736842105263,0.8450704225352113,0.696078431372549,0.7450980392156863
binary_outperform,ensemble,ensemble,VXUS,6,FAIL,222,0.33317783999271455,0.7072072072072072,0.4218235637991223,-0.5061408762692337,0.33317783999271455,0.007594327707106602,,13.0,ensemble,0.2588002679137127,0.6171171171171171,0.6201211030193929,0.6698113207547169,0.5867768595041323,0.545045045045045,0.4774774774774775
binary_outperform,baseline,historical_mean,VEA,6,FAIL,144,-0.1976902274479586,0.6875,0.45162037037037034,-0.1636766177109048,-0.1976902274479586,0.09761055508998069,historical_mean,,,0.24331018518518516,0.6875,0.5,0.6875,1.0,0.6875,1.0
binary_outperform,baseline,last_value,VEA,6,FAIL,144,-0.12450860349589345,0.5625,0.4375,-1.0924258467068881,-0.12450860349589345,0.2633543585533997,last_value,,,0.4375,0.5625,0.44545454545454544,0.6578947368421053,0.7575757575757576,0.6875,0.7916666666666666
binary_outperform,baseline,zero,VEA,6,FAIL,144,,0.3125,0.6875,-2.2880977591108245,,5.48004949109382e-29,zero,,,0.6875,0.3125,0.5,0.0,0.0,0.6875,0.0
binary_outperform,model,elasticnet,VEA,6,FAIL,144,-0.0757542512850885,0.6736111111111112,0.4577280829083278,-0.2891300413265685,-0.0757542512850885,0.5531035211910045,,14.0,elasticnet,0.2651674912832577,0.625,0.4909090909090909,0.6829268292682927,0.8484848484848485,0.6875,0.8541666666666666
binary_outperform,model,ridge,VEA,6,FAIL,144,-0.10290130003029699,0.6111111111111112,0.5412030594289624,-1.044458803694738,-0.10290130003029699,0.42514138930380585,,14.0,ridge,0.34827691977724207,0.5486111111111112,0.4595959595959596,0.6634615384615384,0.696969696969697,0.6875,0.7222222222222222
binary_outperform,model,bayesian_ridge,VEA,6,FAIL,144,0.049558419454171054,0.6041666666666666,0.8443276417241855,-46.688391716277316,0.049558419454171054,0.717757500912603,,16.0,bayesian_ridge,0.35323451172094905,0.4652777777777778,0.4353535353535354,0.6375,0.5151515151515151,0.6875,0.5555555555555556
binary_outperform,model,gbt,VEA,6,FAIL,144,0.05028043113935804,0.6597222222222222,0.44512744410421345,-0.37186132140306616,0.05028043113935804,0.6931849186992369,,11.0,gbt,0.2789123375638711,0.6319444444444444,0.5747474747474748,0.7346938775510204,0.7272727272727273,0.6875,0.6805555555555556
binary_outperform,ensemble,ensemble,VEA,6,FAIL,222,0.012081539026798654,0.6126126126126126,0.5094453630136154,-0.7613482678417494,0.012081539026798654,0.9112434083244243,,13.0,ensemble,0.3124964729252527,0.5045045045045045,0.46258802816901406,0.6126760563380281,0.6126760563380281,0.6396396396396397,0.6396396396396397
binary_outperform,baseline,historical_mean,VWO,6,FAIL,174,-0.13024720281599808,0.7068965517241379,0.4528735632183909,-0.17517900547512988,-0.13024720281599808,0.23998030294802555,historical_mean,,,0.23915708812260533,0.6379310344827587,0.4684361549497848,0.6923076923076923,0.8780487804878049,0.7068965517241379,0.896551724137931
binary_outperform,baseline,last_value,VWO,6,FAIL,174,-0.09767270801011728,0.5689655172413793,0.43103448275862066,-1.1180332924695953,-0.09767270801011728,0.3385683133007758,last_value,,,0.43103448275862066,0.5689655172413793,0.45408895265423244,0.6818181818181818,0.7317073170731707,0.7068965517241379,0.7586206896551724
binary_outperform,baseline,zero,VWO,6,FAIL,174,,0.29310344827586204,0.7068965517241379,-2.473574599650136,,1.60084557791624e-38,zero,,,0.7068965517241379,0.29310344827586204,0.5,0.0,0.0,0.7068965517241379,0.0
binary_outperform,model,elasticnet,VWO,6,FAIL,174,-0.04124288053810463,0.6954022988505747,0.4476617624705096,-0.28409574693319106,-0.04124288053810463,0.7077660214142805,,14.0,elasticnet,0.2557987398361856,0.632183908045977,0.498804399808704,0.7062937062937062,0.8211382113821138,0.7068965517241379,0.8218390804597702
binary_outperform,model,ridge,VWO,6,FAIL,174,-0.0682465555726215,0.6379310344827587,0.4925878024603299,-0.5743605110135481,-0.0682465555726215,0.534727308011718,,14.0,ridge,0.30721049672359857,0.5344827586206896,0.4067431850789096,0.6567164179104478,0.7154471544715447,0.7068965517241379,0.7701149425287356
binary_outperform,model,bayesian_ridge,VWO,6,FAIL,174,0.00012568426440630112,0.6206896551724138,0.9834123091381628,-108.78406084903138,0.00012568426440630112,0.999131427774619,,16.0,bayesian_ridge,0.331787293663115,0.5574712643678161,0.48039215686274506,0.6949152542372882,0.6666666666666666,0.7068965517241379,0.6781609195402298
binary_outperform,model,gbt,VWO,6,FAIL,174,-0.12945715155520904,0.6781609195402298,0.5108964968855116,-0.6405002343293373,-0.12945715155520904,0.2109344779130813,,11.0,gbt,0.32775955149472297,0.4942528735632184,0.4299378287900526,0.6605504587155964,0.5853658536585366,0.7068965517241379,0.6264367816091954
binary_outperform,ensemble,ensemble,VWO,6,FAIL,222,-0.034777919862769936,0.5990990990990991,0.5561839901015803,-1.3775404207615551,-0.034777919862769936,0.7673046057070054,,13.0,ensemble,0.328108013580587,0.5315315315315315,0.5012987012987014,0.6541353383458647,0.6,0.6531531531531531,0.5990990990990991
binary_outperform,baseline,historical_mean,VIG,6,FAIL,162,-0.10341487651308917,0.6481481481481481,0.4773662551440329,-0.13273271770402872,-0.10341487651308917,0.44066168900270913,historical_mean,,,0.2499588477366255,0.5740740740740741,0.4789473684210527,0.6363636363636364,0.8,0.6481481481481481,0.8148148148148148
binary_outperform,baseline,last_value,VIG,6,FAIL,162,-0.16452254913212452,0.47530864197530864,0.5246913580246914,-1.3777316678838272,-0.16452254913212452,0.16115169557828088,last_value,,,0.5246913580246914,0.47530864197530864,0.41879699248120306,0.5925925925925926,0.6095238095238096,0.6481481481481481,0.6666666666666666
binary_outperform,baseline,zero,VIG,6,FAIL,162,,0.35185185185185186,0.6481481481481481,-1.9371979426800219,,6.6517296594664546e-31,zero,,,0.6481481481481481,0.35185185185185186,0.5,0.0,0.0,0.6481481481481481,0.0
binary_outperform,model,elasticnet,VIG,6,FAIL,162,-0.056712520829762955,0.6296296296296297,0.5111946375474964,-0.4547237601601002,-0.056712520829762955,0.6601894670295536,,14.0,elasticnet,0.2893257846030676,0.5617283950617284,0.5175438596491228,0.660377358490566,0.6666666666666666,0.6481481481481481,0.654320987654321
binary_outperform,model,ridge,VIG,6,FAIL,162,-0.047404102642299065,0.6111111111111112,0.5325700832140285,-0.6913109927659542,-0.047404102642299065,0.7034132008260096,,14.0,ridge,0.3163086879431,0.4691358024691358,0.4541353383458646,0.6091954022988506,0.5047619047619047,0.6481481481481481,0.5370370370370371
binary_outperform,model,bayesian_ridge,VIG,6,FAIL,162,0.1134657967035788,0.5740740740740741,0.7417169385823185,-19.689859005062345,0.1134657967035788,0.3991588373122154,,16.0,bayesian_ridge,0.3424381511563803,0.5061728395061729,0.5268170426065163,0.676056338028169,0.45714285714285713,0.6481481481481481,0.4382716049382716
binary_outperform,model,gbt,VIG,6,FAIL,162,-0.004007958156296512,0.6172839506172839,0.5046170403237376,-0.5209120516682166,-0.004007958156296512,0.9719234062074904,,11.0,gbt,0.3258437559478763,0.5493827160493827,0.5481203007518798,0.6904761904761905,0.5523809523809524,0.6481481481481481,0.5185185185185185
binary_outperform,ensemble,ensemble,VIG,6,FAIL,222,0.13468007014139188,0.5990990990990991,0.4975641684416995,-0.6027723677010091,0.13468007014139188,0.21505406925519024,,13.0,ensemble,0.2925149169851962,0.5405405405405406,0.5589382632293081,0.6702127659574468,0.4701492537313433,0.6036036036036037,0.42342342342342343
binary_outperform,baseline,historical_mean,SCHD,6,FAIL,96,-0.5242375575297732,0.6979166666666666,0.4565972222222223,-0.19822737335053175,-0.5242375575297732,0.0003145016305655249,historical_mean,,,0.2464930555555556,0.6979166666666666,0.5,0.6979166666666666,1.0,0.6979166666666666,1.0
binary_outperform,baseline,last_value,SCHD,6,FAIL,96,0.09168557486799431,0.6354166666666666,0.3645833333333333,-0.772276013548469,0.09168557486799431,0.6106901856440163,last_value,,,0.3645833333333333,0.6354166666666666,0.5432321152856407,0.7222222222222222,0.7761194029850746,0.6979166666666666,0.75
binary_outperform,baseline,zero,SCHD,6,FAIL,96,,0.3020833333333333,0.6979166666666666,-2.3926426545070694,,3.6032295668525594e-18,zero,,,0.6979166666666666,0.3020833333333333,0.5,0.0,0.0,0.6979166666666666,0.0
binary_outperform,model,elasticnet,SCHD,6,FAIL,96,-0.12047588317932702,0.6458333333333334,0.5567026949986006,-1.5743566899634907,-0.12047588317932702,0.3972715468875643,,14.0,elasticnet,0.313893166101856,0.5833333333333334,0.4863612969634586,0.6901408450704225,0.7313432835820896,0.6979166666666666,0.7395833333333334
binary_outperform,model,ridge,SCHD,6,FAIL,96,-0.11829718221079502,0.6041666666666666,0.5868439481550463,-2.005914097309928,-0.11829718221079502,0.40203443284235424,,14.0,ridge,0.35639935030898445,0.5625,0.49099330931549157,0.6923076923076923,0.6716417910447762,0.6979166666666666,0.6770833333333334
binary_outperform,model,bayesian_ridge,SCHD,6,FAIL,96,-0.1453131476983814,0.6145833333333334,1.2256861867554603,-147.12628035767833,-0.1453131476983814,0.39946938622664996,,16.0,bayesian_ridge,0.367056976061315,0.5416666666666666,0.4565105506948019,0.6716417910447762,0.6716417910447762,0.6979166666666666,0.6979166666666666
binary_outperform,model,gbt,SCHD,6,FAIL,96,-0.07122753231766624,0.6458333333333334,0.5113488879919427,-0.7863467246909601,-0.07122753231766624,0.6427008947407996,,11.0,gbt,0.34284334236921593,0.5208333333333334,0.4709212557900154,0.6779661016949152,0.5970149253731343,0.6979166666666666,0.6145833333333334
binary_outperform,ensemble,ensemble,SCHD,6,FAIL,222,0.39789733636576513,0.7117117117117117,0.4032664879009732,-0.5327502389183392,0.39789733636576513,0.0007359338637560318,,13.0,ensemble,0.24649150026943187,0.6621621621621622,0.6621621621621622,0.7,0.5675675675675675,0.5,0.40540540540540543
binary_outperform,baseline,historical_mean,BND,6,FAIL,150,-0.029403041984961763,0.7533333333333333,0.36844444444444446,-0.05162568767564535,-0.029403041984961763,0.8299582303732647,historical_mean,,,0.18940000000000004,0.7533333333333333,0.5,0.7533333333333333,1.0,0.7533333333333333,1.0
binary_outperform,baseline,last_value,BND,6,FAIL,150,-0.054128745334747895,0.6333333333333333,0.36666666666666664,-1.0358821831101892,-0.054128745334747895,0.671906130902921,last_value,,,0.36666666666666664,0.6333333333333333,0.47488639081559436,0.7416666666666667,0.7876106194690266,0.7533333333333333,0.8
binary_outperform,baseline,zero,BND,6,FAIL,150,,0.24666666666666667,0.7533333333333333,-3.1828124852991158,,5.61082236630084e-35,zero,,,0.7533333333333333,0.24666666666666667,0.5,0.0,0.0,0.7533333333333333,0.0
binary_outperform,model,elasticnet,BND,6,FAIL,150,0.001434489237988166,0.7333333333333333,0.4091086200575594,-0.4188008652152493,0.001434489237988166,0.9895410093164309,,14.0,elasticnet,0.2269856578335733,0.72,0.5051423104520449,0.7553956834532374,0.9292035398230089,0.7533333333333333,0.9266666666666666
binary_outperform,model,ridge,BND,6,FAIL,150,0.12625783834816667,0.7333333333333333,0.40544745271985005,-0.32144498994121506,0.12625783834816667,0.29559905209125636,,14.0,ridge,0.21374086173513257,0.7,0.5009567089213107,0.753731343283582,0.8938053097345132,0.7533333333333333,0.8933333333333333
binary_outperform,model,bayesian_ridge,BND,6,FAIL,150,0.19197620399473717,0.72,0.9010237846799498,-126.7260096428926,0.19197620399473717,0.15163908053609682,,16.0,bayesian_ridge,0.21790241704329286,0.66,0.5198517101171969,0.7627118644067796,0.7964601769911505,0.7533333333333333,0.7866666666666666
binary_outperform,model,gbt,BND,6,FAIL,150,0.01035795162586656,0.7133333333333334,0.4954178417767116,-0.8927823421494956,0.01035795162586656,0.9310122183537998,,11.0,gbt,0.33694449762069517,0.58,0.5667304472614207,0.7976190476190477,0.5929203539823009,0.7533333333333333,0.56
binary_outperform,ensemble,ensemble,BND,6,FAIL,222,0.16780346048312264,0.7297297297297297,0.46550171596857626,-1.4229340775288697,0.16780346048312264,0.09324092127012971,,13.0,ensemble,0.258287310787929,0.6351351351351351,0.5679844264749925,0.756578947368421,0.7232704402515723,0.7162162162162162,0.6846846846846847
binary_outperform,baseline,historical_mean,BNDX,6,FAIL,78,0.0039905468474610885,0.7307692307692307,0.35854700854700855,-0.09533142305515296,0.0039905468474610885,0.9824014308025267,historical_mean,,,0.2027777777777778,0.7307692307692307,0.5,0.7307692307692307,1.0,0.7307692307692307,1.0
binary_outperform,baseline,last_value,BNDX,6,FAIL,78,0.07915594835766294,0.6538461538461539,0.34615384615384615,-0.8697965282922524,0.07915594835766294,0.6947058528799582,last_value,,,0.34615384615384615,0.6538461538461539,0.5375939849624061,0.75,0.7894736842105263,0.7307692307692307,0.7692307692307693
binary_outperform,baseline,zero,BNDX,6,FAIL,78,,0.2692307692307692,0.7307692307692307,-2.9473482263947552,,2.4344506739991203e-18,zero,,,0.7307692307692307,0.2692307692307692,0.5,0.0,0.0,0.7307692307692307,0.0
binary_outperform,model,elasticnet,BNDX,6,FAIL,78,0.0019296005538289248,0.717948717948718,0.4286484823048859,-0.6234832537212525,0.0019296005538289248,0.9898289558185933,,14.0,elasticnet,0.2637544923685445,0.6794871794871795,0.4949874686716792,0.7285714285714285,0.8947368421052632,0.7307692307692307,0.8974358974358975
binary_outperform,model,ridge,BNDX,6,FAIL,78,0.06868128651272468,0.6666666666666666,0.46306184276572193,-0.9548270554694998,0.06868128651272468,0.6622569936740841,,14.0,ridge,0.2678077803679087,0.6538461538461539,0.46240601503759393,0.7142857142857143,0.8771929824561403,0.7307692307692307,0.8974358974358975
binary_outperform,model,bayesian_ridge,BNDX,6,FAIL,78,0.2548268293976794,0.6538461538461539,0.6775415597502897,-14.668688942610729,0.2548268293976794,0.14082668533784748,,16.0,bayesian_ridge,0.257537329275781,0.6794871794871795,0.600250626566416,0.7857142857142857,0.7719298245614035,0.7307692307692307,0.717948717948718
binary_outperform,model,gbt,BNDX,6,FAIL,78,0.059056802933650454,0.6538461538461539,0.481634552063786,-0.9889215701261951,0.059056802933650454,0.7275492568881546,,11.0,gbt,0.34884941461682634,0.5384615384615384,0.5338345864661654,0.7560975609756098,0.543859649122807,0.7307692307692307,0.5256410256410257
binary_outperform,ensemble,ensemble,BNDX,6,MARGINAL,222,0.5847197315725327,0.8378378378378378,0.3018993792880488,0.008623703794369164,0.5847197315725327,2.483917842100831e-08,,13.0,ensemble,0.18863000851594336,0.7612612612612613,0.7618506493506494,0.8041237113402062,0.6964285714285714,0.5045045045045045,0.4369369369369369
binary_outperform,baseline,historical_mean,VCIT,6,FAIL,120,-0.03211953269320419,0.75,0.3741666666666667,-0.08127585800886572,-0.03211953269320419,0.8483049592299619,historical_mean,,,0.193875,0.75,0.5,0.75,1.0,0.75,1.0
binary_outperform,baseline,last_value,VCIT,6,FAIL,120,0.0,0.65,0.35,-0.9520131543680361,0.0,0.9999999999999981,last_value,,,0.35,0.65,0.5,0.75,0.8,0.75,0.8
binary_outperform,baseline,zero,VCIT,6,FAIL,120,,0.25,0.75,-3.1828853307886495,,4.312990519572556e-28,zero,,,0.75,0.25,0.5,0.0,0.0,0.75,0.0
binary_outperform,model,elasticnet,VCIT,6,FAIL,120,0.01834190125710612,0.725,0.4346685691955608,-0.5909993876786397,0.01834190125710612,0.8986086629136315,,14.0,elasticnet,0.24931849109493748,0.7,0.5111111111111111,0.7547169811320755,0.8888888888888888,0.75,0.8833333333333333
binary_outperform,model,ridge,VCIT,6,FAIL,120,0.08611410123598348,0.725,0.40867319077169684,-0.38000574035497725,0.08611410123598348,0.5131300464122197,,14.0,ridge,0.23933263285061682,0.6416666666666667,0.4611111111111111,0.7326732673267327,0.8222222222222222,0.75,0.8416666666666667
binary_outperform,model,bayesian_ridge,VCIT,6,FAIL,120,0.25334213008779655,0.675,0.6422375309498194,-17.35573012473322,0.25334213008779655,0.06492986631175213,,16.0,bayesian_ridge,0.24862432706954354,0.6666666666666666,0.5777777777777777,0.7906976744186046,0.7555555555555555,0.75,0.7166666666666667
binary_outperform,model,gbt,VCIT,6,FAIL,120,-0.10834029291596234,0.7083333333333334,0.5032541073596755,-0.9359027599362311,-0.10834029291596234,0.4944889859991944,,11.0,gbt,0.3366287477701865,0.4583333333333333,0.41666666666666663,0.6923076923076923,0.5,0.75,0.5416666666666666
binary_outperform,ensemble,ensemble,VCIT,6,FAIL,222,0.37013264014061065,0.6936936936936937,0.39898470484448456,-0.3767615920372738,0.37013264014061065,0.0006101480167673581,,13.0,ensemble,0.2451242527940922,0.6711711711711712,0.6844568484328037,0.7962962962962963,0.6277372262773723,0.6171171171171171,0.4864864864864865
binary_outperform,baseline,historical_mean,VMBS,6,FAIL,120,-0.018860210315651816,0.7583333333333333,0.3541666666666667,-0.0711697240635869,-0.018860210315651816,0.8809386595091151,historical_mean,,,0.1877083333333333,0.7583333333333333,0.5,0.7583333333333333,1.0,0.7583333333333333,1.0
binary_outperform,baseline,last_value,VMBS,6,FAIL,120,0.009733080363047611,0.6583333333333333,0.3416666666666667,-0.9497428939670176,0.009733080363047611,0.9496302421737468,last_value,,,0.3416666666666667,0.6583333333333333,0.5045471769609701,0.7604166666666666,0.8021978021978022,0.7583333333333333,0.8
binary_outperform,baseline,zero,VMBS,6,FAIL,120,,0.24166666666666667,0.7583333333333333,-3.3274781305121603,,6.710236234747571e-29,zero,,,0.7583333333333333,0.24166666666666667,0.5,0.0,0.0,0.7583333333333333,0.0
binary_outperform,model,elasticnet,VMBS,6,FAIL,120,0.06299361786480985,0.75,0.384895726328112,-0.2796337432070948,0.06299361786480985,0.6136760912639795,,14.0,elasticnet,0.20897828314553396,0.7416666666666667,0.5125047366426677,0.7631578947368421,0.9560439560439561,0.7583333333333333,0.95
binary_outperform,model,ridge,VMBS,6,FAIL,120,0.11604456851722006,0.7333333333333333,0.3976198876763662,-0.3380460989428338,0.11604456851722006,0.4246532046196561,,14.0,ridge,0.21901734237754694,0.6916666666666667,0.49128457749147403,0.7547169811320755,0.8791208791208791,0.7583333333333333,0.8833333333333333
binary_outperform,model,bayesian_ridge,VMBS,6,FAIL,120,0.21326350485368045,0.725,0.8478748732342029,-90.39232583646297,0.21326350485368045,0.1496005939971621,,16.0,bayesian_ridge,0.22211362313031818,0.6833333333333333,0.5562713148920045,0.7849462365591398,0.8021978021978022,0.7583333333333333,0.775
binary_outperform,model,gbt,VMBS,6,FAIL,120,-0.07642830484618827,0.7083333333333334,0.5231002597571848,-1.2263881698292836,-0.07642830484618827,0.5635706344325379,,11.0,gbt,0.3814875919476538,0.5083333333333333,0.4878741947707465,0.75,0.5274725274725275,0.7583333333333333,0.5333333333333333
binary_outperform,ensemble,ensemble,VMBS,6,FAIL,222,0.33484502355426865,0.7162162162162162,0.42649297580892576,-0.789396195962538,0.33484502355426865,0.004020451799723652,,13.0,ensemble,0.24604404545435807,0.6936936936936937,0.6904380341880342,0.8015873015873016,0.7013888888888888,0.6486486486486487,0.5675675675675675
binary_outperform,baseline,historical_mean,VNQ,6,FAIL,180,0.054163084370775286,0.6111111111111112,0.47796296296296303,-0.07453861812592955,0.054163084370775286,0.7121100470635653,historical_mean,,,0.25030555555555556,0.6333333333333333,0.6168831168831168,0.7037037037037037,0.6909090909090909,0.6111111111111112,0.6
binary_outperform,baseline,last_value,VNQ,6,FAIL,180,-0.1628347368197324,0.4444444444444444,0.5555555555555556,-1.3849486585860165,-0.1628347368197324,0.16742187478688927,last_value,,,0.5555555555555556,0.4444444444444444,0.4181818181818182,0.5462962962962963,0.5363636363636364,0.6111111111111112,0.6
binary_outperform,baseline,zero,VNQ,6,FAIL,180,,0.3888888888888889,0.6111111111111112,-1.623443524444618,,2.597204654667246e-33,zero,,,0.6111111111111112,0.3888888888888889,0.5,0.0,0.0,0.6111111111111112,0.0
binary_outperform,model,elasticnet,VNQ,6,FAIL,180,0.14150584429881713,0.5888888888888889,0.49196315767674514,-0.48158533278064564,0.14150584429881713,0.24399053617088867,,14.0,elasticnet,0.280688731499197,0.6277777777777778,0.6175324675324676,0.7087378640776699,0.6636363636363637,0.6111111111111112,0.5722222222222222
binary_outperform,model,ridge,VNQ,6,FAIL,180,0.10417729272197224,0.6,0.4792513859330704,-0.21856097554194287,0.10417729272197224,0.40127425430475017,,14.0,ridge,0.2621952898726828,0.5611111111111111,0.5344155844155845,0.6371681415929203,0.6545454545454545,0.6111111111111112,0.6277777777777778
binary_outperform,model,bayesian_ridge,VNQ,6,FAIL,180,0.174359889924143,0.5444444444444444,0.5313626044355239,-1.9249039157223717,0.174359889924143,0.14092071597874778,,16.0,bayesian_ridge,0.2997690235124695,0.5888888888888889,0.5805194805194804,0.68,0.6181818181818182,0.6111111111111112,0.5555555555555556
binary_outperform,model,gbt,VNQ,6,FAIL,180,0.15023786815101525,0.5944444444444444,0.4573464335365162,-0.3670966546106116,0.15023786815101525,0.2054232262642086,,11.0,gbt,0.31379633010431807,0.5833333333333334,0.5915584415584416,0.7011494252873564,0.5545454545454546,0.6111111111111112,0.48333333333333334
binary_outperform,ensemble,ensemble,VNQ,6,FAIL,222,0.055932281128739644,0.5225225225225225,0.5215094045165065,-0.6310368018894277,0.055932281128739644,0.6264878539749958,,13.0,ensemble,0.3269475431790541,0.5405405405405406,0.5457357859531773,0.6320754716981132,0.5153846153846153,0.5855855855855856,0.4774774774774775
binary_outperform,baseline,historical_mean,GLD,6,FAIL,180,-0.030734951753540005,0.6666666666666666,0.4585185185185185,-0.1660300738527254,-0.030734951753540005,0.8227848294844277,historical_mean,,,0.2528888888888889,0.6444444444444445,0.5625,0.7028985507246377,0.8083333333333333,0.6666666666666666,0.7666666666666667
