candidate_name,candidate_type,model_type,benchmark,n_features,feature_columns,notes,current_predicted_return,policy_return_sign,policy_return_neutral_3pct,ic,hit_rate,mae,oos_r2,nw_ic
gbt_lean_plus_two,model,gbt,VDE,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield",Base v14/v15 GBT replacement candidate.,-0.4079267371987101,0.03593159365821067,0.04150676045703104,-0.04988281387024458,0.5277777777777778,0.21970211433091183,-0.6823183905433821,-0.04988281387024458
ridge_lean_v1__v16,model,ridge,VOO,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",v16 Ridge with book value growth replacing ROE net income TTM.,-0.1296989120106975,0.02084354339600487,0.02912205561012396,-0.03338192003201005,0.42592592592592593,0.17663463252713718,-0.6802762000811282,-0.03338192003201005
ridge_lean_v1__v16,model,ridge,VXUS,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",v16 Ridge with book value growth replacing ROE net income TTM.,0.0601255524973496,0.08186994616173321,0.08110811698592267,0.12244800746901406,0.7314814814814815,0.1462076875669874,-0.09807043263636106,0.12244800746901406
ridge_lean_v1__v16,model,ridge,VWO,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",v16 Ridge with book value growth replacing ROE net income TTM.,-0.1549952846122235,0.08342074658664128,0.07720144376323727,0.24128591360801846,0.6551724137931034,0.148471184239905,-0.3165476193752763,0.24128591360801846
ridge_lean_v1__v16,model,ridge,VMBS,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",v16 Ridge with book value growth replacing ROE net income TTM.,-0.052298935465516866,0.12137213531832493,0.11756220912596319,0.1536912285575387,0.7833333333333333,0.14445026245985162,-0.38998025867924,0.1536912285575387
ridge_lean_v1__v16,model,ridge,BND,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",v16 Ridge with book value growth replacing ROE net income TTM.,-0.04912664188278616,0.09944163245442392,0.098762509928193,0.2272332103649051,0.7333333333333333,0.13514787899369718,-0.4471596237620077,0.2272332103649051
ridge_lean_v1__v16,model,ridge,GLD,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",v16 Ridge with book value growth replacing ROE net income TTM.,0.005254162658627959,0.048502520349769124,0.04633723685978976,0.17560418531436156,0.6333333333333333,0.1670706003518185,-0.35930625971142516,0.17560418531436156
ridge_lean_v1__v16,model,ridge,DBC,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",v16 Ridge with book value growth replacing ROE net income TTM.,-0.17076945678078734,0.10175744696647608,0.09576291372559738,0.09975653089425547,0.7261904761904762,0.16069685377047466,-0.10705465926134816,0.09975653089425547
ridge_lean_v1__v16,model,ridge,VDE,12,"mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,book_value_per_share_growth_yoy,npw_growth_yoy",v16 Ridge with book value growth replacing ROE net income TTM.,-0.04985646675545645,0.060249728501726205,0.055929324678260436,0.031079148533390947,0.6388888888888888,0.20160938030605946,-0.34697579871261786,0.031079148533390947
gbt_lean_plus_two__v16,model,gbt,VOO,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,rate_adequacy_gap_yoy,pif_growth_yoy,investment_book_yield",v16 GBT with rate adequacy gap replacing vehicle miles traveled.,-0.06610222168787358,0.04707713346293665,0.047633795380574745,0.21086277208414383,0.6111111111111112,0.13647701034181844,-0.15457063041917163,0.21086277208414383
