as_of,path_name,candidate_name,policy_name,consensus,confidence_tier,recommendation_mode,sell_pct,mean_predicted,mean_ic,mean_hit_rate,aggregate_oos_r2,aggregate_nw_ic,signal_agrees_with_shadow,mode_agrees_with_shadow,sell_agrees_with_shadow,signal_agrees_with_live,mode_agrees_with_live,sell_agrees_with_live
2025-12-31,ensemble_ridge_gbt_v20_pricing,ensemble_ridge_gbt_v20_pricing,current_production_mapping,NEUTRAL,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.0954540864070138,0.19799180820021867,0.6483996989600438,-0.30004248262060784,0.17783985204378405,False,True,True,False,True,True
2026-01-30,shadow_baseline,baseline_historical_mean,neutral_band_3pct,OUTPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,0.05064869956768677,-0.13837087105499132,0.6244063836688358,-0.15542079443802082,-0.01175642225280153,True,True,True,True,True,True
2026-01-30,live_production_ensemble_reduced,production_4_model_ensemble,current_production_mapping,OUTPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,0.022258338080287342,0.11966448149945352,0.5634270400392287,-1.186986106685771,0.1347575442288782,True,True,True,True,True,True
2026-01-30,ensemble_ridge_gbt_v16,ensemble_ridge_gbt_v16,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10765365232772993,0.20183198784637915,0.6584857918263092,-0.2041573216702739,0.192722932424054,False,True,True,False,True,True
2026-01-30,ensemble_ridge_gbt_v18,ensemble_ridge_gbt_v18,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.16253902729713487,0.223182281648366,0.6606449553001277,-0.19226394410286152,0.2280987010602703,False,True,True,False,True,True
2026-01-30,ensemble_ridge_gbt_v20_value,ensemble_ridge_gbt_v20_value,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10741754875662363,0.22858739664856575,0.6525632868089765,-0.23596902983586476,0.21150819904276716,False,True,True,False,True,True
2026-01-30,ensemble_ridge_gbt_v20_best,ensemble_ridge_gbt_v20_best,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.11518338826764929,0.25362845325788674,0.65501026272578,-0.1930065840137707,0.2389998087429541,False,True,True,False,True,True
2026-01-30,ensemble_ridge_gbt_v20_usd,ensemble_ridge_gbt_v20_usd,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10164756385626979,0.2188517556120158,0.6555724320379492,-0.27216579272675445,0.19618575636071028,False,True,True,False,True,True
2026-01-30,ensemble_ridge_gbt_v20_pricing,ensemble_ridge_gbt_v20_pricing,current_production_mapping,NEUTRAL,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.0954540864070138,0.19799180820021867,0.6483996989600438,-0.30004248262060784,0.17783985204378405,False,True,True,False,True,True
2026-02-27,shadow_baseline,baseline_historical_mean,neutral_band_3pct,OUTPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,0.05064869956768677,-0.13837087105499132,0.6244063836688358,-0.15542079443802082,-0.01175642225280153,True,True,True,False,True,True
2026-02-27,live_production_ensemble_reduced,production_4_model_ensemble,current_production_mapping,NEUTRAL,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.0007097223124911956,0.11966448149945352,0.5634270400392287,-1.186986106685771,0.1347575442288782,False,True,True,True,True,True
2026-02-27,ensemble_ridge_gbt_v16,ensemble_ridge_gbt_v16,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10765365232772993,0.20183198784637915,0.6584857918263092,-0.2041573216702739,0.192722932424054,False,True,True,False,True,True
2026-02-27,ensemble_ridge_gbt_v18,ensemble_ridge_gbt_v18,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.16253902729713487,0.223182281648366,0.6606449553001277,-0.19226394410286152,0.2280987010602703,False,True,True,False,True,True
2026-02-27,ensemble_ridge_gbt_v20_value,ensemble_ridge_gbt_v20_value,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10741754875662363,0.22858739664856575,0.6525632868089765,-0.23596902983586476,0.21150819904276716,False,True,True,False,True,True
2026-02-27,ensemble_ridge_gbt_v20_best,ensemble_ridge_gbt_v20_best,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.11518338826764929,0.25362845325788674,0.65501026272578,-0.1930065840137707,0.2389998087429541,False,True,True,False,True,True
2026-02-27,ensemble_ridge_gbt_v20_usd,ensemble_ridge_gbt_v20_usd,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10164756385626979,0.2188517556120158,0.6555724320379492,-0.27216579272675445,0.19618575636071028,False,True,True,False,True,True
2026-02-27,ensemble_ridge_gbt_v20_pricing,ensemble_ridge_gbt_v20_pricing,current_production_mapping,NEUTRAL,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.0954540864070138,0.19799180820021867,0.6483996989600438,-0.30004248262060784,0.17783985204378405,False,True,True,True,True,True
2026-03-31,shadow_baseline,baseline_historical_mean,neutral_band_3pct,OUTPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,0.05064869956768677,-0.13837087105499132,0.6244063836688358,-0.15542079443802082,-0.01175642225280153,True,True,True,True,True,True
2026-03-31,live_production_ensemble_reduced,production_4_model_ensemble,current_production_mapping,OUTPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,0.024129451222855845,0.11966448149945352,0.5634270400392287,-1.186986106685771,0.1347575442288782,True,True,True,True,True,True
2026-03-31,ensemble_ridge_gbt_v16,ensemble_ridge_gbt_v16,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.10765365232772993,0.20183198784637915,0.6584857918263092,-0.2041573216702739,0.192722932424054,False,True,True,False,True,True
2026-03-31,ensemble_ridge_gbt_v18,ensemble_ridge_gbt_v18,current_production_mapping,UNDERPERFORM,LOW,DEFER-TO-TAX-DEFAULT,0.5,-0.16253902729713487,0.223182281648366,0.6606449553001277,-0.19226394410286152,0.2280987010602703,False,True,True,False,True,True
