candidate_name,candidate_type,model_type,benchmark,n_features,feature_columns,policy_return_sign,policy_return_neutral_3pct,policy_return_tiered,policy_uplift_vs_sell_50_neutral_3pct,avg_hold_neutral_3pct,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value,strategy
gbt_lean_plus_two,model,gbt,BND,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield,buyback_yield",0.08529700838897666,0.08351532437407456,0.042008227534458605,0.03390036926299223,0.7566666666666667,150,0.1703200434566185,0.6333333333333333,0.13291828896460506,-0.3529723943710168,0.1703200434566185,0.13278194138791893,
baseline_historical_mean,baseline,baseline,BND,0,,0.09922991022216468,0.09915367240042058,0.05054623176914059,0.04953871728933824,0.98,150,-0.008497656200825987,0.7466666666666667,0.11267042251140864,-0.08277969660567464,-0.008497656200825987,0.9617225424806114,historical_mean
live_production_ensemble,live_ensemble,ensemble,GLD,13,,0.034772363540119686,0.040658088846774916,0.02320552507858696,0.010959399355381289,0.5666666666666667,180,0.18360443223556283,0.5722222222222222,0.18143044541907669,-0.6140889693509783,0.18360443223556283,0.1739580285167559,
gbt_lean_plus_two,model,gbt,GLD,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield,buyback_yield",0.0358470814851972,0.03754661789766129,0.02232551703397993,0.00784792840626766,0.6055555555555555,180,0.030770766127201192,0.5444444444444444,0.19439347803945525,-0.681282491777067,0.030770766127201192,0.8039544334455622,
baseline_historical_mean,baseline,baseline,GLD,0,,0.04405486911514089,0.044251514049328575,0.017634846247752852,0.014552824557934956,0.7833333333333333,180,0.04827448476072604,0.6222222222222222,0.15661973082026462,-0.2138246908156638,0.04827448476072604,0.730274900498993,historical_mean
live_production_ensemble,live_ensemble,ensemble,DBC,13,,0.08504890962333084,0.08341720905081865,0.04405748903719485,0.0326003650811305,0.8005952380952381,168,0.06644276957496673,0.6428571428571429,0.20190135507810755,-1.1769669803641611,0.06644276957496673,0.5825960461072688,
gbt_lean_plus_two,model,gbt,DBC,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield,buyback_yield",0.09346447549695795,0.09497273147448572,0.04588563460600224,0.04415588750479758,0.8422619047619048,168,0.08583115835719575,0.6845238095238095,0.18619873867841613,-0.5363949196590085,0.08583115835719575,0.5147013853743093,
baseline_historical_mean,baseline,baseline,DBC,0,,0.08634822233219674,0.08984555611661703,0.04468038987359092,0.0390287121469289,0.8928571428571429,168,-0.12099466212557697,0.6607142857142857,0.1662056955128255,-0.19046113276128085,-0.12099466212557697,0.3964323933522501,historical_mean
live_production_ensemble,live_ensemble,ensemble,VDE,13,,0.05439603644401484,0.04938593553620588,0.01890644251588922,0.01742703442003447,0.7055555555555556,180,-0.01742234842639176,0.5944444444444444,0.22584709408917264,-1.0838786376521372,-0.01742234842639176,0.9033833639248374,
gbt_lean_plus_two,model,gbt,VDE,14,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy,investment_book_yield,buyback_yield",0.04236510309233948,0.03935904661072565,0.018584986757327403,0.007400145494554233,0.6944444444444444,180,-0.002199678999252188,0.5444444444444444,0.2180937811581002,-0.7025224142390747,-0.002199678999252188,0.985906501957823,
baseline_historical_mean,baseline,baseline,VDE,0,,0.05135584768253136,0.05001722577042585,0.013896332310277463,0.018058324654254436,0.7666666666666667,180,-0.0202955420833861,0.5666666666666667,0.18517115088560934,-0.17446306074327778,-0.0202955420833861,0.8928321633090086,historical_mean
